Filename,Status,Reference
GRB140606B_NIR_Optical_1.html,"Early, Late, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2015MNRAS.452.1535C/abstract
GRB140606B_Optical_1,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2015ApJ...806...52S/abstract
GRB140606B_Radio_1.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2015ApJ...806...52S/abstract
