time	dtime	mag	mag_limit	dmag	flux_density	dflux_density	band	time_unit	mag_unit	mag_type	flux_density_unit	time_frame	instrument	extinction_corrected	reference	extinction_correted
0.4109084247685185	550.2488	21.276	0	0.945	0.01553	0.05779	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.5022214085648148	339.193	21.09	0	0.365	0.00379	0.02467	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.6138261655092593	303.4581	21.016	0	0.353	0.00395	0.02606	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.7502319803240741	482.0043	20.881	0	0.349	0.00443	0.02938	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.9169501979166664	922.4497	21.475	0	0.319	0.00237	0.01643	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.1207169097222225	682.9941	22.308	0	0.815	0.00228	0.01118	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.369765111111111	11834.7706	21.827	0	0.328	0.00674	0.00175	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.674157357638889	14464.7196	22.613	0	1.164	0.00327	0.00215	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
2.500901732638889	21607.791	22.487	0	0.488	0.00367	0.00133	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
3.0566576736111117	26409.5223	22.321	0	0.439	0.00428	0.00142	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
3.735914934027778	32278.305	22.181	0	0.417	0.00487	0.00155	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
4.566118252314815	39451.2617	22.52	0	1.362	0.00356	0.00255	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
6.82099146412037	58933.3662	24.91	0	1.572	0.00039	0.00128	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
8.336767344907408	72029.6699	23.776	0	0.811	0.00112	0.00124	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
10.189382310185184	88036.2632	23.556	0	2.878	0.00137	0.00127	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
12.453689489583336	107599.8772	23.587	0	1.626	0.00133	0.00103	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
15.22117604398148	131510.961	23.474	0	1.24	0.00148	0.00101	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
18.603659608796296	160735.619	24.002	0	0.841	0.00091	0.00106	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
22.737806188657405	196454.6455	25.797	0	2.04	0.00017	0.00097	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
27.79065200810185	240111.2333	23.777	0	2.001	0.00112	0.00094	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
33.966352453703706	293469.2852	24.076	0	0.859	0.00085	0.00102	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
41.514430777777775	358684.6819		0		−0.0005	0.00106	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
50.73985983912038	438392.389	23.881	0	1.222	0.00102	0.00211	UW2	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.057871912037037	500.0133	20.075	0	2.104	0.03377	0.02891	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.0707323368055555	611.1274	18.554	0	0.416	0.13698	0.04359	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.2357865659722222	2037.1959	19.03	0	0.305	0.0884	0.02166	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.2881835798611111	2489.9061	18.725	0	0.449	0.11708	0.03962	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.4304964594907407	3719.4894	19.078	0	1.998	0.08458	0.07115	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.5261623391203704	4546.0426	18.997	0	1.492	0.09115	0.06809	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.6430873043981481	5556.2743	19.695	0	0.798	0.04791	0.05202	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.78599559375	6791.0019	18.643	0	0.612	0.12619	0.05439	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.96066128125	8300.1135	19.589	0	3.147	0.05282	0.04991	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.1741415659722223	10144.5831	19.826	0	2.556	0.04247	0.03844	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.435061914351852	12398.9349	19.171	0	0.726	0.07759	0.03783	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.7539645613425927	15154.2538	18.478	0	0.587	0.14701	0.06137	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
2.1437344641203704	18521.8658	18.722	0	0.519	0.11742	0.04462	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
2.6201199004629627	22637.8359	19.169	0	0.366	0.0778	0.02224	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
3.202368767361111	27668.4661	20.01	0	1.551	0.03583	0.02724	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
3.914006270833333	33817.0142	19.277	0	0.455	0.07039	0.02408	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
7.146148623842592	61742.7241	18.195	0	0.152	0.19073	0.02487	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
8.734181650462963	75463.3295	17.902	0	0.124	0.24978	0.0268	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
10.67511090625	92232.9582	17.722	0	0.085	0.29489	0.0223	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
13.047357774305556	112729.1712	17.773	0	0.081	0.28143	0.02013	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
15.946770613425924	137780.0981	17.799	0	0.079	0.27459	0.01934	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
19.490497416666667	168397.8977	18.411	0	0.138	0.15634	0.0187	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
23.82171906481481	205819.6527	18.626	0	0.152	0.12818	0.0167	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
29.11543441203704	251557.3533	19.156	0	0.248	0.07869	0.01607	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
35.585530947916666	307458.9874	20.848	0	0.801	0.01657	0.01808	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
43.49342671527778	375783.2068	20.215	0	1.081	0.02966	0.0187	UVV	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.0464107835648148	400.9892	19.297	0	0.0	0.06881	0.01492	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.0693296886574074	599.0085	19.024	0	0.0	0.08848	0.01706	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.2824687962962963	2440.5304	18.855	0	0.0	0.10337	0.01406	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.3452396400462963	2982.8705	19.222	0	0.0	0.07374	0.01006	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.4219595590277777	3645.7306	18.831	0	0.0	0.10575	0.02749	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.5157283506944444	4455.8929	18.961	0	0.0	0.0938	0.02702	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.630334650462963	5446.0914	18.917	0	0.0	0.09771	0.01994	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.7704090173611111	6656.3339	19.073	0	0.0	0.08462	0.01682	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.9416110208333334	8135.5192	18.826	0	0.0	0.10621	0.02572	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.1508579143518518	9943.4124	19.397	0	0.0	0.0628	0.01868	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.4066041180555555	12153.0596	19.719	0	0.0	0.04667	0.01688	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.7191828101851854	14853.7395		0		-0.0139	0.02183	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
2.1012234351851853	18154.5705	20.157	0	1.017	0.03118	0.01896	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
2.568161976851852	22188.9195	20.025	0	0.378	0.03521	0.01034	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
3.1388646377314817	27119.7905	19.895	0	0.378	0.03968	0.01166	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
3.836390113425926	33146.4106	19.9	0	0.355	0.03949	0.01101	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
4.688921248842593	40512.2796	19.681	0	2.19	0.04833	0.0419	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
7.00443791550926	60518.3436	19.32	0	0.193	0.06739	0.011	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
8.560979674768518	73966.8644	18.832	0	0.115	0.10566	0.01064	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
10.463419601851852	90403.9454	18.686	0	0.095	0.12084	0.01016	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
12.788623958333334	110493.711	18.769	0	0.086	0.11195	0.00856	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
15.630540393518515	135047.869	19.069	0	0.107	0.08491	0.00799	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
19.103993813657407	165058.5066	19.482	0	0.181	0.05805	0.00893	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
23.349325771990745	201738.1747	19.913	0	0.221	0.03905	0.0072	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
28.538064833333333	246568.8802	20.497	0	0.401	0.02279	0.00704	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
34.87985701736111	301361.9646	20.597	0	0.551	0.0208	0.00828	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
42.63093635532408	368331.2901	21.274	0	1.373	0.01115	0.008	UVB	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.0040132708333333	34.6747	19.12	0	0.272	0.08196	0.01813	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.0666194236111111	575.5918	18.746	0	0.109	0.1157	0.011	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.1816986712962963	1569.8765	18.776	0	0.073	0.11258	0.0073	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.4054641435185185	3503.2102	18.683	0	0.124	0.12263	0.01324	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.495567287037037	4281.7014	19.174	0	0.247	0.07801	0.01589	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.6056933506944444	5233.1905	18.865	0	0.141	0.10367	0.01261	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.7402918726851851	6396.1218	19.005	0	0.146	0.09114	0.01144	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.9048011770833332	7817.4822	19.818	0	0.3	0.04309	0.01041	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.105868105324074	9554.7004	19.607	0	0.279	0.05234	0.01188	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.3516165740740742	11677.9672	19.962	0	0.295	0.03775	0.00897	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
1.6519758125	14273.071	20.637	0	0.713	0.02026	0.00976	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
2.467766336805556	21321.5012	21.026	0	0.452	0.01416	0.00483	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
3.0161588564814816	26059.6125	20.563	0	0.307	0.02171	0.00534	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
3.68641637962963	31850.6375	20.709	0	0.408	0.01897	0.00595	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
4.505620019675926	38928.557	21.431	0	1.812	0.00976	0.00792	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
6.730617561342593	58152.5357	21.527	0	1.127	0.00893	0.00577	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
8.226310351851852	71075.3214	21.198	0	0.481	0.0121	0.00433	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
10.054379319444443	86869.8373	21.048	0	0.452	0.01388	0.00473	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
12.288685834490742	106174.2456	21.13	0	0.375	0.01287	0.00376	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
15.019504908564814	129768.5224	21.254	0	0.422	0.01148	0.0037	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
18.357172666666667	158605.9718	21.874	0	0.92	0.00648	0.0037	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
22.43654437037037	193851.7434	21.832	0	0.782	0.00674	0.00346	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
27.422443119212964	236929.9086	21.955	0	0.885	0.00602	0.00336	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
33.516319368055555	289580.9993	21.747	0	0.715	0.00729	0.00352	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
40.96439033912037	353932.3325	22.329	0	2.665	0.00427	0.0039	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
50.067588192129634	432583.962	21.063	0	0.715	0.01369	0.0066	UVU	days	AB	apparent	milliJy	observer	UVOT	True	https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..66D/abstract	
0.0016		18.1	0	0.93			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
0.1562		18.67	0	0.12			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
0.567		18.71	0	0.36			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
1.2195		18.65	0	0.19			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
2.4452		18.57	0	0.17			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
2.9067		18.85	0	0.2			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
3.9711		18.81	0	0.21			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
7.3596		17.93	0	0.11			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
8.1015		17.84	0	0.13			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
9.0221		17.63	0	0.11			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
10.2156		17.56	0	0.1			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
11.2158		17.58	0	0.08			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
12.1122		17.6	0	0.09			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
13.0014		17.62	0	0.09			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
14.0687		17.7	0	0.09			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
15.2356		17.59	0	0.09			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
16.0959		17.72	0	0.09			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
16.8563		17.71	0	0.09			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
18.0923		18.22	0	0.16			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
19.087		18.14	0	0.12			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
20.2463		18.06	0	0.16			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
21.4044		18.2	0	0.11			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
22.4368		18.25	0	0.13			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
23.1378		18.52	0	0.15			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
24.4657		18.53	0	0.15			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
25.1691		18.53	0	0.14			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
26.1336		18.96	0	0.32			UVV	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
0.0429		18.98	0	0.16			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
0.1899		18.86	0	0.07			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
0.542		18.74	0	0.11			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
1.1784		19.13	0	0.13			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
2.4406		19.38	0	0.16			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
2.9026		19.44	0	0.16			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
3.9695		19.34	0	0.16			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
7.354		19.07	0	0.12			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
8.0987		18.72	0	0.13			UVB	days	AB	apparent		observer	UVOT		https://ui.adsabs.harvard.edu/abs/2019Natur.565..324I/abstract	False
