! WT data
151.461	0.384	-0.454	5.860746e+01	8.736770e+00	-8.736748e+00
152.180	0.291	-0.335	7.841878e+01	1.169010e+01	-1.169007e+01
152.749	0.255	-0.278	9.815057e+01	1.416696e+01	-1.416692e+01
153.293	0.316	-0.289	7.975928e+01	1.218710e+01	-1.218707e+01
154.039	0.442	-0.430	5.633422e+01	8.397894e+00	-8.397873e+00
154.851	0.283	-0.370	7.521720e+01	1.121283e+01	-1.121280e+01
155.387	0.311	-0.253	8.707922e+01	1.298114e+01	-1.298110e+01
156.010	0.286	-0.312	8.070868e+01	1.233217e+01	-1.233214e+01
156.677	0.355	-0.382	6.667661e+01	9.939664e+00	-9.939638e+00
157.286	0.317	-0.254	8.599172e+01	1.281902e+01	-1.281899e+01
157.984	0.384	-0.381	6.306541e+01	9.636301e+00	-9.636277e+00
158.786	0.330	-0.418	6.572408e+01	9.797665e+00	-9.797640e+00
159.437	0.344	-0.322	7.380769e+01	1.100271e+01	-1.100268e+01
160.116	0.316	-0.335	7.542108e+01	1.124322e+01	-1.124319e+01
160.883	0.394	-0.451	5.811284e+01	8.663037e+00	-8.663015e+00
161.605	0.442	-0.328	6.374114e+01	9.502064e+00	-9.502039e+00
162.414	0.472	-0.366	5.859272e+01	8.734574e+00	-8.734552e+00
163.306	0.497	-0.421	5.348205e+01	7.972712e+00	-7.972692e+00
164.199	0.352	-0.395	6.570657e+01	9.795055e+00	-9.795030e+00
164.947	0.358	-0.396	6.653168e+01	9.809662e+00	-9.809636e+00
165.745	0.446	-0.440	5.541513e+01	8.260884e+00	-8.260862e+00
166.615	0.373	-0.424	6.051541e+01	9.246664e+00	-9.246641e+00
167.383	0.342	-0.394	6.665885e+01	9.937014e+00	-9.936989e+00
168.220	0.600	-0.496	4.479990e+01	6.678442e+00	-6.678425e+00
169.259	0.338	-0.438	6.329593e+01	9.435693e+00	-9.435669e+00
169.969	0.365	-0.373	6.649921e+01	9.913216e+00	-9.913190e+00
170.779	0.405	-0.444	5.683527e+01	8.684345e+00	-8.684323e+00
171.518	0.432	-0.335	6.402961e+01	9.545067e+00	-9.545042e+00
172.319	0.394	-0.369	6.319423e+01	9.655982e+00	-9.655959e+00
173.203	0.418	-0.489	5.220431e+01	8.177957e+00	-8.177938e+00
174.032	0.363	-0.411	6.343867e+01	9.456973e+00	-9.456949e+00
174.882	0.524	-0.487	4.772819e+01	7.292797e+00	-7.292779e+00
175.866	0.433	-0.460	5.497181e+01	8.194796e+00	-8.194775e+00
176.820	0.423	-0.521	5.197017e+01	7.747332e+00	-7.747312e+00
177.654	0.432	-0.411	5.822066e+01	8.679109e+00	-8.679087e+00
178.518	0.305	-0.432	6.548177e+01	1.000552e+01	-1.000549e+01
179.247	0.336	-0.424	6.462728e+01	9.634163e+00	-9.634138e+00
179.985	0.359	-0.402	6.220605e+01	9.744760e+00	-9.744737e+00
180.756	0.383	-0.412	6.064878e+01	9.267042e+00	-9.267020e+00
181.606	0.521	-0.466	4.884687e+01	7.463728e+00	-7.463710e+00
