GRB/SN,File name,Datatypes,Sources
GRB171205A-SN2017iuk,OpenSNPhotometry.csv,Optical,https://api.astrocats.space/2017iuk/photometry/time+magnitude+e_magnitude+band+ra+dec+source?format=csv
