date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2017-12-07T06:05:00	3733.16951799391	3.018909e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3599.9706055871848
2017-12-07T06:05:00	3735.24095034597	3.740903e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3601.9681295525265
2017-12-07T06:05:00	3737.31238269804	6.122947e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3603.9656535178788
2017-12-07T06:05:00	3739.3838150501	2.991670e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3605.963177483221
2017-12-07T06:05:00	3741.45524740217	4.756924e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3607.9607014485728
2017-12-07T06:05:00	3743.52667975423	1.097882e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3609.9582254139154
2017-12-07T06:05:00	3745.5981121063	4.086559e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3611.955749379267
2017-12-07T06:05:00	3747.66954445837	2.288706e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3613.9532733446194
2017-12-07T06:05:00	3749.74097681043	1.088653e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3615.9507973099617
2017-12-07T06:05:00	3751.8124091625	2.335775e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3617.9483212753134
2017-12-07T06:05:00	3753.88384151456	2.818978e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3619.945845240656
2017-12-07T06:05:00	3755.95527386663	6.267411e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3621.943369206008
2017-12-07T06:05:00	3758.0267062187	4.282973e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3623.9408931713597
2017-12-07T06:05:00	3760.09813857076	3.848337e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3625.9384171367024
2017-12-07T06:05:00	3762.16957092283	3.265268e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3627.9359411020546
