Filename,Status,Reference
GRB060904B_Optical.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2008A%26A...483..847K/abstract
GRB060904B_Optical1.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2008A%26A...483..847K/abstract
