Filename,Status,Reference
GRB120729A_Optical_1.txt,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract
GRB120719A_Optical_2.txt,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2018ApJ...859..163H/abstract
