GRB/SN,Filename,Status,Reference
GRB050416A,GRB050416A_UV_Optical_IR.txt,"Early, IR, Optical, UV",https://ui.adsabs.harvard.edu/abs/2007AJ....133..122H/abstract
GRB050416A,GRB050416A_Optical_NIR.txt,"Early, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2007ApJ...661..982S/abstract
GRB050416A,GRB050416A_Optical.txt,"Late, Optical",https://ui.adsabs.harvard.edu/abs/2007ApJ...661..982S/abstract
GRB050416A,GRB050416A_Radio.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2007ApJ...661..982S/abstract
GRB050416A,Xray,https://www.swift.ac.uk/xrt_curves/
