GRB/SN,Filename,Status,Reference
GRB071112C,GRB071112C_Optical.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2019A%26A...622A.138K/abstract
GRB071112C,GRB071112C_Optical1.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2012ApJ...748...44H/abstract
GRB071112C,GRB071112C_Optical_IR.txt,"IR, Late, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2019A%26A...622A.138K/abstract
GRB071112C,GRB071112Cxrtlc.txt,Xray,https://www.swift.ac.uk/xrt_curves/
