flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference	time	time_unit	time_frame	dtime
0.70630854	4872.2383	0.597	3050.8693174702566	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
0.7848251	4877.2544	0.597	3054.0102692548526	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
0.7445915	4882.2705	0.597	3057.151221039449	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
0.9773585	4887.2866	0.597	3060.2921728240453	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
0.768736	4892.3027	0.597	3063.4331246086413	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
1.0623251	4897.319	0.597	3066.574201628053	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
-1.1865333	4902.335	0.597	3069.715090795241	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
16.802862	4907.351	0.597	3072.855979962429	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
10.223381	4912.367	0.597	3075.996869129618	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
1.0822439	4917.3833	0.597	3079.1379461490296	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
0.90523547	4922.3994	0.597	3082.2788979336256	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
1.0720628	4927.4155	0.597	3085.419849718222	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
1.2158302	4932.4316	0.597	3088.560801502818	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
0.6376948	4937.4478	0.597	3091.7018159048216	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
1.026344	4942.4634	0.597	3094.84245460238	utc	2013-03-12T00:00:00.000	GTC - OSIRIS	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2014arXiv1405.3114C/abstract	24.93645833333333	days	observer	NaN
