Filename,Status,Reference
GRB980425-SN1998bw_Optical_1.txt,"Late, Optical",https://ui.adsabs.harvard.edu/abs/2011AJ....141..163C/abstract
GRB980425-SN1998bw_Optical_2.txt,"Late, Optical",https://ui.adsabs.harvard.edu/abs/2011AJ....141..163C/abstract
GRB980425-SN1998bw_Optical+Other.html,Optical,https://ui.adsabs.harvard.edu/abs/2002A%26A...386..944S/abstract
GRB980425-SN1998bw_IR.html,IR,https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
GRB980425-SN1998bw_Optical_3.html,"Late, Optical",https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
GRB980425-SN1998bw_Optical_4.html,"Late, Optical",https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract
Xraydata.gif,"Early, Xray",https://ui.adsabs.harvard.edu/abs/1999A%26AS..138..463P/abstract
GRB980425-SN1998bw_Optical_5.html,"Late, Optical",https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract
