Filename,Status,Reference
GRB081007-SN2008hw_NIR_Optical1.html,"Early, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2015A%26A...577A..44O/abstract
GRB081007_Optical_2.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2013ApJ...774..114J/abstract
