date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2016-12-25T03:00:00	3367.05947228732	-1.795657e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2934.256620729691
2016-12-25T03:00:00	3368.54675214263	2.188187000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2935.5527251787626
2016-12-25T03:00:00	3370.03403199795	1.561225e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2936.8488296278433
2016-12-25T03:00:00	3371.52131185326	1.625326e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2938.1449340769154
2016-12-25T03:00:00	3373.00859170858	2.622473000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2939.4410385259957
2016-12-25T03:00:00	3374.49587156389	-1.669345e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2940.7371429750674
2016-12-25T03:00:00	3375.9831514192	-1.4769720000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2942.0332474241395
2016-12-25T03:00:00	3377.47043127452	5.606121000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2943.32935187322
2016-12-25T03:00:00	3378.95771112983	-4.063164e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2944.625456322292
2016-12-25T03:00:00	3380.44499098515	-8.002293e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2945.9215607713727
2016-12-25T03:00:00	3381.93227084046	-4.890374e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2947.217665220445
2016-12-25T03:00:00	3383.41955069577	-2.782476e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2948.5137696695165
2016-12-25T03:00:00	3384.90683055109	-1.258547e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2949.8098741185972
2016-12-25T03:00:00	3386.3941104064	-2.2330130000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2951.105978567669
2016-12-25T03:00:00	3387.88139026172	-9.521368e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2952.402083016749
2016-12-25T03:00:00	3389.36867011703	2.98527e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2953.6981874658213
2016-12-25T03:00:00	3390.85594997234	-8.879889000000001e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2954.9942919148934
2016-12-25T03:00:00	3392.34322982766	-4.167432000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2956.2903963639737
2016-12-25T03:00:00	3393.83050968297	-6.181556e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2957.586500813046
2016-12-25T03:00:00	3395.31778953828	-2.256232e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2958.882605262118
2016-12-25T03:00:00	3396.8050693936	2.140936e-19	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2960.1787097111987
2016-12-25T03:00:00	3398.29234924891	-4.406106e-19	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2961.47481416027
2016-12-25T03:00:00	3399.77962910423	-6.684436e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2962.7709186093507
2016-12-25T03:00:00	3401.26690895954	2.365922e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2964.067023058423
2016-12-25T03:00:00	3402.75418881486	-7.203353999999999e-19	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2965.363127507503
2016-12-25T03:00:00	3404.24146867017	-3.027187e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2966.6592319565752
2016-12-25T03:00:00	3405.72874852548	-5.721339e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2967.9553364056474
2016-12-25T03:00:00	3407.2160283808	3.9845680000000004e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2969.2514408547277
2016-12-25T03:00:00	3408.70330823611	3.439641e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2970.5475453038
2016-12-25T03:00:00	3410.19058809142	2.332129e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2971.8436497528714
2016-12-25T03:00:00	3411.67786794674	4.583271e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2973.139754201952
2016-12-25T03:00:00	3413.16514780205	4.203718e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2974.435858651024
2016-12-25T03:00:00	3414.65242765737	9.972381e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2975.7319631001046
2016-12-25T03:00:00	3416.13970751268	2.277023000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2977.0280675491767
2016-12-25T03:00:00	3417.62698736799	4.519725e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2978.3241719982484
