time	instrument	band	freq	flux_density	dflux_density	time_unit	freq_unit	flux_density_unit	extinction_corrected	time_frame	mag	mag_limit	dmag	mag_unit	dtime
12.21	TNG	R	467000000000000.0	0.05181	0.002944	days	Hz	milliJy	False	observer	19.613966019282195	0	0.0616947961167329	AB	NaN
12.21	TNG	V	551000000000000.0	0.05506	0.003128	days	Hz	milliJy	False	observer	19.54790948235672	0	0.0616814901649732	AB	NaN
12.21	TNG	B	688000000000000.0	0.02517	0.00537	days	Hz	milliJy	False	observer	20.39779196112909	0	0.231640978130757	AB	NaN
12.25	RdlMO_NOT	g'	646000000000000.0	0.03499	0.001313	days	Hz	milliJy	False	observer	20.040140143792733	0	0.0407422588410238	AB	NaN
12.26	RdlMO_NOT	r'	490000000000000.0	0.05058	0.002384	days	Hz	milliJy	False	observer	19.64005293747904	0	0.0511742805880462	AB	NaN
12.26	RdlMO_NOT	i'	403000000000000.0	0.05445	0.006363	days	Hz	milliJy	False	observer	19.560005289770515	0	0.1268785945064458	AB	NaN
12.29	MPG_GROND	H	184000000000000.0	0.04459	0.004754	days	Hz	milliJy	False	observer	19.776906319125985	0	0.1157566700475476	AB	NaN
12.29	MPG_GROND	J	238000000000000.0	0.05311	0.01375	days	Hz	milliJy	False	observer	19.58705924645216	0	0.2810934440863167	AB	NaN
12.29	MPG_GROND	z'	337000000000000.0	0.04656	0.001304	days	Hz	milliJy	False	observer	19.72996757089542	0	0.0304080758377276	AB	NaN
12.29	MPG_GROND	i'	403000000000000.0	0.0492	0.0009148	days	Hz	milliJy	False	observer	19.6700872430816	0	0.0201876317096084	AB	NaN
12.29	MPG_GROND	r'	490000000000000.0	0.05012	0.0009318	days	Hz	milliJy	False	observer	19.64997234419472	0	0.0201853351076142	AB	NaN
12.29	MPG_GROND	g'	646000000000000.0	0.03908	0.001095	days	Hz	milliJy	False	observer	19.92011361238316	0	0.0304217283574757	AB	NaN
12.5	LCO_Swope	g'	646000000000000.0	0.03756	0.001304	days	Hz	milliJy	False	observer	19.96318604101481	0	0.0376943559905378	AB	NaN
12.5	VLT	I	376000000000000.0	0.042	0.0003886	days	Hz	milliJy	False	observer	19.84187677400525	0	0.0100456449802145	AB	NaN
12.5	VLT	R	467000000000000.0	0.04725	0.0004372	days	Hz	milliJy	False	observer	19.7139954678868	0	0.0100462194438149	AB	NaN
12.5	VLT	V	551000000000000.0	0.05258	0.0004865	days	Hz	milliJy	False	observer	19.59794854557414	0	0.0100458475392702	AB	NaN
12.5	VLT	B	688000000000000.0	0.02403	0.0002224	days	Hz	milliJy	False	observer	20.44811557299025	0	0.0100485947539828	AB	NaN
12.5	LCO_Swope	u'	834000000000000.0	0.01244	0.003509	days	Hz	milliJy	False	observer	21.162949049113003	0	0.3062579053453598	AB	NaN
12.51	LCO_Swope	V	551000000000000.0	0.05787	0.002811	days	Hz	milliJy	False	observer	19.49386629409113	0	0.0527389747982564	AB	NaN
12.51	LCO_Swope	B	688000000000000.0	0.03092	0.001558	days	Hz	milliJy	False	observer	20.174401286884283	0	0.054708182633026	AB	NaN
13.21	RdlMO_NOT	g'	646000000000000.0	0.03251	0.0006044	days	Hz	milliJy	False	observer	20.119957576259683	0	0.0201851418688346	AB	NaN
13.21	RdlMO_NOT	r'	490000000000000.0	0.0492	0.0009148	days	Hz	milliJy	False	observer	19.6700872430816	0	0.0201876317096084	AB	NaN
13.22	RdlMO_NOT	i'	403000000000000.0	0.04875	0.001366	days	Hz	milliJy	False	observer	19.68006344991361	0	0.0304228852451201	AB	NaN
13.28	RdlMO_GTC	g'	646000000000000.0	0.03251	0.0009108	days	Hz	milliJy	False	observer	20.119957576259683	0	0.030417980168985	AB	NaN
13.28	RdlMO_GTC	r'	490000000000000.0	0.04613	0.001292	days	Hz	milliJy	False	observer	19.74004136347933	0	0.0304090868534034	AB	NaN
13.28	RdlMO_GTC	i'	403000000000000.0	0.04786	0.001341	days	Hz	milliJy	False	observer	19.70006826430645	0	0.0304214845503688	AB	NaN
13.28	RdlMO_GTC	z'	337000000000000.0	0.04529	0.001269	days	Hz	milliJy	False	observer	19.75999419829261	0	0.0304217099544726	AB	NaN
13.35	MPG_GROND	H	184000000000000.0	0.05026	0.004849	days	Hz	milliJy	False	observer	19.64694378935861	0	0.1047499971522516	AB	NaN
13.35	MPG_GROND	J	238000000000000.0	0.048	0.01299	days	Hz	milliJy	False	observer	19.69689690656103	0	0.2938273604126687	AB	NaN
13.35	MPG_GROND	z'	337000000000000.0	0.04365	0.001223	days	Hz	milliJy	False	observer	19.800039379896027	0	0.0304205126785611	AB	NaN
13.35	MPG_GROND	i'	403000000000000.0	0.05105	0.0009491	days	Hz	milliJy	False	observer	19.630010633942675	0	0.0201855481280301	AB	NaN
13.35	MPG_GROND	r'	490000000000000.0	0.04831	0.0008981	days	Hz	milliJy	False	observer	19.6899074062837	0	0.0201842203579647	AB	NaN
13.35	MPG_GROND	g'	646000000000000.0	0.03664	0.001027	days	Hz	milliJy	False	observer	19.99011133751047	0	0.0304326168746342	AB	NaN
13.57	UKIRT_WFCAM	J	241000000000000.0	0.0638	0.004437	days	Hz	milliJy	False	observer	19.38794830319709	0	0.0755080178763608	AB	NaN
13.59	UKIRT_WFCAM	H	185000000000000.0	0.07565	0.007146	days	Hz	milliJy	False	observer	19.202977669101987	0	0.1025600914633389	AB	NaN
13.61	UKIRT_WFCAM	K	137000000000000.0	0.05016	0.006747	days	Hz	milliJy	False	observer	19.64910618044335	0	0.1460419093601096	AB	NaN
13.63	FTN_2m	r'	490000000000000.0	0.04093	0.001929	days	Hz	milliJy	False	observer	19.86989563838683	0	0.0511699276564483	AB	NaN
13.63	FTS_2m	i'	403000000000000.0	0.03981	0.003044	days	Hz	milliJy	False	observer	19.900019556039755	0	0.0830188647898454	AB	NaN
14.36	MPG_GROND	H	184000000000000.0	0.04712	0.006485	days	Hz	milliJy	False	observer	19.716986795552387	0	0.1494269797932188	AB	NaN
14.36	MPG_GROND	J	238000000000000.0	0.04712	0.01443	days	Hz	milliJy	False	observer	19.716986795552387	0	0.3324951917372625	AB	NaN
14.36	MPG_GROND	z'	337000000000000.0	0.04487	0.001257	days	Hz	milliJy	False	observer	19.77010982616732	0	0.0304161000530637	AB	NaN
14.36	MPG_GROND	i'	403000000000000.0	0.052	0.0009667	days	Hz	milliJy	False	observer	19.609991640913	0	0.0201842536373016	AB	NaN
14.36	MPG_GROND	r'	490000000000000.0	0.04831	0.0008981	days	Hz	milliJy	False	observer	19.6899074062837	0	0.0201842203579647	AB	NaN
14.36	MPG_GROND	g'	646000000000000.0	0.02911	0.0008155	days	Hz	milliJy	False	observer	20.23989448640297	0	0.0304162787695037	AB	NaN
14.44	LCO_Swope	B	688000000000000.0	0.02528	0.001588	days	Hz	milliJy	False	observer	20.393057325974134	0	0.0682021002039521	AB	NaN
14.45	LCO_Swope	V	551000000000000.0	0.05409	0.002052	days	Hz	milliJy	False	observer	19.56720754639484	0	0.0411893269026378	AB	NaN
14.46	LCO_Swope	u'	834000000000000.0	0.008507	0.002531	days	Hz	milliJy	False	observer	21.57555891798775	0	0.3230278987002263	AB	NaN
14.47	LCO_Swope	g'	646000000000000.0	0.03118	0.001112	days	Hz	milliJy	False	observer	20.165309722867946	0	0.0387215734346067	AB	NaN
14.48	LCO_Swope	u'	834000000000000.0	0.008432	0.002629	days	Hz	milliJy	False	observer	21.58517350532882	0	0.3385199812985201	AB	NaN
14.58	Keck	I	376000000000000.0	0.04048	0.001519	days	Hz	milliJy	False	observer	19.881898740420645	0	0.04074192922499	AB	NaN
14.58	Keck	R	467000000000000.0	0.0427	0.001196	days	Hz	milliJy	False	observer	19.82393031243744	0	0.0304107845641855	AB	NaN
14.58	Keck	V	551000000000000.0	0.03809	0.001067	days	Hz	milliJy	False	observer	19.94797256834764	0	0.0304142958907042	AB	NaN
14.58	Keck	B	688000000000000.0	0.01823	0.0001687	days	Hz	milliJy	False	observer	20.74803332836256	0	0.010047377824613	AB	NaN
15.22	LT	i'	403000000000000.0	0.04529	0.000842	days	Hz	milliJy	False	observer	19.75999419829261	0	0.0201852480548983	AB	NaN
15.22	LT	r'	490000000000000.0	0.05058	0.001417	days	Hz	milliJy	False	observer	19.64005293747904	0	0.0304169276817372	AB	NaN
15.22	LT	V	551000000000000.0	0.03705	0.003575	days	Hz	milliJy	False	observer	19.978029469211634	0	0.1047640197573633	AB	NaN
15.22	LT	g'	646000000000000.0	0.02805	0.000786	days	Hz	milliJy	False	observer	20.28016783601955	0	0.0304238380370727	AB	NaN
15.22	LT	B	688000000000000.0	0.02338	0.00202	days	Hz	milliJy	False	observer	20.477888732935448	0	0.0938061220535252	AB	NaN
15.23	LT	i'	403000000000000.0	0.04529	0.000842	days	Hz	milliJy	False	observer	19.75999419829261	0	0.0201852480548983	AB	NaN
15.23	LT	r'	490000000000000.0	0.05058	0.001417	days	Hz	milliJy	False	observer	19.64005293747904	0	0.0304169276817372	AB	NaN
15.23	LT	V	551000000000000.0	0.03705	0.003575	days	Hz	milliJy	False	observer	19.978029469211634	0	0.1047640197573633	AB	NaN
15.23	LT	g'	646000000000000.0	0.02805	0.000786	days	Hz	milliJy	False	observer	20.28016783601955	0	0.0304238380370727	AB	NaN
15.23	LT	B	688000000000000.0	0.02338	0.00202	days	Hz	milliJy	False	observer	20.477888732935448	0	0.0938061220535252	AB	NaN
15.29	RdlMO_NOT	g'	646000000000000.0	0.02965	0.0005512	days	Hz	milliJy	False	observer	20.21993825574929	0	0.0201840740661949	AB	NaN
15.3	RdlMO_NOT	r'	490000000000000.0	0.04966	0.001391	days	Hz	milliJy	False	observer	19.65998321195364	0	0.0304119826987224	AB	NaN
15.31	RdlMO_NOT	i'	403000000000000.0	0.04742	0.0008817	days	Hz	milliJy	False	observer	19.71009612589458	0	0.0201875498046234	AB	NaN
15.32	RdlMO_NOT	z'	337000000000000.0	0.04529	0.001269	days	Hz	milliJy	False	observer	19.75999419829261	0	0.0304217099544726	AB	NaN
15.37	MPG_GROND	z'	337000000000000.0	0.04406	0.001653	days	Hz	milliJy	False	observer	19.789888767963127	0	0.0407335893432861	AB	NaN
15.37	MPG_GROND	i'	403000000000000.0	0.05012	0.0009318	days	Hz	milliJy	False	observer	19.64997234419472	0	0.0201853351076142	AB	NaN
15.37	MPG_GROND	r'	490000000000000.0	0.04786	0.0008898	days	Hz	milliJy	False	observer	19.70006826430645	0	0.0201857098828621	AB	NaN
15.37	MPG_GROND	g'	646000000000000.0	0.0302	0.0008461	days	Hz	milliJy	False	observer	20.199982642607125	0	0.030418589498207	AB	NaN
16.2	LT	i'	403000000000000.0	0.04529	0.002134	days	Hz	milliJy	False	observer	19.75999419829261	0	0.0511583365191841	AB	NaN
16.2	LT	r'	490000000000000.0	0.04487	0.002988	days	Hz	milliJy	False	observer	19.77010982616732	0	0.072301755734729	AB	NaN
16.2	LT	V	551000000000000.0	0.04333	0.001214	days	Hz	milliJy	False	observer	19.808028277414063	0	0.0304196573407885	AB	NaN
16.2	LT	g'	646000000000000.0	0.02535	0.0009514	days	Hz	milliJy	False	observer	20.39005509082661	0	0.0407483007971157	AB	NaN
16.2	LT	B	688000000000000.0	0.01773	0.001008	days	Hz	milliJy	False	observer	20.778228160997703	0	0.0617271344837109	AB	NaN
16.26	VLT	I	376000000000000.0	0.04161	0.000385	days	Hz	milliJy	False	observer	19.85200571051763	0	0.0100458649082403	AB	NaN
16.26	VLT	R	467000000000000.0	0.04512	0.0004175	days	Hz	milliJy	False	observer	19.764077272561785	0	0.0100464287563501	AB	NaN
16.26	VLT	V	551000000000000.0	0.04622	0.0004276	days	Hz	milliJy	False	observer	19.73792514714228	0	0.0100445867839588	AB	NaN
16.26	VLT	B	688000000000000.0	0.01741	0.0003237	days	Hz	milliJy	False	observer	20.79800307220668	0	0.0201868356967378	AB	NaN
16.68	LT2m	r'	490000000000000.0	0.04018	0.002283	days	Hz	milliJy	False	observer	19.88997516896942	0	0.061690785352484	AB	NaN
16.69	LT2m	i'	403000000000000.0	0.04325	0.003738	days	Hz	milliJy	False	observer	19.81003472049792	0	0.0938377325638355	AB	NaN
17.18	LT	i'	403000000000000.0	0.05297	0.003009	days	Hz	milliJy	False	observer	19.589925067661007	0	0.0616760475763113	AB	NaN
17.18	LT	r'	490000000000000.0	0.04925	0.003766	days	Hz	milliJy	False	observer	19.668984412915925	0	0.0830229958805911	AB	NaN
17.18	LT	g'	646000000000000.0	0.02421	0.001851	days	Hz	milliJy	False	observer	20.44001302639567	0	0.0830110580341717	AB	NaN
18.28	VLT	I	376000000000000.0	0.03937	0.0003643	days	Hz	milliJy	False	observer	19.912086463024423	0	0.0100465760577441	AB	NaN
18.28	VLT	R	467000000000000.0	0.04192	0.0003879	days	Hz	milliJy	False	observer	19.843946815060825	0	0.010046685921414	AB	NaN
18.28	VLT	V	551000000000000.0	0.03988	0.000369	days	Hz	milliJy	False	observer	19.898112125900955	0	0.0100460546528523	AB	NaN
18.28	VLT	B	688000000000000.0	0.0137	0.0002547	days	Hz	milliJy	False	observer	21.058198582108982	0	0.0201851833103573	AB	NaN
18.39	MPG_GROND	J	238000000000000.0	0.04337	0.003748	days	Hz	milliJy	False	observer	19.807026444628097	0	0.093828436602109	AB	NaN
18.39	MPG_GROND	z'	337000000000000.0	0.04487	0.001257	days	Hz	milliJy	False	observer	19.77010982616732	0	0.0304161000530637	AB	NaN
18.39	MPG_GROND	i'	403000000000000.0	0.05105	0.0009491	days	Hz	milliJy	False	observer	19.630010633942675	0	0.0201855481280301	AB	NaN
18.39	MPG_GROND	r'	490000000000000.0	0.04571	0.0008498	days	Hz	milliJy	False	observer	19.749971946776675	0	0.0201850498097453	AB	NaN
18.39	MPG_GROND	g'	646000000000000.0	0.02188	0.0006129	days	Hz	milliJy	False	observer	20.54988170584652	0	0.0304135155345638	AB	NaN
19.56	UKIRT_WFCAM	J	241000000000000.0	0.06969	0.006935	days	Hz	milliJy	False	observer	19.29207383870025	0	0.1080439170612373	AB	NaN
19.59	UKIRT_WFCAM	K	137000000000000.0	0.05143	0.007837	days	Hz	milliJy	False	observer	19.62195868919728	0	0.1654465221989006	AB	NaN
19.61	UKIRT_WFCAM	H	185000000000000.0	0.04048	0.008053	days	Hz	milliJy	False	observer	19.881898740420645	0	0.2159939144495359	AB	NaN
20.34	MPG_GROND	H	184000000000000.0	0.048	0.004148	days	Hz	milliJy	False	observer	19.69689690656103	0	0.093825703694515	AB	NaN
20.34	MPG_GROND	J	238000000000000.0	0.03777	0.003644	days	Hz	milliJy	False	observer	19.957132537931187	0	0.1047504032337469	AB	NaN
20.34	MPG_GROND	z'	337000000000000.0	0.04571	0.001281	days	Hz	milliJy	False	observer	19.749971946776675	0	0.0304272167642783	AB	NaN
20.34	MPG_GROND	i'	403000000000000.0	0.05105	0.0009491	days	Hz	milliJy	False	observer	19.630010633942675	0	0.0201855481280301	AB	NaN
20.34	MPG_GROND	r'	490000000000000.0	0.04246	0.0007894	days	Hz	milliJy	False	observer	19.83005002542505	0	0.020185590203393	AB	NaN
20.34	MPG_GROND	g'	646000000000000.0	0.01959	0.0007351	days	Hz	milliJy	False	observer	20.66991391001316	0	0.0407414335945738	AB	NaN
21.22	RdlMO_NOT	J	238000000000000.0	0.05026	0.009062	days	Hz	milliJy	False	observer	19.64694378935861	0	0.1957608732096731	AB	NaN
21.25	RdlMO_NOT	H	184000000000000.0	0.04258	0.006761	days	Hz	milliJy	False	observer	19.82698585724424	0	0.172396958205019	AB	NaN
21.28	RdlMO_GTC	g'	646000000000000.0	0.02128	0.0007987	days	Hz	milliJy	False	observer	20.58007094094248	0	0.0407508226851653	AB	NaN
21.28	RdlMO_GTC	r'	490000000000000.0	0.04285	0.001201	days	Hz	milliJy	False	observer	19.82012293435196	0	0.0304310194145744	AB	NaN
21.28	RdlMO_GTC	i'	403000000000000.0	0.04699	0.001316	days	Hz	milliJy	False	observer	19.719986387442617	0	0.0304070833254245	AB	NaN
21.28	RdlMO_GTC	z'	337000000000000.0	0.03873	0.001453	days	Hz	milliJy	False	observer	19.929881257534795	0	0.0407326285957542	AB	NaN
21.48	VLT	I	376000000000000.0	0.03937	0.0003643	days	Hz	milliJy	False	observer	19.912086463024423	0	0.0100465760577441	AB	NaN
21.48	VLT	R	467000000000000.0	0.0393	0.0003636	days	Hz	milliJy	False	observer	19.91401862406144	0	0.0100451319096706	AB	NaN
21.48	VLT	V	551000000000000.0	0.03287	0.0006111	days	Hz	milliJy	False	observer	20.10800073979594	0	0.0201853786044323	AB	NaN
21.48	VLT	B	688000000000000.0	0.00948	0.0005386	days	Hz	milliJy	False	observer	21.45797915665484	0	0.0616853923926928	AB	NaN
22.29	MPG_GROND	H	184000000000000.0	0.0577	0.004987	days	Hz	milliJy	False	observer	19.49706046711067	0	0.0938399731911402	AB	NaN
22.29	MPG_GROND	J	238000000000000.0	0.0498	0.01465	days	Hz	milliJy	False	observer	19.656926643100704	0	0.3193983011989276	AB	NaN
22.29	MPG_GROND	z'	337000000000000.0	0.04406	0.001653	days	Hz	milliJy	False	observer	19.789888767963127	0	0.0407335893432861	AB	NaN
22.29	MPG_GROND	i'	403000000000000.0	0.04786	0.001341	days	Hz	milliJy	False	observer	19.70006826430645	0	0.0304214845503688	AB	NaN
22.29	MPG_GROND	r'	490000000000000.0	0.03802	0.0007068	days	Hz	milliJy	False	observer	19.94996971867644	0	0.0201840702136519	AB	NaN
22.29	MPG_GROND	g'	646000000000000.0	0.01786	0.0008419	days	Hz	milliJy	False	observer	20.77029636361868	0	0.0511803645456813	AB	NaN
25.38	MPG_GROND	H	184000000000000.0	0.0326	0.00381	days	Hz	milliJy	False	observer	20.11695599983016	0	0.1268912558321617	AB	NaN
25.38	MPG_GROND	J	238000000000000.0	0.03883	0.002969	days	Hz	milliJy	False	observer	19.92708152363488	0	0.0830170175618564	AB	NaN
25.38	MPG_GROND	z'	337000000000000.0	0.04093	0.001147	days	Hz	milliJy	False	observer	19.86989563838683	0	0.0304260793270846	AB	NaN
25.38	MPG_GROND	i'	403000000000000.0	0.04285	0.00202	days	Hz	milliJy	False	observer	19.82012293435196	0	0.0511828969337554	AB	NaN
25.38	MPG_GROND	r'	490000000000000.0	0.03373	0.0006271	days	Hz	milliJy	False	observer	20.079959147027	0	0.0201857448563244	AB	NaN
25.38	MPG_GROND	g'	646000000000000.0	0.01585	0.0007469	days	Hz	milliJy	False	observer	20.899926833615574	0	0.0511631780021354	AB	NaN
25.39	VLT	I	376000000000000.0	0.03461	0.0006434	days	Hz	milliJy	False	observer	20.05199600176468	0	0.0201838391835128	AB	NaN
25.39	VLT	R	467000000000000.0	0.03151	0.0005857	days	Hz	milliJy	False	observer	20.153878992065003	0	0.0201813930538507	AB	NaN
25.39	VLT	V	551000000000000.0	0.02785	0.0007802	days	Hz	milliJy	False	observer	20.28793700122563	0	0.0304162077900284	AB	NaN
25.51	UKIRT_WFCAM	J	241000000000000.0	0.0576	0.003015	days	Hz	milliJy	False	observer	19.49894379144197	0	0.0568315044678083	AB	NaN
25.54	UKIRT_WFCAM	K	137000000000000.0	0.048	0.004728	days	Hz	milliJy	False	observer	19.69689690656103	0	0.1069450161686757	AB	NaN
25.6	FTN_2m	i'	403000000000000.0	0.03565	0.003081	days	Hz	milliJy	False	observer	20.01985116453029	0	0.0938331906552537	AB	NaN
25.6	FTN_2m	r'	490000000000000.0	0.02729	0.00291	days	Hz	milliJy	False	observer	20.30999116082526	0	0.1157747290526257	AB	NaN
28.15	RdlMO_NOT	g'	646000000000000.0	0.01614	0.0003001	days	Hz	milliJy	False	observer	20.88024117403487	0	0.0201876973387803	AB	NaN
28.16	RdlMO_NOT	r'	490000000000000.0	0.03162	0.0005879	days	Hz	milliJy	False	observer	20.150095336009525	0	0.0201867272225586	AB	NaN
28.17	RdlMO_NOT	i'	403000000000000.0	0.03981	0.0007401	days	Hz	milliJy	False	observer	19.900019556039755	0	0.0201847115082012	AB	NaN
28.18	RdlMO_NOT	z'	337000000000000.0	0.03532	0.001325	days	Hz	milliJy	False	observer	20.029948262736173	0	0.0407304776700034	AB	NaN
28.2	LT	i'	403000000000000.0	0.03467	0.0006446	days	Hz	milliJy	False	observer	20.05011539585901	0	0.0201864885372682	AB	NaN
28.2	LT	r'	490000000000000.0	0.0263	0.00124	days	Hz	milliJy	False	observer	20.350110628775603	0	0.0511906043308015	AB	NaN
29.13	LT	i'	403000000000000.0	0.03281	0.00061	days	Hz	milliJy	False	observer	20.10998442403488	0	0.0201858910363443	AB	NaN
29.13	LT	r'	490000000000000.0	0.02679	0.001005	days	Hz	milliJy	False	observer	20.33006821597948	0	0.0407303055536364	AB	NaN
30.19	RdlMO_NOT	g'	646000000000000.0	0.015	0.0004202	days	Hz	milliJy	False	observer	20.959771852360795	0	0.0304150902159577	AB	NaN
30.2	RdlMO_NOT	r'	490000000000000.0	0.03076	0.0005719	days	Hz	milliJy	False	observer	20.18003417217652	0	0.020186363312782	AB	NaN
30.2	RdlMO_NOT	i'	403000000000000.0	0.03908	0.001095	days	Hz	milliJy	False	observer	19.92011361238316	0	0.0304217283574757	AB	NaN
30.21	RdlMO_NOT	z'	337000000000000.0	0.03565	0.001338	days	Hz	milliJy	False	observer	20.01985116453029	0	0.0407493700411326	AB	NaN
30.26	VLT	I	376000000000000.0	0.02852	0.0002639	days	Hz	milliJy	False	observer	20.26212619705043	0	0.0100464861302829	AB	NaN
30.26	VLT	R	467000000000000.0	0.02434	0.0002253	days	Hz	milliJy	False	observer	20.43419856526489	0	0.0100499739906329	AB	NaN
30.26	VLT	V	551000000000000.0	0.01891	0.000175	days	Hz	milliJy	False	observer	20.708271177887404	0	0.0100477967124628	AB	NaN
30.26	VLT	B	688000000000000.0	0.006558	6.068e-05	days	Hz	milliJy	False	observer	21.858071469166635	0	0.0100461227363103	AB	NaN
31.13	LT	i'	403000000000000.0	0.02965	0.0005512	days	Hz	milliJy	False	observer	20.21993825574929	0	0.0201840740661949	AB	NaN
31.13	LT	r'	490000000000000.0	0.02291	0.0009035	days	Hz	milliJy	False	observer	20.499937277026504	0	0.0428180995634644	AB	NaN
31.5	MPG_GROND	H	184000000000000.0	0.03142	0.003996	days	Hz	milliJy	False	observer	20.15698454824012	0	0.1380840825656743	AB	NaN
31.5	MPG_GROND	J	238000000000000.0	0.04029	0.003482	days	Hz	milliJy	False	observer	19.887006831529057	0	0.0938330470332044	AB	NaN
31.5	MPG_GROND	z'	337000000000000.0	0.03162	0.000886	days	Hz	milliJy	False	observer	20.150095336009525	0	0.0304225894185864	AB	NaN
31.5	MPG_GROND	i'	403000000000000.0	0.03532	0.0006566	days	Hz	milliJy	False	observer	20.029948262736173	0	0.0201838729344334	AB	NaN
31.5	MPG_GROND	r'	490000000000000.0	0.02831	0.0005264	days	Hz	milliJy	False	observer	20.27015032658724	0	0.020188327028777	AB	NaN
31.5	MPG_GROND	g'	646000000000000.0	0.0118	0.0003307	days	Hz	milliJy	False	observer	21.22029498173469	0	0.0304282171960604	AB	NaN
32.52	LCO_Swope	B	688000000000000.0	0.01357	0.006522	days	Hz	milliJy	False	observer	21.06855038085066	0	0.5218254625963538	AB	NaN
32.53	LCO_Swope	V	551000000000000.0	0.02328	0.005696	days	Hz	milliJy	False	observer	20.48254256005537	0	0.265650920201989	AB	NaN
32.54	LCO_Swope	g'	646000000000000.0	0.008943	0.00337	days	Hz	milliJy	False	observer	21.521291923119264	0	0.4091391043313091	AB	NaN
34.15	RdlMO_NOT	g'	646000000000000.0	0.01419	0.0003976	days	Hz	milliJy	False	observer	21.020044011356315	0	0.0304220377034413	AB	NaN
34.16	RdlMO_NOT	r'	490000000000000.0	0.0263	0.000489	days	Hz	milliJy	False	observer	20.350110628775603	0	0.0201872625143241	AB	NaN
34.17	RdlMO_NOT	i'	403000000000000.0	0.03221	0.0005988	days	Hz	milliJy	False	observer	20.13002318795077	0	0.0201843787460157	AB	NaN
34.18	RdlMO_NOT	z'	337000000000000.0	0.03281	0.001231	days	Hz	milliJy	False	observer	20.10998442403488	0	0.0407357899438359	AB	NaN
34.23	RdlMO_GTC	g'	646000000000000.0	0.0138	0.0003867	days	Hz	milliJy	False	observer	21.050302283996903	0	0.0304242166942006	AB	NaN
34.23	RdlMO_GTC	r'	490000000000000.0	0.02679	0.0004981	days	Hz	milliJy	False	observer	20.33006821597948	0	0.020186831041061	AB	NaN
34.23	RdlMO_GTC	i'	403000000000000.0	0.03342	0.0009363	days	Hz	milliJy	False	observer	20.08998388610657	0	0.0304181570471285	AB	NaN
34.23	RdlMO_GTC	z'	337000000000000.0	0.03251	0.0009108	days	Hz	milliJy	False	observer	20.119957576259683	0	0.030417980168985	AB	NaN
35.2	RdlMO_NOT	i'	403000000000000.0	0.03162	0.000886	days	Hz	milliJy	False	observer	20.150095336009525	0	0.0304225894185864	AB	NaN
35.2	LT_2m	i'	403000000000000.0	0.02512	0.0009427	days	Hz	milliJy	False	observer	20.399950912337104	0	0.0407453630663013	AB	NaN
35.2	LT_2m	r'	490000000000000.0	0.02089	0.0003884	days	Hz	milliJy	False	observer	20.60015390004923	0	0.0201866894173316	AB	NaN
35.21	RdlMO_NOT	r'	490000000000000.0	0.02535	0.0004713	days	Hz	milliJy	False	observer	20.39005509082661	0	0.020185699144083	AB	NaN
35.22	RdlMO_NOT	g'	646000000000000.0	0.01318	0.0002451	days	Hz	milliJy	False	observer	21.10021147435502	0	0.0201907392857524	AB	NaN
36.42	LCO_Swope	g'	646000000000000.0	0.01434	0.001211	days	Hz	milliJy	False	observer	21.00862712167055	0	0.0916894382121405	AB	NaN
36.43	LCO_Swope	V	551000000000000.0	0.0199	0.002762	days	Hz	milliJy	False	observer	20.652867308975736	0	0.1506936380674348	AB	NaN
36.44	LCO_Swope	B	688000000000000.0	0.008207	0.002183	days	Hz	milliJy	False	observer	21.614538916441887	0	0.2887976282425973	AB	NaN
37.1	LT	i'	403000000000000.0	0.02831	0.0007933	days	Hz	milliJy	False	observer	20.27015032658724	0	0.0304243917779803	AB	NaN
37.1	LT	r'	490000000000000.0	0.02249	0.001498	days	Hz	milliJy	False	observer	20.52002636141092	0	0.0723180451190608	AB	NaN
37.17	RdlMO_NOT	g'	646000000000000.0	0.0138	0.0003867	days	Hz	milliJy	False	observer	21.050302283996903	0	0.0304242166942006	AB	NaN
37.18	RdlMO_NOT	r'	490000000000000.0	0.02421	0.0004501	days	Hz	milliJy	False	observer	20.44001302639567	0	0.0201854550087415	AB	NaN
37.19	RdlMO_NOT	i'	403000000000000.0	0.03076	0.0008618	days	Hz	milliJy	False	observer	20.18003417217652	0	0.0304189681814225	AB	NaN
37.2	RdlMO_NOT	z'	337000000000000.0	0.03048	0.001144	days	Hz	milliJy	False	observer	20.189962593331096	0	0.0407507289449901	AB	NaN
37.37	MPG_GROND	J	238000000000000.0	0.03919	0.007067	days	Hz	milliJy	False	observer	19.917061841304744	0	0.1957871334275504	AB	NaN
37.37	MPG_GROND	z'	337000000000000.0	0.03048	0.001144	days	Hz	milliJy	False	observer	20.189962593331096	0	0.0407507289449901	AB	NaN
37.37	MPG_GROND	i'	403000000000000.0	0.02992	0.0008383	days	Hz	milliJy	False	observer	20.210096027018945	0	0.0304202092395969	AB	NaN
37.37	MPG_GROND	r'	490000000000000.0	0.02443	0.0006846	days	Hz	milliJy	False	observer	20.43019133256641	0	0.0304255016691533	AB	NaN
37.37	MPG_GROND	g'	646000000000000.0	0.01159	0.0003246	days	Hz	milliJy	False	observer	21.23979141009101	0	0.0304081080297229	AB	NaN
37.44	VLT	I	376000000000000.0	0.02245	0.0002077	days	Hz	milliJy	False	observer	20.521959136651645	0	0.0100448734845551	AB	NaN
