Filename,Status,Reference
GRB140606B-iPTF14bfu_Optical.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2015ApJ...806...52S/abstract
GRB140606B-iPTF14bfu_Radio.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2015ApJ...806...52S/abstract
GRB140606B-iPTF14bfu_NIR_Optical1.txt,"Early, Late, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2015MNRAS.452.1535C/abstract
