Filename,Status,Reference
GRB020903_Optical.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2004ApJ...606..994S/abstract
GRB020903_Radio.txt,"Late, Radio",https://ui.adsabs.harvard.edu/abs/2004ApJ...606..994S/abstract
GRB020903_Xray.html,Xray,https://ui.adsabs.harvard.edu/abs/2004ApJ...602..875S/abstract
GRB020903_Optical2.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2006ApJ...643..284B/abstract
GRB020903_Optical3.txt,"Late, Optical",https://ui.adsabs.harvard.edu/abs/2006ApJ...643..284B/abstract
GRB020903_Lines.html,"Lines, Spectra",https://ui.adsabs.harvard.edu/abs/2006ApJ...643..284B/abstract
GRB020903_Optical4.txt,"Late, Optical",https://ui.adsabs.harvard.edu/abs/2005ApJ...627..877S/abstract
