 ! Swift/XRT lightcurve of trigger: 306757, name: GRB 080319B
 ! T0 for this burst is Swift MET=227599971.904 s, = 2008 Mar 19 at 06:12:49.250 UT

 ! Data covers 0.3-10 keV
 ! The data are in 5 columns: ";
 ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00306757
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WT data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
153.348	0.527	-1.003	4.06623646e-08	4.58281648e-09	-4.48350078e-09
154.293	0.489	-0.419	4.46727666e-08	4.95449394e-09	-4.7707627e-09
155.147	0.410	-0.365	5.1810781e-08	5.83040942e-09	-5.62621664e-09
155.968	0.435	-0.410	4.72891958e-08	5.30901976e-09	-5.13675162e-09
156.859	0.422	-0.456	4.54705086e-08	5.12312306e-09	-4.93551718e-09
157.815	0.461	-0.534	4.0757585e-08	4.57709054e-09	-4.43624214e-09
158.729	0.405	-0.453	4.61588182e-08	5.23140728e-09	-5.09968822e-09
159.632	0.560	-0.499	3.739255366e-08	4.23920024e-09	-4.10718572e-09
160.651	0.376	-0.459	4.67544132e-08	5.44228344e-09	-5.25789022e-09
161.566	0.512	-0.540	3.76456058e-08	4.20629946e-09	-4.1601329e-09
162.512	0.529	-0.434	4.07300586e-08	4.60959488e-09	-4.53639186e-09
163.490	0.515	-0.449	4.1642656e-08	4.6304005e-09	-4.50312082e-09
164.516	0.472	-0.512	4.08188836e-08	4.55534618e-09	-4.41052216e-09
165.445	0.483	-0.456	4.25556274e-08	4.78963474e-09	-4.6201342e-09
166.385	0.409	-0.457	4.6136827e-08	5.10806956e-09	-5.0277007e-09
167.315	0.448	-0.520	4.14998628e-08	4.63010878e-09	-4.48436098e-09
168.264	0.512	-0.502	3.90449268e-08	4.45182298e-09	-4.3190081e-09
169.301	0.507	-0.525	3.87402664e-08	4.36970754e-09	-4.21277714e-09
170.314	0.471	-0.505	3.97584814e-08	4.5657172e-09	-4.47365336e-09
171.230	0.452	-0.445	4.37319322e-08	5.07051622e-09	-4.91033202e-09
172.160	0.508	-0.478	4.19460074e-08	4.60574268e-09	-4.45004274e-09
173.196	0.528	-0.529	3.78275194e-08	4.25763096e-09	-4.10678928e-09
174.257	0.455	-0.532	3.93280074e-08	4.4871772e-09	-4.43229644e-09
175.131	0.390	-0.419	3.143057104e-08	4.50242892e-09	-4.40069718e-09
175.895	0.416	-0.374	3.393707416e-08	4.6332429e-09	-4.51281864e-09
176.842	0.530	-0.531	3.84880034e-08	4.34485898e-09	-4.20380862e-09
177.763	0.379	-0.392	3.454836594e-08	4.7906595e-09	-4.70139692e-09
178.606	0.538	-0.464	4.05507256e-08	4.62694848e-09	-4.49697226e-09
179.492	0.412	-0.348	3.5542716e-08	4.86937528e-09	-4.80769146e-09
180.270	0.430	-0.367	3.546953916e-08	4.73425656e-09	-4.63672484e-09
181.048	0.444	-0.348	3.468581094e-08	4.76349214e-09	-4.72202676e-09
182.013	0.554	-0.521	3.725842604e-08	4.33089382e-09	-4.23942464e-09
183.041	0.372	-0.475	3.142751546e-08	4.35562644e-09	-4.27081072e-09
183.916	0.433	-0.503	4.38547538e-08	4.97523598e-09	-4.82623812e-09
184.868	0.499	-0.519	4.01020752e-08	4.55076842e-09	-4.4497585e-09
185.792	0.551	-0.425	3.344702944e-08	4.1854153e-09	-4.10349434e-09
186.709	0.417	-0.366	3.407896976e-08	4.60898152e-09	-4.49359878e-09
187.607	0.482	-0.480	2.632768886e-08	3.78613664e-09	-3.699979382e-09
188.460	0.416	-0.371	3.319553314e-08	4.63428636e-09	-4.54042358e-09
189.229	0.407	-0.354	3.352886064e-08	4.81023466e-09	-4.74068936e-09
190.148	0.412	-0.512	4.2839082e-08	4.9194651e-09	-4.76879546e-09
191.039	0.448	-0.479	3.554652706e-08	4.35851746e-09	-4.23393058e-09
191.947	0.490	-0.460	2.828106468e-08	3.8170814e-09	-3.730458512e-09
192.914	0.404	-0.477	2.877374236e-08	4.15161318e-09	-4.07536954e-09
193.724	0.366	-0.406	3.454949916e-08	4.70926588e-09	-4.60846166e-09
194.596	0.403	-0.506	2.95534613e-08	3.96154638e-09	-3.8747896e-09
195.396	0.400	-0.397	3.580775484e-08	4.68728964e-09	-4.55453834e-09
196.250	0.340	-0.454	3.312179156e-08	4.5778161e-09	-4.47024996e-09
197.017	0.447	-0.428	3.495908152e-08	4.50290764e-09	-4.39035982e-09
197.875	0.391	-0.410	3.225855094e-08	4.54425334e-09	-4.4604923e-09
198.693	0.416	-0.427	3.062499e-08	4.30173304e-09	-4.22713874e-09
199.675	0.422	-0.566	2.634787364e-08	3.659712672e-09	-3.567751308e-09
200.677	0.553	-0.581	2.396404252e-08	3.184573722e-09	-3.103792714e-09
201.624	0.401	-0.394	3.31930984e-08	4.55267208e-09	-4.4459063e-09
202.538	0.335	-0.513	3.065635738e-08	4.2904345e-09	-4.22084806e-09
203.311	0.560	-0.438	3.94985888e-08	4.61268038e-09	-4.55695812e-09
204.386	0.411	-0.514	2.894429384e-08	3.91542096e-09	-3.8317235e-09
205.247	0.373	-0.450	3.320119176e-08	4.39783982e-09	-4.3145949e-09
206.090	0.379	-0.469	3.088106406e-08	4.31091474e-09	-4.28490678e-09
206.941	0.394	-0.473	3.02371146e-08	4.18820908e-09	-4.10286228e-09
207.747	0.421	-0.412	3.211565302e-08	4.34567804e-09	-4.25472498e-09
208.737	0.516	-0.569	2.46395314e-08	3.329335658e-09	-3.252568792e-09
209.655	0.411	-0.402	3.26553051e-08	4.41626306e-09	-4.30658008e-09
210.590	0.563	-0.524	2.424992812e-08	3.319987902e-09	-3.23593776e-09
211.622	0.412	-0.468	2.993245794e-08	4.11605326e-09	-4.03525056e-09
212.476	0.501	-0.442	3.565950124e-08	4.34095816e-09	-4.22210096e-09
213.372	0.423	-0.395	3.31386814e-08	4.36545516e-09	-4.26468086e-09
214.251	0.456	-0.455	2.914695322e-08	3.9490099e-09	-3.86027466e-09
215.242	0.507	-0.536	2.564919302e-08	3.447698056e-09	-3.359312132e-09
216.152	0.374	-0.404	3.43938815e-08	4.64677796e-09	-4.53879668e-09
217.016	0.478	-0.490	2.70396764e-08	3.722525598e-09	-3.637083802e-09
218.168	0.554	-0.673	2.235899534e-08	2.928758096e-09	-2.858118472e-09
219.172	0.424	-0.450	3.125154098e-08	4.13272618e-09	-4.01822234e-09
220.067	0.414	-0.472	2.973246892e-08	4.10181508e-09	-3.99600674e-09
221.060	0.585	-0.578	2.181799312e-08	3.108561214e-09	-3.060345882e-09
222.134	0.468	-0.489	2.772180378e-08	3.76321792e-09	-3.689555254e-09
223.402	0.586	-0.800	1.914525074e-08	2.62425328e-09	-2.562644634e-09
224.471	0.481	-0.483	2.71203108e-08	3.78032842e-09	-3.69623639e-09
225.623	0.598	-0.670	2.106846346e-08	2.835019858e-09	-2.78099107e-09
226.720	0.511	-0.499	2.682533326e-08	3.56413398e-09	-3.479906936e-09
227.744	0.553	-0.513	2.507795664e-08	3.378862982e-09	-3.309321796e-09
228.898	0.540	-0.601	2.179695562e-08	3.150703534e-09	-3.111442136e-09
229.934	0.418	-0.496	2.923191106e-08	3.9291505e-09	-3.82773666e-09
230.799	0.453	-0.447	2.99059563e-08	4.04052396e-09	-3.99988138e-09
231.659	0.379	-0.407	3.399400818e-08	4.54321362e-09	-4.45058504e-09
232.694	0.579	-0.656	2.149681688e-08	2.918381092e-09	-2.846322512e-09
233.691	0.415	-0.418	3.32466365e-08	4.34205772e-09	-4.2647033e-09
234.611	0.617	-0.505	2.347382202e-08	3.188328682e-09	-3.126601852e-09
235.768	0.487	-0.540	2.54851454e-08	3.496841282e-09	-3.421478786e-09
236.891	0.493	-0.636	2.265276486e-08	3.211046938e-09	-3.144688492e-09
237.798	0.554	-0.414	2.742383424e-08	3.724106496e-09	-3.625660346e-09
238.876	0.557	-0.523	2.53172568e-08	3.370528392e-09	-3.316009664e-09
239.872	0.500	-0.440	2.846818062e-08	3.7650206e-09	-3.73472286e-09
240.884	0.556	-0.512	2.558625256e-08	3.32307789e-09	-3.269913416e-09
242.133	0.608	-0.694	2.082642562e-08	2.731050476e-09	-2.682479096e-09
