 ! Swift/XRT lightcurve of trigger: 330856, name: GRB 081007
 ! T0 for this burst is Swift MET=245049835.904 s, = 2008 Oct 07 at 05:23:52.749 UT

 ! Data covers 0.3-10 keV
 ! The data are in 5 columns: ";
 ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00330856
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WT data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
552.823	25.776	-29.385	4.7185144e-11	1.058216384e-11	-1.058216384e-11
623.950	34.883	-45.351	3.28336776e-11	7.42956672e-12	-7.42956672e-12
707.980	51.145	-49.148	2.6215584e-11	5.905572e-12	-5.905572e-12
821.586	52.876	-62.461	2.367450352e-11	5.21754448e-12	-5.21754448e-12
927.145	60.145	-52.684	2.304750512e-11	5.207384e-12	-5.207384e-12
1036.881	55.717	-49.590	2.61425728e-11	5.76966592e-12	-5.76966592e-12
1140.587	47.289	-47.989	2.734041648e-11	6.1865584e-12	-6.1865584e-12
1320.070	183.720	-132.194	1.594029168e-11	2.603727328e-12	-2.603727328e-12
5750.619	111.368	-94.231	8.96642304e-12	2.013320272e-12	-2.013320272e-12
6106.702	256.744	-244.715	6.9290352e-12	1.238834832e-12	-1.238834832e-12
7445.175	117.535	-120.658	7.17232736e-12	1.1555384e-12	-1.1555384e-12
11936.860	685.749	-519.672	2.934752528e-12	7.66182256e-13	-7.66182256e-13
12733.843	126.961	-111.234	2.82251216e-12	7.35168688e-13	-7.35168688e-13
12989.484	152.139	-128.680	2.541007984e-12	6.451224e-13	-6.451224e-13
13253.193	96.537	-111.570	4.31921232e-12	9.7055768e-13	-9.7055768e-13
13519.153	164.043	-169.423	3.618440592e-12	7.03169984e-13	-7.03169984e-13
18405.028	136.499	-104.203	2.81609608e-12	7.33229328e-13	-7.33229328e-13
18652.364	109.806	-110.837	4.05224304e-12	9.14692336e-13	-9.14692336e-13
18889.300	116.080	-127.130	2.757521152e-12	7.21772384e-13	-7.21772384e-13
19112.349	126.211	-106.969	3.643672144e-12	8.43554256e-13	-8.43554256e-13
19528.139	264.529	-289.579	2.179637872e-12	4.2364344e-13	-4.2364344e-13
24317.543	118.436	-257.661	1.806198464e-12	4.74519808e-13	-4.74519808e-13
24564.360	109.814	-128.381	2.886319312e-12	7.50895168e-13	-7.50895168e-13
24854.313	173.392	-180.139	1.913358224e-12	5.02672912e-13	-5.02672912e-13
25206.575	84.397	-178.871	2.580737264e-12	6.73584624e-13	-6.73584624e-13
25426.735	147.557	-135.762	2.698013344e-12	6.62533952e-13	-6.62533952e-13
30000.928	97.430	-120.706	3.121257504e-12	8.08363152e-13	-8.08363152e-13
30203.122	158.503	-104.764	3.243972992e-12	7.49012848e-13	-7.49012848e-13
30467.602	114.667	-105.977	3.031204224e-12	7.93917312e-13	-7.93917312e-13
30713.092	170.054	-130.823	2.231687424e-12	5.82118592e-13	-5.82118592e-13
31016.734	92.070	-133.588	2.99122544e-12	7.7626472e-13	-7.7626472e-13
31253.910	103.111	-145.107	2.714005152e-12	7.05759968e-13	-7.05759968e-13
35893.197	143.179	-252.976	1.813432976e-12	4.72933728e-13	-4.72933728e-13
36275.499	249.802	-239.123	1.447017952e-12	3.81448928e-13	-3.81448928e-13
36860.220	279.367	-334.918	1.618496016e-12	3.584407216e-13	-3.584407216e-13
41612.757	170.336	-210.775	1.830352144e-12	4.77334272e-13	-4.77334272e-13
41963.419	158.161	-180.326	2.067011472e-12	5.38714464e-13	-5.38714464e-13
42506.841	414.565	-385.261	1.158659408e-12	2.631252256e-13	-2.631252256e-13
59796.347	470.264	-409.800	1.113334688e-12	2.47680744e-13	-2.47680744e-13
67631.054	8391.745	-4172.462	5.93482064e-13	1.496858032e-13	-1.496858032e-13
84945.471	2417.225	-3408.584	7.32642368e-13	1.937037552e-13	-1.937037552e-13
93246.245	895.588	-776.781	7.00266832e-13	1.439365392e-13	-1.439365392e-13
99198.918	764.425	-910.451	4.68430512e-13	1.178159728e-13	-1.178159728e-13
104743.541	919.417	-712.835	6.19044448e-13	1.35779304e-13	-1.35779304e-13
174510.996	5791.517	-6483.588	3.06947144e-13	7.38532576e-14	-7.38532576e-14
196376.548	7026.002	-11399.703	2.338515248e-13	5.41274272e-14	-5.41274272e-14
213816.477	13046.937	-5708.854	2.170144208e-13	5.6753512e-14	-5.6753512e-14
267382.276	6639.445	-6294.666	3.231698352e-13	7.85645408e-14	-7.85645408e-14
299259.826	26902.400	-20780.934	1.123111344e-13	3.015895056e-14	-3.015895056e-14
380019.549	67402.452	-26171.334	8.24430768e-14	2.247840416e-14	-2.247840416e-14
468475.116	25387.683	-16526.298	1.092543792e-13	2.82302184e-14	-2.82302184e-14
557866.351	85516.657	-48678.740	5.90605776e-14	1.475381184e-14	-1.475381184e-14
786971.960	128989.999	-97909.072	3.86209376e-14	1.10646376e-14	-1.10646376e-14
1063749.702	112313.389	-130662.883	3.173236032e-14	9.05015776e-15	-9.05015776e-15
1349020.129	120561.707	-158029.117	1.844673968e-14	5.8826824e-15	-5.8826824e-15
1585006.973	138976.309	-110450.101	3.03121416e-14	9.26085616e-15	-9.26085616e-15
NO	NO	NO	NO	NO
! PC upper limits
1743865.921	15155.653	-15155.653	7.364416e-14	0	0
