 ! Swift/XRT lightcurve of trigger: 221755, name: GRB 060729
 ! T0 for this burst is Swift MET=175893150.592 s, = 2006 Jul 29 at 19:12:29.244 UT

 ! Data covers 0.3-10 keV
 ! The data are in 5 columns: ";
 ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00221755
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WT data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
201.781	0.301	-0.285	6.66947583e-09	8.81404407e-10	-8.47794252e-10
202.388	0.394	-0.305	5.5546845e-09	7.17560961e-10	-7.00221111e-10
203.123	0.397	-0.341	5.20882992e-09	6.89507016e-10	-6.66231954e-10
203.814	0.280	-0.294	6.75862266e-09	8.95340019e-10	-8.55921438e-10
204.449	0.403	-0.355	5.12449011e-09	6.68720214e-10	-6.4717812e-10
205.274	0.439	-0.422	4.51040517e-09	5.95198572e-10	-5.70780741e-10
206.034	0.291	-0.321	6.28393791e-09	8.37337119e-10	-8.04705318e-10
206.709	0.371	-0.383	5.14859301e-09	6.67939836e-10	-6.49643328e-10
207.433	0.308	-0.353	5.95596219e-09	8.0392833e-10	-7.52700684e-10
208.131	0.437	-0.390	4.60293183e-09	6.24768864e-10	-5.97495297e-10
209.027	0.571	-0.459	3.77032071e-09	4.86750099e-10	-4.75246134e-10
209.986	0.371	-0.387	5.1427656e-09	6.43414203e-10	-6.44382726e-10
210.694	0.426	-0.337	5.14468434e-09	6.48237834e-10	-6.48204273e-10
211.573	0.470	-0.453	4.14808536e-09	5.3749467e-10	-5.33889066e-10
212.631	0.433	-0.588	3.84513123e-09	4.880583e-10	-4.85174088e-10
213.547	0.431	-0.482	4.2384153e-09	5.34428415e-10	-5.37142788e-10
214.452	0.443	-0.475	4.23575754e-09	5.37506874e-10	-5.39668677e-10
215.337	0.480	-0.442	3.353208669e-09	4.78756818e-10	-4.71741891e-10
216.227	0.490	-0.410	2.829809619e-09	4.49753673e-10	-4.46499951e-10
217.086	0.446	-0.369	3.173160345e-09	4.88705112e-10	-4.90061451e-10
218.095	0.505	-0.563	3.62389644e-09	4.57757463e-10	-4.59442971e-10
218.956	0.538	-0.357	3.38798973e-09	4.73773179e-10	-4.78079835e-10
219.978	0.475	-0.484	4.07379351e-09	5.0137761e-10	-5.08438641e-10
220.897	0.423	-0.444	3.104386398e-09	4.86412116e-10	-4.88413911e-10
221.802	0.555	-0.482	4.00888857e-09	4.98146262e-10	-5.01567789e-10
222.895	0.387	-0.538	2.974877211e-09	4.55015631e-10	-4.58682933e-10
223.880	0.598	-0.598	3.47798406e-09	4.32405348e-10	-4.35217692e-10
224.912	0.446	-0.435	3.241753605e-09	4.87657941e-10	-4.86761625e-10
226.009	0.571	-0.651	2.284950174e-09	3.44018217e-10	-3.46032555e-10
227.225	0.642	-0.644	2.139582906e-09	3.278286618e-10	-3.300421284e-10
228.351	0.506	-0.485	2.777317503e-09	4.23520497e-10	-4.2782817e-10
229.383	0.515	-0.526	2.68335111e-09	4.01447529e-10	-4.05652824e-10
230.455	0.569	-0.557	3.361619937e-09	4.32525015e-10	-4.38622608e-10
231.536	0.509	-0.511	2.698796967e-09	4.03414068e-10	-4.07858358e-10
232.715	0.686	-0.671	1.929960222e-09	3.053049255e-10	-3.085780383e-10
234.059	0.518	-0.658	2.295605961e-09	3.49033044e-10	-3.53117994e-10
235.202	0.880	-0.625	1.767082926e-09	2.739584769e-10	-2.770439871e-10
236.760	0.547	-0.677	2.23799664e-09	3.336216972e-10	-3.376180665e-10
237.981	0.712	-0.674	1.947818742e-09	2.96377869e-10	-2.997829206e-10
239.371	0.667	-0.678	2.007092553e-09	3.051321711e-10	-3.087121806e-10
240.905	0.885	-0.867	1.56317646e-09	2.330374818e-10	-2.358576567e-10
242.586	0.843	-0.796	1.668569865e-09	2.487360972e-10	-2.517243483e-10
244.344	0.880	-0.915	1.522672062e-09	2.271514926e-10	-2.298988164e-10
245.876	0.963	-0.652	1.642852308e-09	2.54637138e-10	-2.574136158e-10
247.749	0.867	-0.910	1.493183808e-09	2.314449276e-10	-2.340433287e-10
249.802	0.948	-1.185	1.24411644e-09	1.92827268e-10	-1.949721888e-10
251.745	1.325	-0.995	1.145207766e-09	1.774967388e-10	-1.794479889e-10
254.107	1.199	-1.037	1.212054498e-09	1.842213123e-10	-1.863203325e-10
256.207	1.054	-0.901	1.386300837e-09	2.107065687e-10	-2.13103197e-10
259.539	1.653	-2.277	6.59165499e-10	1.062996876e-10	-1.073762499e-10
262.361	1.138	-1.169	1.192353513e-09	1.777460733e-10	-1.798667217e-10
265.082	1.265	-1.583	9.54165333e-10	1.450279629e-10	-1.466700111e-10
267.806	1.845	-1.459	8.22617061e-10	1.250355396e-10	-1.264577802e-10
271.433	2.276	-1.782	6.69705687e-10	1.017931572e-10	-1.029435537e-10
275.564	1.949	-1.855	7.25168121e-10	1.081048287e-10	-1.093849944e-10
279.060	2.314	-1.547	7.0410639e-10	1.070221644e-10	-1.082330046e-10
283.570	2.333	-2.196	5.9092446e-10	9.15919353e-11	-9.26048673e-11
288.599	2.785	-2.696	4.87322331e-10	7.55311323e-11	-7.63592076e-11
294.619	3.522	-3.234	3.83411034e-10	6.183021e-11	-6.24710217e-11
301.790	3.686	-3.650	3.63748356e-10	5.63791917e-11	-5.69958327e-11
308.888	2.441	-3.413	3.030685764e-10	5.69690517e-11	-5.73944967e-11
315.024	3.412	-3.695	2.552752038e-10	4.66067709e-11	-4.69780776e-11
322.212	3.973	-3.775	2.351112804e-10	4.29303159e-11	-4.3279791e-11
330.390	5.558	-4.206	1.784469219e-10	3.45487104e-11	-3.47957736e-11
339.852	5.018	-3.904	2.041633602e-10	3.7277796e-11	-3.75812688e-11
NO	NO	NO	NO	NO
! PC data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
364.519	9.413	-8.138	1.552219302e-10	3.4029837e-11	-3.4029837e-11
391.687	22.362	-17.755	6.73881489e-11	1.473944202e-11	-1.473944202e-11
429.619	14.518	-15.570	8.58288675e-11	1.923871104e-11	-1.923871104e-11
462.966	16.273	-18.830	7.78926741e-11	1.701728133e-11	-1.701728133e-11
505.857	21.021	-26.618	5.44014657e-11	1.219419612e-11	-1.219419612e-11
562.546	44.566	-35.668	3.242431605e-11	7.29464946e-12	-7.29464946e-12
638.508	38.808	-31.396	3.70851762e-11	8.33303019e-12	-8.33303019e-12
721.321	28.707	-44.005	3.73247475e-11	8.18283624e-12	-8.18283624e-12
786.626	43.636	-36.598	3.229531977e-11	7.23906024e-12	-7.23906024e-12
873.776	61.793	-43.514	2.440095219e-11	5.50981785e-12	-5.50981785e-12
974.805	51.027	-39.236	2.894993217e-11	6.48918546e-12	-6.48918546e-12
1067.351	63.788	-41.519	2.458404948e-11	5.54435517e-12	-5.54435517e-12
