 ! Swift/XRT lightcurve of trigger: 228006, name: GRB 060904B
 ! T0 for this burst is Swift MET=179029865.28 s, = 2006 Sep 04 at 02:31:03.858 UT

 ! Data covers 0.3-10 keV
 ! The data are in 5 columns: ";
 ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00228006
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WT data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
159.875	0.563	-0.590	9.33428016e-09	1.97851205e-09	-2.185180842e-09
160.924	0.493	-0.486	1.161863141e-08	2.539435757e-09	-2.405074426e-09
161.886	0.529	-0.469	1.167471605e-08	2.433861223e-09	-2.654741089e-09
162.853	0.576	-0.438	1.105888284e-08	2.175932595e-09	-3.096736272e-09
163.870	0.491	-0.441	1.214730186e-08	2.134315307e-09	-4.18820027e-09
164.763	0.418	-0.402	1.420743457e-08	2.370964389e-09	-5.14604459e-09
165.655	0.489	-0.474	1.222017518e-08	2.213081256e-09	-3.77840257e-09
166.652	0.454	-0.508	1.131111546e-08	2.059306337e-09	-3.8739985e-09
167.475	0.341	-0.369	1.641493419e-08	2.72467639e-09	-5.99728291e-09
168.177	0.340	-0.361	1.631072859e-08	2.638514032e-09	-6.39125915e-09
168.847	0.318	-0.330	1.799319366e-08	3.491819873e-09	-4.90001771e-09
169.460	0.322	-0.296	1.922962558e-08	3.86562534e-09	-4.71496452e-09
170.109	0.298	-0.327	1.848481323e-08	3.59154908e-09	-5.0895893e-09
170.750	0.348	-0.344	1.652080242e-08	2.585111839e-09	-6.83514606e-09
171.390	0.296	-0.291	1.914652232e-08	3.328761054e-09	-6.37583305e-09
171.928	0.271	-0.243	1.970212667e-08	4.25932271e-09	-4.2828431e-09
172.431	0.304	-0.231	2.085703324e-08	4.68962971e-09	-3.78983977e-09
173.040	0.257	-0.305	1.819142081e-08	3.79811762e-09	-4.2046183e-09
173.589	0.254	-0.292	1.854722716e-08	4.23930055e-09	-3.458734595e-09
174.116	0.231	-0.272	2.16325813e-08	4.79127959e-09	-4.0947647e-09
174.643	0.234	-0.296	1.94026097e-08	3.84190727e-09	-5.15169259e-09
175.183	0.310	-0.306	1.614156746e-08	3.488132435e-09	-3.62503819e-09
175.742	0.258	-0.249	2.198224545e-08	4.28724854e-09	-5.5867192e-09
176.293	0.282	-0.293	1.762888354e-08	3.67108704e-09	-4.15641262e-09
176.896	0.327	-0.321	1.579223513e-08	3.058573442e-09	-4.30660706e-09
177.577	0.335	-0.355	1.481572064e-08	3.190349401e-09	-3.174683967e-09
178.241	0.347	-0.329	1.527065292e-08	3.515477227e-09	-2.707763807e-09
178.936	0.316	-0.348	1.541125282e-08	3.266545863e-09	-3.43316151e-09
179.633	0.388	-0.380	1.292847674e-08	2.282681207e-09	-4.3723992e-09
180.377	0.311	-0.357	1.532901794e-08	2.834845572e-09	-4.56950381e-09
181.166	0.369	-0.478	1.173314461e-08	2.460560731e-09	-2.805086966e-09
181.894	0.330	-0.359	1.48579818e-08	3.354685021e-09	-2.823225871e-09
182.547	0.391	-0.324	1.378766109e-08	3.098837328e-09	-2.83415934e-09
183.367	0.399	-0.428	1.262386598e-08	2.838639263e-09	-2.356975352e-09
184.214	0.472	-0.448	1.124846149e-08	2.379736792e-09	-2.482214457e-09
185.038	0.352	-0.352	1.454764538e-08	2.771497604e-09	-4.10259424e-09
185.797	0.387	-0.407	1.279437204e-08	2.130967808e-09	-4.6673307e-09
186.684	0.412	-0.500	1.133628789e-08	1.89619951e-09	-3.99842747e-09
187.558	0.437	-0.461	1.162423352e-08	2.066601082e-09	-3.64388486e-09
188.436	0.447	-0.441	1.165425617e-08	2.206032552e-09	-3.285535498e-09
189.321	0.479	-0.439	1.105889343e-08	1.863267434e-09	-3.9570947e-09
190.242	0.455	-0.442	1.132199492e-08	1.803163536e-09	-4.44120596e-09
191.199	0.483	-0.501	1.012137485e-08	1.663023595e-09	-3.8793641e-09
192.066	0.426	-0.385	1.263365114e-08	1.980221982e-09	-5.01138568e-09
192.918	0.495	-0.425	1.15193078e-08	1.793937528e-09	-4.49487961e-09
193.968	0.435	-0.555	1.079543541e-08	1.97339002e-09	-3.183606748e-09
194.876	0.477	-0.473	1.13651174e-08	1.960409857e-09	-3.68681672e-09
195.905	0.575	-0.551	9.28911381e-09	1.50368469e-09	-3.56570948e-09
197.004	0.491	-0.524	1.043297501e-08	1.714151409e-09	-3.77693409e-09
197.935	0.488	-0.439	1.154139854e-08	1.90146274e-09	-4.12042074e-09
198.909	0.461	-0.487	1.096702165e-08	1.920682884e-09	-3.64895394e-09
199.928	0.543	-0.558	9.53366515e-09	1.645187917e-09	-3.213172616e-09
200.951	0.612	-0.479	9.53558547e-09	1.80542556e-09	-2.729729938e-09
202.179	0.573	-0.617	8.73741364e-09	1.542014489e-09	-2.872454898e-09
203.254	0.507	-0.501	1.047317112e-08	1.962555391e-09	-2.978957822e-09
204.391	0.644	-0.630	8.13216337e-09	1.565218238e-09	-2.218354017e-09
205.728	0.659	-0.693	7.73399349e-09	1.347652336e-09	-2.527657559e-09
206.869	0.494	-0.481	1.072585911e-08	1.725005453e-09	-4.02262209e-09
208.066	0.575	-0.704	8.09819418e-09	1.369639647e-09	-2.829431964e-09
209.131	0.503	-0.490	1.053376357e-08	1.784995332e-09	-3.61716982e-09
210.338	0.629	-0.704	7.70033847e-09	1.310529091e-09	-2.696469572e-09
211.758	0.589	-0.792	7.64555287e-09	1.214520857e-09	-2.890048065e-09
213.233	0.857	-0.885	5.89120641e-09	1.081390084e-09	-1.794195571e-09
214.898	0.926	-0.809	6.30598494e-09	1.131059655e-09	-1.937163748e-09
216.629	0.758	-0.806	6.68834395e-09	1.343391626e-09	-1.740146682e-09
218.280	0.970	-0.892	5.77941837e-09	1.206617187e-09	-1.30970766e-09
220.050	0.571	-0.799	8.00740258e-09	1.480905247e-09	-2.307838811e-09
221.552	0.886	-0.932	5.920869e-09	1.035813548e-09	-1.94702445e-09
223.086	0.376	-0.647	4.81835116e-09	7.00804899e-10	-9.5359067e-10
223.749	0.258	-0.288	5.49640768e-09	7.90488079e-10	-8.46544479e-10
224.299	0.284	-0.291	5.11633258e-09	7.54836844e-10	-8.05698143e-10
224.896	0.308	-0.313	3.147590511e-09	5.47104463e-10	-5.73858686e-10
225.562	0.305	-0.358	4.47726138e-09	6.54494829e-10	-6.99350539e-10
226.238	0.324	-0.372	4.2710882e-09	6.1642272e-10	-6.59784534e-10
226.878	0.273	-0.316	5.09787774e-09	7.24321406e-10	-7.7672002e-10
227.479	0.316	-0.328	4.56512661e-09	6.6757595e-10	-7.1342712e-10
228.101	0.289	-0.305	4.99998378e-09	7.3442709e-10	-7.84042652e-10
228.777	0.309	-0.387	4.27114821e-09	6.29399353e-10	-6.71551083e-10
229.426	0.382	-0.340	4.15617258e-09	5.97786438e-10	-6.40089958e-10
230.128	0.367	-0.320	4.32638918e-09	6.20844398e-10	-6.64901622e-10
230.838	0.305	-0.344	4.57530713e-09	6.56819334e-10	-7.03407568e-10
231.454	0.313	-0.310	4.82113633e-09	6.90173245e-10	-7.39437572e-10
232.093	0.312	-0.327	4.7004068e-09	6.79176942e-10	-7.26846062e-10
232.785	0.369	-0.380	4.00814909e-09	5.72935944e-10	-6.14029027e-10
233.492	0.405	-0.338	3.9978309e-09	5.69742e-10	-6.10387832e-10
234.261	0.413	-0.363	3.87411852e-09	5.4666992e-10	-5.86419838e-10
235.064	0.419	-0.390	3.72944853e-09	5.33944976e-10	-5.7208239e-10
235.819	0.502	-0.336	3.58628585e-09	5.13482625e-10	-5.50210157e-10
236.612	0.377	-0.290	3.310005811e-09	5.53696738e-10	-5.82954084e-10
237.380	0.402	-0.391	3.330856109e-09	5.06139166e-10	-5.38176387e-10
238.098	0.318	-0.317	3.319120271e-09	5.37498627e-10	-5.6744044e-10
238.796	0.337	-0.380	4.25396417e-09	6.01087341e-10	-6.4505808e-10
239.440	0.341	-0.306	4.64043563e-09	6.62251298e-10	-7.09874528e-10
240.055	0.330	-0.273	3.346550489e-09	5.58281149e-10	-5.87973038e-10
240.656	0.321	-0.272	3.482551152e-09	5.76002808e-10	-6.07147645e-10
241.296	0.328	-0.319	3.020999063e-09	5.2173047e-10	-5.47588426e-10
241.898	0.339	-0.273	3.247287595e-09	5.44478849e-10	-5.72815218e-10
242.558	0.305	-0.321	3.222960953e-09	5.28548312e-10	-5.5695634e-10
243.231	0.342	-0.368	2.799657826e-09	4.6718138e-10	-4.91466721e-10
243.919	0.410	-0.346	2.668891094e-09	4.39152827e-10	-4.62778411e-10
244.772	0.361	-0.443	2.508214319e-09	4.10534411e-10	-4.32545373e-10
245.479	0.441	-0.346	2.565021903e-09	4.17605001e-10	-4.39791404e-10
246.253	0.353	-0.334	2.957270561e-09	4.83006723e-10	-5.07945114e-10
246.959	0.314	-0.353	3.023244849e-09	5.00089452e-10	-5.26952399e-10
247.596	0.296	-0.323	3.424947553e-09	5.68286934e-10	-5.98761777e-10
248.167	0.311	-0.275	3.393003524e-09	5.79542339e-10	-6.08897819e-10
248.978	0.313	-0.500	2.480830697e-09	4.10554885e-10	-4.32582438e-10
249.688	0.397	-0.397	2.541983005e-09	4.19534146e-10	-4.42100377e-10
250.472	0.320	-0.388	2.848534912e-09	4.71767909e-10	-4.97098836e-10
251.184	0.300	-0.392	3.432566352e-09	5.32590515e-10	-5.65042511e-10
251.825	0.320	-0.340	3.008929993e-09	5.14780253e-10	-5.40738461e-10
252.504	0.368	-0.360	2.601619884e-09	4.65055614e-10	-4.86626032e-10
253.260	0.326	-0.388	2.827227832e-09	4.67817133e-10	-4.92952851e-10
253.928	0.373	-0.342	3.466243611e-09	5.31503628e-10	-5.64522542e-10
254.586	0.426	-0.285	2.788338881e-09	4.70469928e-10	-4.94850226e-10
255.406	0.413	-0.393	2.494642175e-09	4.13280398e-10	-4.3543609e-10
256.163	0.438	-0.345	2.568235968e-09	4.22341202e-10	-4.45058164e-10
257.094	0.539	-0.492	1.948315371e-09	3.210803633e-10	-3.383568187e-10
258.120	0.389	-0.487	2.347854538e-09	3.84180137e-10	-4.05165987e-10
258.902	0.416	-0.394	2.483604218e-09	4.06591401e-10	-4.28407507e-10
259.832	0.730	-0.514	1.591791019e-09	2.648852696e-10	-2.786117099e-10
260.954	0.351	-0.393	2.661869571e-09	4.4393986e-10	-4.6697311e-10
261.912	0.637	-0.607	1.616654221e-09	2.659191007e-10	-2.80189514e-10
263.072	0.503	-0.523	1.928356751e-09	3.227393221e-10	-3.39528461e-10
264.192	0.464	-0.616	1.861657048e-09	3.044672302e-10	-3.207742064e-10
265.242	0.585	-0.587	1.687794311e-09	2.831058235e-10	-2.978377137e-10
266.350	0.469	-0.522	1.995599015e-09	3.368908803e-10	-3.54353049e-10
267.405	0.519	-0.586	1.817890343e-09	3.006017743e-10	-3.167562898e-10
268.614	0.555	-0.690	1.623780232e-09	2.702020144e-10	-2.845158114e-10
269.919	0.668	-0.750	1.416422737e-09	2.342540829e-10	-2.468377916e-10
271.027	0.567	-0.440	1.994528366e-09	3.28468971e-10	-3.461307259e-10
272.610	0.632	-1.016	1.219107386e-09	2.005821895e-10	-2.113299452e-10
273.894	0.530	-0.653	1.671504773e-09	2.817390428e-10	-2.963398641e-10
275.448	0.868	-1.023	1.029438368e-09	1.740178099e-10	-1.826724168e-10
277.265	0.841	-0.949	1.105971592e-09	1.840809574e-10	-1.93621559e-10
278.842	0.766	-0.737	1.296172934e-09	2.194190461e-10	-2.303788136e-10
280.418	0.835	-0.809	1.222898253e-09	2.018490006e-10	-2.126932312e-10
282.205	0.774	-0.952	1.164918003e-09	1.93362104e-10	-2.036998149e-10
284.143	0.862	-1.164	9.92070847e-10	1.632284002e-10	-1.719724926e-10
286.155	1.053	-1.150	9.12592897e-10	1.523095454e-10	-1.604007996e-10
288.251	1.088	-1.043	9.42753217e-10	1.568707643e-10	-1.652448774e-10
290.881	1.144	-1.542	7.24981163e-10	1.242623187e-10	-1.304790723e-10
293.492	1.798	-1.466	5.96574589e-10	1.015737732e-10	-1.066734936e-10
296.913	1.441	-1.623	6.46019652e-10	1.081600119e-10	-1.137644164e-10
299.577	1.427	-1.224	7.58830333e-10	1.250634875e-10	-1.317890906e-10
302.606	2.444	-1.602	4.51382159e-10	8.25446375e-11	-8.61294231e-11
307.483	2.424	-2.433	4.14940557e-10	6.81766197e-11	-7.18325348e-11
312.095	2.538	-2.188	4.27502415e-10	6.99960876e-11	-7.37412411e-11
NO	NO	NO	NO	NO
! PC data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
3784.427	77.854	-67.570	1.986389951e-11	4.47425382e-12	-4.47425382e-12
4040.947	82.094	-178.666	6.84020455e-12	1.537589281e-12	-1.537589281e-12
4169.631	36.151	-46.590	1.088523861e-11	2.439935294e-12	-2.439935294e-12
4251.073	57.509	-45.291	8.69300271e-12	1.94759631e-12	-1.94759631e-12
4354.405	34.410	-45.823	1.112878743e-11	2.495741417e-12	-2.495741417e-12
4429.619	39.430	-40.804	1.114437238e-11	2.495591745e-12	-2.495591745e-12
4529.806	72.131	-60.756	7.03653962e-12	1.544065419e-12	-1.544065419e-12
4639.490	52.710	-37.553	9.91482043e-12	2.219175801e-12	-2.219175801e-12
4737.747	37.194	-45.547	1.07906452e-11	2.421088624e-12	-2.421088624e-12
4814.726	50.477	-39.785	9.91351786e-12	2.218884223e-12	-2.218884223e-12
4926.428	36.561	-61.224	9.15922393e-12	2.048064346e-12	-2.048064346e-12
5011.442	49.332	-48.453	9.58098833e-12	2.098504163e-12	-2.098504163e-12
5101.367	44.654	-40.594	1.102668571e-11	2.40733292e-12	-2.40733292e-12
5210.309	66.093	-64.287	6.81837856e-12	1.535818633e-12	-1.535818633e-12
5328.583	60.647	-52.181	7.93854993e-12	1.777702705e-12	-1.777702705e-12
5433.391	66.161	-44.160	8.0822527e-12	1.815176832e-12	-1.815176832e-12
5573.801	83.711	-74.250	5.73634531e-12	1.286432958e-12	-1.286432958e-12
5722.219	45.614	-64.707	8.47020323e-12	1.859525987e-12	-1.859525987e-12
5804.144	41.416	-36.311	1.164701967e-11	2.610689866e-12	-2.610689866e-12
5938.433	144.545	-92.873	7.74688152e-12	1.537080961e-12	-1.537080961e-12
9331.058	97.803	-90.245	5.1332201e-12	1.154767135e-12	-1.154767135e-12
9574.655	82.371	-145.794	4.28545883e-12	9.62391666e-13	-9.62391666e-13
9782.990	99.695	-125.963	3.207008883e-12	8.34257255e-13	-8.34257255e-13
10002.591	160.912	-119.907	3.273036121e-12	7.56357568e-13	-7.56357568e-13
10293.110	106.079	-129.607	3.24486072e-12	8.17801454e-13	-8.17801454e-13
10541.849	108.071	-142.659	2.871385308e-12	7.44801054e-13	-7.44801054e-13
10804.163	131.589	-154.243	2.513410832e-12	6.53450655e-13	-6.53450655e-13
11043.375	128.065	-107.622	3.238368344e-12	8.16607255e-13	-8.16607255e-13
11302.850	114.306	-131.410	2.946694328e-12	7.66540206e-13	-7.66540206e-13
11625.425	255.866	-208.270	3.75726493e-12	6.73049921e-13	-6.73049921e-13
16633.655	224.445	-226.869	1.567564276e-12	4.10854935e-13	-4.10854935e-13
17126.974	300.285	-268.874	1.743603964e-12	3.84002931e-13	-3.84002931e-13
21019.672	262.429	-208.946	1.502029473e-12	3.94402664e-13	-3.94402664e-13
21544.511	311.764	-262.410	1.229902832e-12	3.243232331e-13	-3.243232331e-13
22178.321	194.459	-322.046	1.372214076e-12	3.60889903e-13	-3.60889903e-13
22729.831	569.505	-357.051	1.229144941e-12	2.726898172e-13	-2.726898172e-13
27154.290	533.150	-557.529	7.15655609e-13	1.900562943e-13	-1.900562943e-13
28290.660	888.650	-603.219	6.18274205e-13	1.55262108e-13	-1.55262108e-13
32947.236	372.739	-564.476	8.16577956e-13	2.15715476e-13	-2.15715476e-13
34208.335	814.431	-888.361	7.021876e-13	1.474035514e-13	-1.474035514e-13
39637.407	1169.716	-1470.666	4.11399967e-13	9.59718044e-14	-9.59718044e-14
71313.175	4207.481	-4151.765	1.781417324e-13	4.43655695e-14	-4.43655695e-14
87102.105	5768.796	-8140.019	1.384403519e-13	3.45999304e-14	-3.45999304e-14
97397.167	1250.978	-1369.691	2.775823972e-13	7.48366001e-14	-7.48366001e-14
103191.799	1207.139	-1357.670	3.46439848e-13	8.87516836e-14	-8.87516836e-14
113494.106	8310.844	-5872.652	1.120935968e-13	3.199241471e-14	-3.199241471e-14
136824.774	13905.364	-11737.303	1.136368069e-13	2.325328902e-14	-2.325328902e-14
198721.177	78471.084	-33051.176	4.72419547e-14	1.300813119e-14	-1.300813119e-14
391010.247	146462.552	-108995.665	2.657798069e-14	7.86811937e-15	-7.86811937e-15
NO	NO	NO	NO	NO
! PC upper limits
584462.360	90531.945	-41687.873	5.374778e-14	0	0
