Filename,Status,Reference
GRB970228_Optical_1.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2000ApJ...536..185G/abstract
GRB970228_Optical_2.html,"Late, Optical",https://ui.adsabs.harvard.edu/abs/1999ApJ...523..593C/abstract
GRB970228_Optical_3.html,"Late, Optical",https://ui.adsabs.harvard.edu/abs/1999ApJ...523..593C/abstract
GRB970228_Optical_4.html,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/1999ApJ...521L.111R/abstract
GRB970228_Optical_5.text.html,"Late, Optical",https://ui.adsabs.harvard.edu/abs/1999ApJ...516..683F/abstract
GRB970228_Radio_1.text.html,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/1998ApJ...502L.119F/abstract
GRB970228_Optical_6.text.html,Optical,https://ui.adsabs.harvard.edu/abs/1998ApJ...500L.105G/abstract
,,
