1.12650,3.68199e-08,4.86999e-08
1.12790,3.68336e-08,4.87076e-08
1.12931,3.68473e-08,4.87154e-08
1.13071,3.68610e-08,4.87232e-08
1.13212,3.68747e-08,4.87309e-08
1.13352,3.68884e-08,4.87387e-08
1.13493,3.69021e-08,4.87464e-08
1.13635,3.69158e-08,4.87541e-08
1.13776,3.69295e-08,4.87618e-08
1.13917,3.69432e-08,4.87695e-08
1.14059,3.69569e-08,4.87772e-08
1.14201,3.69706e-08,4.87849e-08
1.14343,3.69843e-08,4.87926e-08
1.14485,3.69980e-08,4.88003e-08
1.14628,3.70117e-08,4.88079e-08
1.14770,3.70254e-08,4.88156e-08
1.14913,3.70392e-08,4.88232e-08
1.15056,3.70529e-08,4.88308e-08
1.15199,3.70666e-08,4.88385e-08
1.15342,3.70803e-08,4.88461e-08
1.15486,3.70940e-08,4.88537e-08
1.15629,3.71078e-08,4.88613e-08
1.15773,3.71215e-08,4.88689e-08
1.15917,3.71352e-08,4.88765e-08
1.16061,3.71490e-08,4.88840e-08
1.16206,3.71627e-08,4.88916e-08
1.16350,3.71764e-08,4.88991e-08
1.16495,3.71902e-08,4.89067e-08
1.16640,3.72039e-08,4.89142e-08
1.16785,3.72177e-08,4.89217e-08
1.16930,3.72314e-08,4.89292e-08
1.17075,3.72452e-08,4.89368e-08
1.17221,3.72589e-08,4.89442e-08
1.17367,3.72727e-08,4.89517e-08
1.17513,3.72864e-08,4.89592e-08
1.17659,3.73002e-08,4.89667e-08
1.17805,3.73139e-08,4.89741e-08
1.17952,3.73277e-08,4.89816e-08
1.18098,3.73415e-08,4.89890e-08
1.18245,3.73552e-08,4.89965e-08
1.18392,3.73690e-08,4.90039e-08
1.18540,3.73827e-08,4.90113e-08
1.18687,3.73965e-08,4.90187e-08
1.18835,3.74103e-08,4.90261e-08
1.18982,3.74241e-08,4.90335e-08
1.19130,3.74378e-08,4.90409e-08
1.19279,3.74516e-08,4.90483e-08
1.19427,3.74654e-08,4.90556e-08
1.19575,3.74792e-08,4.90630e-08
1.19724,3.74929e-08,4.90703e-08
1.19873,3.75067e-08,4.90777e-08
1.20022,3.75205e-08,4.90850e-08
