col1	col2	col3	col4	col5	col6	col7
128.218	0.309	-0.429	3.396413384e-08	4.557354984e-09	-4.505345208e-09	4
128.812	0.315	-0.285	4.288763752e-08	5.629942864e-09	-5.515166384e-09	4
129.383	0.324	-0.256	4.543190288e-08	5.84510836e-09	-5.666479e-09	4
130.082	0.482	-0.375	2.949039912e-08	3.961278048e-09	-3.874068016e-09	4
130.959	0.322	-0.395	3.556729904e-08	4.770538136e-09	-4.619654312e-09	4
131.613	0.370	-0.331	3.728762128e-08	4.875664976e-09	-4.695688088e-09	4
132.360	0.285	-0.377	3.917231136e-08	5.103542808e-09	-4.98689464e-09	4
132.994	0.295	-0.349	4.058375776e-08	5.24958252e-09	-5.117056672e-09	4
133.684	0.368	-0.395	3.424640856e-08	4.396289352e-09	-4.313167768e-09	4
134.491	0.411	-0.440	2.87393652e-08	4.012487752e-09	-3.936305464e-09	4
135.277	0.415	-0.374	3.228293432e-08	4.314439584e-09	-4.193195552e-09	4
136.062	0.377	-0.370	3.44115408e-08	4.542109208e-09	-4.426344832e-09	4
136.780	0.380	-0.341	3.586256128e-08	4.65137764e-09	-4.563303472e-09	4
137.546	0.315	-0.386	3.580927896e-08	4.81166504e-09	-4.650758112e-09	4
138.278	0.321	-0.417	3.396430856e-08	4.672186064e-09	-4.472616512e-09	4
138.996	0.331	-0.397	3.42089748e-08	4.669801864e-09	-4.490994144e-09	4
139.705	0.305	-0.378	3.613050168e-08	4.999308496e-09	-4.796539384e-09	4
140.324	0.360	-0.314	3.815552104e-08	5.068271936e-09	-4.819863048e-09	4
141.090	0.350	-0.406	3.402665448e-08	4.461219672e-09	-4.285578752e-09	4
141.807	0.384	-0.366	3.287704784e-08	4.561166792e-09	-4.367617072e-09	4
142.590	0.410	-0.399	3.075088016e-08	4.21405348e-09	-4.037738432e-09	4
143.358	0.369	-0.357	3.5443954e-08	4.688525296e-09	-4.468999808e-09	4
144.165	0.351	-0.439	3.256969352e-08	4.293018184e-09	-4.105273536e-09	4
144.916	0.297	-0.399	3.698455488e-08	4.865171584e-09	-4.660024824e-09	4
145.503	0.369	-0.291	3.866192512e-08	5.120036376e-09	-4.919658744e-09	4
146.223	0.378	-0.351	3.58431164e-08	4.644434704e-09	-4.427529288e-09	4
146.936	0.393	-0.335	3.478294456e-08	4.700032792e-09	-4.480642712e-09	4
147.721	0.402	-0.392	3.159819936e-08	4.336676344e-09	-4.151085848e-09	4
148.616	0.331	-0.493	3.230441032e-08	4.24333728e-09	-4.050399808e-09	4
149.362	0.303	-0.416	3.620798272e-08	4.791497256e-09	-4.568323032e-09	4
150.020	0.432	-0.354	3.228922424e-08	4.398563624e-09	-4.202230032e-09	4
150.815	0.389	-0.363	3.458157976e-08	4.561854752e-09	-4.359611984e-09	4
151.653	0.456	-0.448	2.856206808e-08	3.801479136e-09	-3.636614072e-09	4
152.504	0.500	-0.396	2.90238312e-08	3.794551488e-09	-3.655010632e-09	4
153.424	0.431	-0.420	3.128994232e-08	4.108575744e-09	-3.922475648e-09	4
154.448	0.525	-0.593	2.253681248e-08	3.089751392e-09	-2.959467784e-09	4
155.363	0.449	-0.391	3.048847256e-08	4.093535992e-09	-3.92006524e-09	4
156.355	0.402	-0.543	2.799606264e-08	3.642065336e-09	-3.461235232e-09	4
157.234	0.462	-0.477	2.792978552e-08	3.66696876e-09	-3.488100616e-09	4
158.235	0.381	-0.539	2.827350344e-08	3.755048024e-09	-3.57530264e-09	4
158.972	0.457	-0.356	3.173085552e-08	4.147268216e-09	-3.957487352e-09	4
159.856	0.450	-0.427	2.917702424e-08	3.817398312e-09	-3.674406008e-09	4
160.815	0.502	-0.508	2.450224504e-08	3.332247464e-09	-3.215814784e-09	4
161.766	0.400	-0.449	3.064517456e-08	3.980498704e-09	-3.786673072e-09	4
162.696	0.442	-0.531	2.501624944e-08	3.50187656e-09	-3.356272192e-09	4
163.559	0.499	-0.421	2.737127848e-08	3.646205472e-09	-3.518299512e-09	4
164.473	0.525	-0.415	2.746402568e-08	3.586781016e-09	-3.424811208e-09	4
165.488	0.385	-0.490	2.804984728e-08	3.861737152e-09	-3.720245984e-09	4
166.274	0.398	-0.401	3.203624424e-08	4.142255936e-09	-4.034399096e-09	4
167.179	0.525	-0.507	2.48004484e-08	3.219459152e-09	-3.1233202e-09	4
168.159	0.474	-0.455	2.777970104e-08	3.643468192e-09	-3.468248784e-09	4
169.095	0.422	-0.462	2.831662288e-08	3.837680392e-09	-3.6785658e-09	4
170.001	0.482	-0.484	2.704689624e-08	3.46661952e-09	-3.33800012e-09	4
171.041	0.607	-0.558	2.134749344e-08	2.912658112e-09	-2.801598072e-09	4
172.210	0.554	-0.562	2.23005328e-08	3.0119544e-09	-2.92668376e-09	4
173.253	0.583	-0.490	2.3382632e-08	3.156403432e-09	-3.036884032e-09	4
174.572	0.577	-0.736	1.862852264e-08	2.59667772e-09	-2.49686892e-09	4
175.485	0.467	-0.336	3.2043466e-08	4.208126832e-09	-4.03527488e-09	4
176.515	0.574	-0.563	2.188174352e-08	2.987762232e-09	-2.87169792e-09	4
177.518	0.457	-0.429	2.925500032e-08	3.810125592e-09	-3.646977152e-09	4
178.431	0.511	-0.457	2.678145288e-08	3.519324536e-09	-3.345874896e-09	4
179.395	0.400	-0.453	2.940611856e-08	3.981862976e-09	-3.819973976e-09	4
180.321	0.551	-0.526	2.379746824e-08	3.106083344e-09	-2.997293208e-09	4
181.379	0.503	-0.507	2.43189856e-08	3.350870432e-09	-3.225051648e-09	4
182.383	0.488	-0.501	2.526475952e-08	3.426653048e-09	-3.282590584e-09	4
183.506	0.676	-0.635	1.905957872e-08	2.593549504e-09	-2.47871624e-09	4
184.706	0.462	-0.524	2.577730064e-08	3.424319808e-09	-3.27990572e-09	4
185.723	0.456	-0.555	2.493667904e-08	3.306249856e-09	-3.205421128e-09	4
186.882	0.506	-0.704	2.03135296e-08	2.752658272e-09	-2.693859168e-09	4
187.795	0.507	-0.407	2.778329008e-08	3.66599688e-09	-3.535207312e-09	4
188.907	0.741	-0.604	1.88897072e-08	2.514710744e-09	-2.40475872e-09	4
190.297	0.634	-0.649	1.994378568e-08	2.632019208e-09	-2.51304144e-09	4
191.468	0.496	-0.538	2.491411832e-08	3.265523352e-09	-3.109633072e-09	4
192.632	0.687	-0.668	1.838462808e-08	2.5020632e-09	-2.391263056e-09	4
193.885	0.519	-0.565	2.357772144e-08	3.117545704e-09	-2.973699456e-09	4
195.148	0.687	-0.745	1.769203072e-08	2.350587512e-09	-2.251170376e-09	4
196.420	0.691	-0.585	2.018843008e-08	2.622071088e-09	-2.516795008e-09	4
197.821	0.549	-0.710	1.995125496e-08	2.668092336e-09	-2.564553264e-09	4
199.141	0.765	-0.771	1.609781992e-08	2.210236392e-09	-2.114866208e-09	4
200.459	0.479	-0.553	2.415373688e-08	3.276783328e-09	-3.139444672e-09	4
201.517	0.714	-0.579	1.978040064e-08	2.598138816e-09	-2.491748168e-09	4
202.777	0.456	-0.545	2.51300868e-08	3.388521136e-09	-3.23458408e-09	4
203.806	0.479	-0.573	2.393950104e-08	3.20462324e-09	-3.077189752e-09	4
204.802	0.540	-0.517	2.440811464e-08	3.183124672e-09	-3.043100424e-09	4
205.879	0.437	-0.538	2.624399232e-08	3.418869272e-09	-3.305000608e-09	4
206.974	0.628	-0.658	2.021483464e-08	2.578661904e-09	-2.49479776e-09	4
208.209	0.646	-0.607	1.993150432e-08	2.664102168e-09	-2.588709032e-09	4
209.555	0.608	-0.700	1.970728032e-08	2.605307432e-09	-2.488759e-09	4
210.878	0.658	-0.716	1.862914144e-08	2.46194312e-09	-2.34874276e-09	4
212.347	0.602	-0.811	1.847965392e-08	2.393502384e-09	-2.283028384e-09	4
213.795	0.717	-0.846	1.616237896e-08	2.140692736e-09	-2.077706176e-09	4
215.110	0.627	-0.597	2.082015208e-08	2.758171416e-09	-2.64941768e-09	4
216.409	0.744	-0.672	1.79947768e-08	2.402394904e-09	-2.29333468e-09	4
217.715	0.682	-0.562	2.032436224e-08	2.73691236e-09	-2.616211416e-09	4
219.068	0.698	-0.672	1.78414236e-08	2.495395448e-09	-2.393994512e-09	4
220.434	0.601	-0.668	1.910353536e-08	2.704031512e-09	-2.59238252e-09	4
221.718	0.685	-0.683	1.816681776e-08	2.489187792e-09	-2.386596576e-09	4
223.220	0.791	-0.817	1.566365528e-08	2.105154688e-09	-2.015275808e-09	4
224.673	0.629	-0.661	1.936937912e-08	2.635402224e-09	-2.518618648e-09	4
225.935	0.498	-0.633	2.24472248e-08	2.991305408e-09	-2.857748712e-09	4
227.153	0.573	-0.720	1.963722488e-08	2.603526016e-09	-2.498351856e-09	4
228.431	0.845	-0.705	1.639086176e-08	2.182030032e-09	-2.08743808e-09	4
229.964	0.716	-0.688	1.779839152e-08	2.416518104e-09	-2.314187512e-09	4
231.238	0.591	-0.558	1.369181632e-08	1.799626192e-09	-1.696652776e-09	4
232.241	0.426	-0.412	1.80014744e-08	2.363009376e-09	-2.2305556e-09	4
233.021	0.441	-0.354	1.880159008e-08	2.4660636e-09	-2.353107848e-09	4
233.899	0.440	-0.437	1.659668192e-08	2.260096384e-09	-2.150284136e-09	4
234.845	0.511	-0.505	1.471890784e-08	1.967206696e-09	-1.845470536e-09	4
235.744	0.451	-0.389	1.811973072e-08	2.353208312e-09	-2.220127e-09	4
236.583	0.423	-0.388	1.826786416e-08	2.450937944e-09	-2.315256216e-09	4
237.453	0.439	-0.447	1.657893328e-08	2.26917964e-09	-2.123412928e-09	4
238.306	0.442	-0.414	1.716495872e-08	2.34535392e-09	-2.199922088e-09	4
239.294	0.490	-0.546	1.367711072e-08	1.938864928e-09	-1.836805152e-09	4
240.189	0.421	-0.406	1.759573088e-08	2.381673112e-09	-2.278637816e-09	4
240.976	0.392	-0.366	1.972858888e-08	2.624919752e-09	-2.471453712e-09	4
241.841	0.510	-0.472	1.5620878e-08	2.081234792e-09	-1.978366936e-09	4
242.868	0.411	-0.517	1.678882296e-08	2.189864768e-09	-2.100095816e-09	4
243.822	0.663	-0.543	1.247036336e-08	1.691820312e-09	-1.632368192e-09	4
244.980	0.448	-0.494	1.580723872e-08	2.21159848e-09	-2.09681472e-09	4
245.924	0.479	-0.496	1.56714012e-08	2.169249264e-09	-2.034641336e-09	4
246.876	0.538	-0.472	1.484764008e-08	2.101924552e-09	-1.97067052e-09	4
247.933	0.481	-0.519	1.531902736e-08	2.093841568e-09	-1.958654152e-09	4
248.791	0.392	-0.377	1.97501304e-08	2.722278832e-09	-2.558315032e-09	4
249.558	0.388	-0.375	2.006829552e-08	2.732239328e-09	-2.57325068e-09	4
250.510	0.543	-0.564	1.371713616e-08	1.894331712e-09	-1.777876464e-09	4
251.520	0.447	-0.468	1.7050124e-08	2.266354272e-09	-2.13360056e-09	4
252.411	0.564	-0.444	1.518686624e-08	2.015061776e-09	-1.876334824e-09	4
253.383	0.393	-0.408	1.88676488e-08	2.493382528e-09	-2.335560864e-09	4
254.187	0.436	-0.411	1.768124176e-08	2.344792632e-09	-2.215615584e-09	4
255.047	0.444	-0.424	1.663848368e-08	2.320829056e-09	-2.1810152e-09	4
256.034	0.651	-0.543	1.232195328e-08	1.674820056e-09	-1.578266144e-09	4
257.140	0.522	-0.455	1.53302604e-08	2.022127016e-09	-1.9198088e-09	4
258.141	0.412	-0.480	1.694701008e-08	2.183978888e-09	-2.095871232e-09	4
