col1	col2	col3	col4	col5	col6	col7
1389.748	0.507	-0.590	1.919654478e-09	2.86240353e-10	-2.862744976e-10 4
1390.651	0.546	-0.395	2.238761952e-09	3.338238778e-10	-3.338643154e-10 4
1391.628	0.434	-0.431	2.436792918e-09	3.633542066e-10	-3.633991508e-10 4
1392.697	0.554	-0.636	1.736896826e-09	2.660559412e-10	-2.660880152e-10 4
1393.681	0.526	-0.430	2.205363986e-09	3.288525702e-10	-3.288969054e-10 4
1394.986	0.636	-0.779	1.489661502e-09	2.22135795e-10	-2.221683968e-10 4
1396.155	0.503	-0.534	2.031432368e-09	3.029304852e-10	-3.02978515e-10 4
1397.064	0.367	-0.405	2.789398234e-09	4.11425378e-10	-4.11496428e-10 4
1397.913	0.551	-0.483	1.99997224e-09	3.063820942e-10	-3.06433981e-10 4
1398.868	0.376	-0.403	2.652930266e-09	4.06419398e-10	-4.06492884e-10 4
1399.804	0.498	-0.560	2.012296776e-09	3.001020862e-10	-3.001631486e-10 4
1400.785	0.544	-0.483	2.04681855e-09	3.1358019e-10	-3.136450282e-10 4
1401.735	0.578	-0.406	2.176929776e-09	3.24671907e-10	-3.247475448e-10 4
1402.858	0.587	-0.545	1.857207618e-09	2.845472924e-10	-2.846150944e-10 4
1403.966	0.414	-0.522	2.288658134e-09	3.41354853e-10	-3.414452286e-10 4
1404.903	0.591	-0.523	1.923058382e-09	2.868310018e-10	-2.869101312e-10 4
1405.907	0.537	-0.413	2.254380366e-09	3.36256711e-10	-3.36353948e-10 4
1406.947	0.631	-0.503	1.854329078e-09	2.841310612e-10	-2.84212789e-10 4
1408.136	0.530	-0.559	1.9670497e-09	2.934156722e-10	-2.935098642e-10 4
1409.305	0.549	-0.639	1.734289088e-09	2.730632576e-10	-2.731470154e-10 4
1410.484	0.466	-0.630	1.929117526e-09	2.956192372e-10	-2.957208996e-10 4
1411.528	0.454	-0.578	1.977455886e-09	3.20016508e-10	-3.20120647e-10 4
1412.475	0.464	-0.493	2.21692037e-09	3.397438856e-10	-3.39873359e-10 4
1413.620	0.616	-0.681	1.63606023e-09	2.50734638e-10	-2.508348794e-10 4
1414.893	0.568	-0.656	1.766822274e-09	2.6360362e-10	-2.637206698e-10 4
1415.958	0.591	-0.497	1.986231576e-09	2.963480072e-10	-2.96485154e-10 4
1417.147	0.468	-0.598	2.02933822e-09	3.027909024e-10	-3.02937915e-10 4
1418.264	0.614	-0.649	1.712128796e-09	2.554689634e-10	-2.555977872e-10 4
1419.543	0.481	-0.665	1.88753663e-09	2.816496298e-10	-2.817964394e-10 4
1420.676	0.447	-0.652	1.968171072e-09	2.936890726e-10	-2.938468442e-10 4
1421.742	0.516	-0.619	1.84209914e-09	2.90129833e-10	-2.902741254e-10 4
1422.733	0.474	-0.474	2.07561816e-09	3.552089534e-10	-3.553619342e-10 4
1423.813	0.531	-0.606	1.839216134e-09	2.896836796e-10	-2.89832641e-10 4
1424.833	0.532	-0.489	2.087546034e-09	3.200048152e-10	-3.20180126e-10 4
1426.026	0.548	-0.661	1.762134598e-09	2.701242236e-10	-2.70273794e-10 4
