Filename,Status,Reference
GRB071112C_Optical.html,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2019A%26A...622A.138K/abstract
GRB071112C_Optical2.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2012ApJ...748...44H/abstract
MultibandData.html,"IR, Late, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2019A%26A...622A.138K/abstract
