date	obs_wavelength	flux	sky_flux	redshift	instrument	date_unit	wavelength_unit	flux_unit
2020-02-08T05:52:18	6200.40	0.793267	2010.20	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6209.60	0.679829	2048.98	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6218.80	0.711493	2033.10	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6228.00	0.765441	2110.41	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6237.20	0.776698	2090.67	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6246.40	0.774662	2063.39	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6255.60	0.749593	2034.46	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6264.80	0.751921	2060.94	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6274.00	0.744707	1944.28	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6283.20	0.772904	1894.56	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6292.40	0.734306	2066.92	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6301.60	0.711251	2112.74	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6310.80	0.776956	1956.50	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6320.00	0.724628	1920.10	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6329.20	0.742287	1908.49	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6338.40	0.820264	1836.95	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6347.60	0.776570	1867.11	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6356.80	0.787028	1939.15	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6366.00	0.784745	1865.53	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6375.20	0.764976	1844.60	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6384.40	0.751293	1802.53	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6393.60	0.776641	1796.80	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6402.80	0.771402	1730.84	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6412.00	0.792495	1686.03	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6421.20	0.752063	1696.38	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6430.40	0.767833	1662.97	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6439.60	0.751144	1702.41	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6448.80	0.760621	1670.45	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6458.00	0.735852	1720.20	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6467.20	0.728710	1707.27	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6476.40	0.683581	1701.32	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6485.60	0.725169	1583.93	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6494.80	0.746941	1661.12	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6504.00	0.770295	1630.97	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6513.20	0.722176	1595.80	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6522.40	0.766342	1553.93	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6531.60	0.711775	1625.64	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6540.80	0.614627	1624.08	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6550.00	0.722738	1541.48	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6559.20	0.723413	1470.17	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6568.40	0.737522	1433.87	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6577.60	0.688883	1488.60	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6586.80	0.724577	1436.85	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6596.00	0.725132	1473.48	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6605.20	0.643203	1455.85	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6614.40	0.652799	1388.15	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6623.60	0.665100	1371.84	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6632.80	0.658831	1370.89	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6642.00	0.637910	1338.41	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6651.20	0.640327	1325.89	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6660.40	0.672299	1331.67	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6669.60	0.660400	1331.91	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6678.80	0.701528	1306.14	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6688.00	0.655068	1288.92	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6697.20	0.631781	1301.86	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6706.40	0.719359	1278.56	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6715.60	0.726220	1294.37	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6724.80	1.31362	1305.66	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6734.00	1.01172	1352.14	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6743.20	0.644626	1242.55	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6752.40	0.629298	1211.35	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6761.60	0.540808	1199.79	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6770.80	0.528140	1173.86	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6780.00	0.537565	1167.20	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6789.20	0.610724	1174.97	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6798.40	0.542520	1148.01	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6807.60	0.511627	1120.18	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6816.80	0.537805	1180.34	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6826.00	0.566689	1332.45	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6835.20	0.403583	1403.21	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6844.40	0.520098	1158.30	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6853.60	0.533026	1178.81	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6862.80	0.472620	1114.46	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6872.00	0.425349	1014.21	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6881.20	0.436851	927.097	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6890.40	0.471587	998.991	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6899.60	0.424337	990.939	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6908.80	0.420514	1020.04	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6918.00	0.429705	1095.45	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6927.20	0.474904	1050.99	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6936.40	0.491163	1054.20	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6945.60	0.453420	1107.41	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6954.80	0.408415	1072.39	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6964.00	0.366960	1036.63	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6973.20	0.420726	1076.85	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6982.40	0.441552	1020.89	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	6991.60	0.459523	957.662	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7000.80	0.425229	956.199	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7010.00	0.398031	946.217	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7019.20	0.427393	874.775	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7028.40	0.367745	894.911	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7037.60	0.318589	941.601	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7046.80	0.380235	934.191	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7056.00	0.353316	921.387	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7065.20	0.326569	890.891	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7074.40	0.282167	905.819	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7083.60	0.325022	909.087	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7092.80	0.314040	881.191	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7102.00	0.390326	847.578	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7111.20	0.368985	863.529	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7120.40	0.314443	837.551	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7129.60	0.365680	851.547	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7138.80	0.363915	848.303	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7148.00	0.303705	840.279	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7157.20	0.379592	777.243	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7166.40	0.376515	771.498	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7175.60	0.347880	715.816	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7184.80	0.279548	671.106	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7194.00	0.367779	671.644	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7203.20	0.422580	668.072	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7212.40	0.329346	708.760	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7221.60	0.353672	719.947	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7230.80	0.378692	982.501	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7240.00	0.277636	1176.35	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7249.20	0.332649	1058.76	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7258.40	0.327223	754.898	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7267.60	0.366940	931.812	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7276.80	0.355134	1052.80	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7286.00	0.331957	914.460	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7295.20	0.278848	776.898	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7304.40	0.298577	876.138	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7313.60	0.288656	926.255	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7322.80	0.357548	902.065	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7332.00	0.254163	1012.11	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7341.20	0.405705	956.061	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7350.40	0.373677	851.431	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7359.60	0.284477	924.146	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7368.80	0.311649	863.061	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7378.00	0.373799	729.574	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7387.20	0.293844	713.746	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7396.40	0.274818	824.730	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7405.60	0.301599	745.305	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7414.80	0.367205	610.898	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7424.00	0.291278	649.216	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7433.20	0.400929	654.443	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7442.40	0.359795	616.577	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7451.60	0.323604	578.828	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7460.80	0.317631	626.128	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7470.00	0.314502	690.282	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7479.20	0.410933	668.443	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7488.40	0.403112	580.254	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7497.60	0.340272	542.484	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7506.80	0.252633	524.042	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7516.00	0.372082	607.568	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7525.20	0.372319	637.802	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7534.40	0.286608	548.194	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7543.60	0.252743	499.091	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7552.80	0.361093	507.486	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7562.00	0.322212	524.713	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7571.20	0.340410	496.216	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7580.40	0.377196	484.248	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7589.60	0.264407	346.470	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7598.80	0.271538	175.934	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7608.00	0.109412	179.157	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7617.20	0.164222	192.329	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7626.40	0.211658	221.593	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7635.60	0.150478	200.611	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7644.80	0.256705	201.736	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7654.00	0.197915	277.719	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7663.20	0.240433	274.511	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7672.40	0.250423	295.022	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7681.60	0.349980	284.760	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7690.80	0.420061	290.433	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7700.00	0.274905	374.616	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7709.20	0.262522	570.574	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7718.40	0.347763	542.715	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7727.60	0.233108	370.587	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7736.80	0.264850	329.837	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7746.00	0.235800	406.418	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7755.20	0.335426	436.054	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7764.40	0.203908	318.249	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7773.60	0.245370	286.074	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7782.80	0.308355	340.318	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7792.00	0.253361	333.439	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7801.20	0.293299	292.617	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7810.40	0.271267	310.224	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7819.60	0.179379	311.630	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7828.80	0.340834	256.106	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7838.00	0.191427	252.855	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7847.20	0.327180	325.828	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7856.40	0.260675	308.638	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7865.60	0.255676	246.720	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7874.80	0.277015	249.065	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7884.00	0.336414	253.036	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7893.20	0.383459	186.091	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7902.40	0.334583	204.746	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7911.60	0.272645	245.006	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7920.80	0.271161	229.045	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7930.00	0.420831	150.349	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7939.20	0.362250	119.843	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7948.40	0.356070	124.767	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7957.60	0.438550	144.115	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7966.80	0.395382	157.162	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7976.00	0.201777	122.617	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7985.20	0.148705	136.576	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
2020-02-08T05:52:18	7994.40	0.247256	126.077	0.025235	LT SPRAT ZTF	utc	angstroms	calibrated
