 5110.000000  5.358533e-08
 5112.590000  4.927056e-08
 5115.180000  6.261605e-08
 5117.770000  5.980836e-08
 5120.360000  6.336294e-08
 5122.950000  5.841469e-08
 5125.539999  5.073828e-08
 5128.129999  5.589954e-08
 5130.719999  4.543018e-08
 5133.309999  5.036989e-08
 5135.899999  4.909975e-08
 5138.489999  5.798787e-08
 5141.079999  6.060878e-08
 5143.669999  6.114372e-08
 5146.259999  5.808256e-08
 5148.849999  6.212475e-08
 5151.439999  5.266103e-08
 5154.029999  5.783750e-08
 5156.619998  5.999138e-08
 5159.209998  5.858309e-08
 5161.799998  5.784176e-08
 5164.389998  5.962091e-08
 5166.979998  5.972930e-08
 5169.569998  5.692042e-08
 5172.159998  5.222870e-08
 5174.749998  7.362143e-08
 5177.339998  5.825926e-08
 5179.929998  5.606344e-08
 5182.519998  5.962475e-08
 5185.109998  5.990513e-08
 5187.699997  5.280079e-08
 5190.289997  6.682313e-08
 5192.879997  6.277443e-08
 5195.469997  5.578952e-08
 5198.059997  6.365285e-08
 5200.649997  5.964800e-08
 5203.239997  6.470673e-08
 5205.829997  5.945081e-08
 5208.419997  6.596768e-08
 5211.009997  5.399275e-08
 5213.599997  6.647467e-08
 5216.189996  5.837910e-08
 5218.779996  6.026495e-08
 5221.369996  6.214740e-08
 5223.959996  5.974942e-08
 5226.549996  6.161046e-08
 5229.139996  6.660299e-08
 5231.729996  6.158355e-08
 5234.319996  5.510725e-08
 5236.909996  6.407483e-08
 5239.499996  5.918085e-08
 5242.089996  5.999387e-08
 5244.679996  6.033311e-08
 5247.269995  5.712532e-08
 5249.859995  5.757072e-08
 5252.449995  6.148254e-08
 5255.039995  6.355089e-08
 5257.629995  6.340883e-08
 5260.219995  5.871340e-08
 5262.809995  5.320810e-08
 5265.399995  5.804587e-08
 5267.989995  5.792237e-08
 5270.579995  6.293782e-08
 5273.169995  5.776292e-08
 5275.759995  6.284183e-08
 5278.349994  6.641177e-08
 5280.939994  6.552685e-08
 5283.529994  6.129915e-08
 5286.119994  6.895989e-08
 5288.709994  6.748424e-08
 5291.299994  6.930590e-08
 5293.889994  6.526362e-08
 5296.479994  6.041203e-08
 5299.069994  6.134135e-08
 5301.659994  6.847421e-08
 5304.249994  6.074171e-08
 5306.839993  6.420030e-08
 5309.429993  6.014122e-08
 5312.019993  6.846130e-08
 5314.609993  6.501667e-08
 5317.199993  6.690802e-08
 5319.789993  6.713730e-08
 5322.379993  6.547731e-08
 5324.969993  8.000762e-08
 5327.559993  6.233217e-08
 5330.149993  6.342131e-08
 5332.739993  6.191325e-08
 5335.329993  6.560635e-08
 5337.919992  6.069025e-08
 5340.509992  7.003727e-08
 5343.099992  6.459575e-08
 5345.689992  6.945914e-08
 5348.279992  6.766162e-08
 5350.869992  6.219452e-08
 5353.459992  6.757827e-08
 5356.049992  6.597146e-08
 5358.639992  6.895132e-08
 5361.229992  6.867547e-08
 5363.819992  6.920444e-08
 5366.409992  6.555406e-08
 5368.999991  6.134711e-08
 5371.589991  6.787604e-08
 5374.179991  7.187016e-08
 5376.769991  7.072479e-08
 5379.359991  6.470730e-08
 5381.949991  6.642610e-08
 5384.539991  6.572301e-08
 5387.129991  7.166241e-08
 5389.719991  6.791326e-08
 5392.309991  6.703228e-08
 5394.899991  7.417363e-08
 5397.489990  6.586064e-08
 5400.079990  6.318822e-08
 5402.669990  6.679205e-08
 5405.259990  6.809567e-08
 5407.849990  6.615763e-08
 5410.439990  6.095993e-08
 5413.029990  6.377256e-08
 5415.619990  7.196579e-08
 5418.209990  7.395938e-08
 5420.799990  6.651388e-08
 5423.389990  7.350423e-08
 5425.979990  6.781563e-08
 5428.569989  6.896533e-08
 5431.159989  6.472102e-08
 5433.749989  6.356091e-08
 5436.339989  6.951131e-08
 5438.929989  7.076447e-08
 5441.519989  7.306330e-08
 5444.109989  6.726586e-08
 5446.699989  7.080496e-08
 5449.289989  7.367920e-08
 5451.879989  7.183982e-08
 5454.469989  7.425609e-08
 5457.059988  6.657546e-08
 5459.649988  7.223407e-08
 5462.239988  6.933556e-08
 5464.829988  6.644441e-08
 5467.419988  7.213738e-08
 5470.009988  7.301839e-08
 5472.599988  7.294231e-08
 5475.189988  7.040359e-08
 5477.779988  6.539269e-08
 5480.369988  6.765669e-08
 5482.959988  7.864418e-08
 5485.549988  7.405797e-08
 5488.139987  6.875794e-08
 5490.729987  7.527027e-08
 5493.319987  7.891241e-08
 5495.909987  6.900652e-08
 5498.499987  7.956365e-08
 5501.089987  7.626635e-08
 5503.679987  7.920998e-08
 5506.269987  7.736787e-08
 5508.859987  6.380248e-08
 5511.449987  7.414442e-08
 5514.039987  7.549357e-08
 5516.629987  7.812874e-08
 5519.219986  7.878101e-08
 5521.809986  7.131499e-08
 5524.399986  7.242846e-08
 5526.989986  7.137868e-08
 5529.579986  7.632355e-08
 5532.169986  7.179734e-08
 5534.759986  7.398936e-08
 5537.349986  7.110481e-08
 5539.939986  7.355473e-08
 5542.529986  7.412561e-08
 5545.119986  6.907689e-08
 5547.709985  7.497310e-08
 5550.299985  7.574041e-08
 5552.889985  6.829009e-08
 5555.479985  6.792944e-08
 5558.069985  6.555818e-08
 5560.659985  7.061803e-08
 5563.249985  7.038993e-08
 5565.839985  7.767810e-08
 5568.429985  8.027455e-08
 5571.019985  7.256249e-08
 5573.609985  4.820972e-08
 5576.199985  8.744522e-08
 5578.789984  7.540525e-08
 5581.379984  7.050346e-08
 5583.969984  7.231449e-08
 5586.559984  7.895735e-08
 5589.149984  6.677676e-08
 5591.739984  7.808774e-08
 5594.329984  7.999289e-08
 5596.919984  7.697084e-08
 5599.509984  8.209125e-08
 5602.099984  7.674261e-08
 5604.689984  7.959309e-08
 5607.279984  7.837576e-08
 5609.869983  8.039401e-08
 5612.459983  7.447257e-08
 5615.049983  7.940443e-08
 5617.639983  7.915436e-08
 5620.229983  7.844798e-08
 5622.819983  8.200842e-08
 5625.409983  7.356358e-08
 5627.999983  8.012378e-08
 5630.589983  7.274713e-08
 5633.179983  7.527689e-08
 5635.769983  7.482386e-08
 5638.359982  7.787889e-08
 5640.949982  7.936514e-08
 5643.539982  8.103421e-08
 5646.129982  7.748896e-08
 5648.719982  7.401979e-08
 5651.309982  8.131040e-08
 5653.899982  7.686085e-08
 5656.489982  8.118467e-08
 5659.079982  8.600693e-08
 5661.669982  7.997388e-08
 5664.259982  8.043990e-08
 5666.849982  8.029090e-08
 5669.439981  8.421002e-08
 5672.029981  8.586606e-08
 5674.619981  8.391159e-08
