Filename,Status,Reference
GRB161219B-SN2016jca_Optical1.txt,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract
GRB161219B-SN2016jca_Optical_UV.txt,"Early, UV",https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract
GRB161219B-SN2016jca_Optical_NIR.txt,"Early, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract
GRB161219B-SN2016jca_Radio.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract
GRB161219B-SN2016jca_Radio1.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract
GRB161219B-SN2016jca_Optical2.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract
GRB161219B-SN2016jca_Spectra.txt,Spectra,https://www.wis-tns.org/object/2016jca
