GRB/SN,Filename,Status,Reference
GRB171010A-SN2017htp,GRB171010A-SN2017htp_Optical.txt,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.5366M/abstract
GRB171010A-SN2017htp,GRB171010A-SN2017htp_UV_Optical1.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.5366M/abstract
GRB171010A-SN2017htp,GRB171010A-SN2017htp_Radio.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2721B/abstract
GRB171010A-SN2017htp,GRB171010A-SN2017htp_Radio1.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2721B/abstract
GRB171010A-SN2017htp,GRB171010A-SN2017htp_Spectra.txt,Spectra,https://www.wis-tns.org/object/2017htp
GRB171010A-SN2017htp,GRB171010Axrtlc.txt,Xray,https://www.swift.ac.uk/xrt_curves/
