col1	col2	col3	col4	col5	col6	col7
1738.404	1.465	-1.490	7.65807339e-10	1.213964433e-10	-1.213964433e-10 4
1741.072	1.399	-1.204	8.69438328e-10	1.37824159e-10	-1.378241117e-10 4
1744.358	1.865	-1.887	6.31705217e-10	9.41691443e-11	-9.41691443e-11 4
1748.590	1.480	-2.367	5.80542699e-10	9.39695383e-11	-9.39695383e-11 4
1751.990	1.571	-1.920	6.8138488e-10	1.015749526e-10	-1.015749526e-10 4
1755.140	1.669	-1.579	7.21082351e-10	1.09697214e-10	-1.09697214e-10 4
1758.462	1.701	-1.653	6.88383861e-10	1.068901482e-10	-1.068901482e-10 4
1761.054	1.021	-0.891	1.226439808e-09	1.865765528e-10	-1.865765055e-10 4
1763.986	2.227	-1.911	5.66813874e-10	8.62285622e-11	-8.62285622e-11 4
1767.991	1.441	-1.777	7.28961112e-10	1.10895796e-10	-1.108957487e-10 4
1771.047	1.669	-1.615	7.14929567e-10	1.087612416e-10	-1.087611943e-10 4
1774.419	1.688	-1.703	7.0303409e-10	1.048022316e-10	-1.048022316e-10 4
1777.596	1.767	-1.489	7.32231434e-10	1.091547303e-10	-1.09154683e-10 4
1781.188	1.668	-1.824	6.82619883e-10	1.017590442e-10	-1.017590442e-10 4
1784.383	1.308	-1.528	8.27958593e-10	1.25956116e-10	-1.25956116e-10 4
1787.238	1.362	-1.547	8.19556694e-10	1.221723998e-10	-1.221723998e-10 4
1790.204	1.592	-1.603	7.34829623e-10	1.117885362e-10	-1.117885362e-10 4
1793.887	1.598	-2.092	6.26578843e-10	9.72932147e-11	-9.72932147e-11 4
1797.304	1.635	-1.818	6.90344446e-10	1.0291061e-10	-1.029105627e-10 4
1800.939	1.747	-2.000	6.26399576e-10	9.52932761e-11	-9.52932288e-11 4
1804.009	1.551	-1.324	8.28567817e-10	1.235157198e-10	-1.235157198e-10 4
1807.277	1.690	-1.717	6.88645903e-10	1.047626888e-10	-1.047626888e-10 4
1810.977	1.582	-2.010	6.53160024e-10	9.93642452e-11	-9.93642452e-11 4
1813.975	1.713	-1.415	7.38589973e-10	1.146859923e-10	-1.146859923e-10 4
1817.292	1.368	-1.605	7.77054806e-10	1.206586579e-10	-1.206586579e-10 4
1820.902	1.385	-2.241	6.2882985e-10	9.96826688e-11	-9.96826688e-11 4
1823.900	1.551	-1.614	7.7456115e-10	1.154648814e-10	-1.154648814e-10 4
1826.888	1.213	-1.436	9.25404634e-10	1.379513014e-10	-1.379512541e-10 4
1829.899	1.623	-1.798	7.16551011e-10	1.068172116e-10	-1.068171643e-10 4
1833.420	1.991	-1.898	6.18985301e-10	9.22729819e-11	-9.22729819e-11 4
1837.741	2.135	-2.330	5.25031419e-10	7.98722936e-11	-7.98722936e-11 4
1841.765	1.999	-1.889	6.0312703e-10	9.17528238e-11	-9.17528238e-11 4
1845.489	1.751	-1.725	6.6407308e-10	1.031152298e-10	-1.031152298e-10 4
1849.024	1.763	-1.784	6.60881276e-10	1.005388934e-10	-1.005388934e-10 4
1852.509	1.444	-1.721	7.40744961e-10	1.126884187e-10	-1.126884187e-10 4
1855.662	1.214	-1.709	8.11789561e-10	1.260521823e-10	-1.26052135e-10 4
1858.427	1.204	-1.550	8.49272919e-10	1.346274831e-10	-1.346274831e-10 4
1861.037	1.598	-1.407	8.15280301e-10	1.215348904e-10	-1.215348904e-10 4
1864.099	1.554	-1.464	8.11914906e-10	1.210332266e-10	-1.210332266e-10 4
1867.087	1.482	-1.434	8.58827519e-10	1.26627303e-10	-1.26627303e-10 4
1870.633	1.917	-2.065	6.15290698e-10	9.17222207e-11	-9.17222207e-11 4
1874.603	1.840	-2.053	5.91380548e-10	9.57237534e-11	-9.57237534e-11 4
1878.083	1.480	-1.640	7.37736681e-10	1.194136746e-10	-1.194136746e-10 4
1881.369	1.960	-1.806	6.40686541e-10	9.74667584e-11	-9.74667111e-11 4
1885.431	1.888	-2.101	5.80838797e-10	9.20750787e-11	-9.20750314e-11 4
1888.957	1.911	-1.638	6.50306415e-10	1.009775536e-10	-1.009775536e-10 4
1892.240	1.471	-1.372	8.24503801e-10	1.254305657e-10	-1.254305657e-10 4
1894.896	1.098	-1.185	1.026923205e-09	1.562243793e-10	-1.56224332e-10 4
1897.597	1.757	-1.604	6.9747634e-10	1.061061034e-10	-1.061060561e-10 4
1901.181	1.596	-1.827	6.9526743e-10	1.036444695e-10	-1.036444695e-10 4
