Filename,Status,Reference
GRB090618_Radio.html,"Early, Radio",https://ui.adsabs.harvard.edu/abs/2011MNRAS.413..669C/abstract
GRB090618_Optical.ps,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2011MNRAS.413..669C/abstract
