Filename,Status,Reference
GRB021211-SN2002lt_Optical.html,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2006ApJ...651..994N/abstract
GRB021211-SN2002lt_Radio.html,"Late, Radio",https://ui.adsabs.harvard.edu/abs/2005A%26A...439..987S/abstract
GRB021211-SN2002lt_NIR_Optical.html,"Early, Late, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2004AJ....128.1955H/abstract
GRB021211-SN2002lt_Optical2.html,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2003A%26A...408L..21P/abstract
GRB021211-SN2002lt_Optical3.html,"Late, Optical",https://ui.adsabs.harvard.edu/abs/2003A%26A...406L..33D/abstract
GRB021211-SN2002lt_Optical4.html,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2003ApJ...586L...9L/abstract
GRB021211-SN2002lt_Optical5.html,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2003ApJ...586L...5F/abstract
GRB021211_2002lt_Radio2.html,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2003ApJ...586L...5F/abstract
,,
