GRB/SN,Filename,Status,Reference
GRB140606B,GRB140606B-iPTF14bfu_NIR_Optical_1.html,"Early, Late, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2015MNRAS.452.1535C/abstract
GRB140606B,GRB140606B-iPTF14bfu_Optical_1,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2015ApJ...806...52S/abstract
GRB140606B,GRB140606B-iPTF14bfu_Radio_1.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2015ApJ...806...52S/abstract
GRB140606B,GRB140606Bxrtlc.txt,Xray,https://www.swift.ac.uk/xrt_curves/
