Filename,Status,Reference
GRB100316D-SN2010bh_Radio.txt,"Late, Radio",https://ui.adsabs.harvard.edu/abs/2013ApJ...778...18M/abstract
GRB100316D-SN2010bh_Optical.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2012ApJ...753...67B/abstract
GRB100316D-SN2010bh_Optical1.html,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2012A%26A...539A..76O/abstract
GRB100316D-SN2010bh_IR_Optical2.txt,"Early, IR, Late, Optical",https://ui.adsabs.harvard.edu/abs/2011ApJ...740...41C/abstract
GRB100316D-SN2010bh_Optical3.txt,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2011ApJ...740...41C/abstract
