Filename,Status,Reference
GRB190829A-AT2019oyw_Spectra.txt,Spectra,https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
GRB190829A-AT2019oyw_Optical.txt,"Early, Late, Optical",https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
GRB190829A-AT2019oyw_Radio.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2020MNRAS.496.3326R/abstract
GRB190829A-AT2019oyw_Radio_1.txt,"Early, Late, Radio",https://ui.adsabs.harvard.edu/abs/2020MNRAS.496.3326R/abstract
GRB190829A-AT2019oyw_UV_Optical_1.txt,"Early, Optical, UV",https://ui.adsabs.harvard.edu/abs/2020ApJ...898...42C/abstract
