GRB/SN,Filename,Status,Reference
GRB020405,GRB020405_Optical_NIR.txt,"NIR, Optical",https://ui.adsabs.harvard.edu/abs/2003A%26A...404..465M/abstract
GRB020405,GRB020405_Optical.txt,"Optical",https://ui.adsabs.harvard.edu/abs/2003A%26A...404..465M/abstract
