col1	col2	col3	col4	col5	col6	col7
149.366	0.469	-0.488	3.118263e+02	3.994182e+01	-3.909586e+01 4
150.290	0.380	-0.456	3.604564e+02	4.514764e+01	-4.461570e+01 4
151.056	0.394	-0.385	3.792605e+02	4.867709e+01	-4.816174e+01 4
151.833	0.305	-0.383	4.249779e+02	5.539357e+01	-5.470533e+01 4
152.475	0.368	-0.337	4.236442e+02	5.390507e+01	-5.315832e+01 4
153.124	0.288	-0.281	5.191219e+02	6.709620e+01	-6.606895e+01 4
153.748	0.379	-0.336	4.132109e+02	5.361045e+01	-5.257489e+01 4
154.446	0.347	-0.319	4.485729e+02	5.805937e+01	-5.629695e+01 4
155.202	0.382	-0.409	3.695945e+02	4.806859e+01	-4.754685e+01 4
155.861	0.295	-0.276	5.277710e+02	6.623940e+01	-6.535390e+01 4
156.611	0.363	-0.456	3.647037e+02	4.650152e+01	-4.579943e+01 4
157.286	0.288	-0.312	5.075943e+02	6.280078e+01	-6.202961e+01 4
157.951	0.329	-0.377	4.225771e+02	5.355708e+01	-5.297286e+01 4
158.747	0.372	-0.467	3.484460e+02	4.530107e+01	-4.482871e+01 4
159.560	0.424	-0.440	3.351407e+02	4.470575e+01	-4.426513e+01 4
160.422	0.444	-0.438	3.397643e+02	4.359663e+01	-4.314490e+01 4
161.346	0.408	-0.480	3.377258e+02	4.338414e+01	-4.289487e+01 4
162.411	0.603	-0.657	2.427493e+02	3.190440e+01	-3.004543e+01 4
163.434	0.443	-0.420	3.509166e+02	4.646725e+01	-4.400061e+01 4
164.374	0.585	-0.497	2.854307e+02	3.669743e+01	-3.489568e+01 4
165.470	0.507	-0.511	2.917015e+02	3.895997e+01	-3.753757e+01 4
166.414	0.432	-0.438	3.480460e+02	4.483379e+01	-4.371164e+01 4
167.430	0.519	-0.584	2.745069e+02	3.515329e+01	-3.449505e+01 4
168.436	0.593	-0.487	2.831409e+02	3.558459e+01	-3.508595e+01 4
169.600	0.555	-0.571	2.654119e+02	3.405643e+01	-3.371315e+01 4
170.785	0.607	-0.629	2.322497e+02	3.060843e+01	-3.029007e+01 4
171.933	0.545	-0.541	2.780009e+02	3.433615e+01	-3.397462e+01 4
173.184	0.645	-0.707	2.123857e+02	2.797609e+01	-2.769084e+01 4
174.456	0.647	-0.627	2.300002e+02	2.974232e+01	-2.921424e+01 4
