col1 col2 col3 col4 col5 col6
137.44 16.387 -21.223 3.8535695999999994e-11 8.6639112e-12 -8.6639112e-12
163.643 7.735 -9.816 8.295753599999999e-11 1.86257592e-11 -1.86257592e-11
182.73 13.721 -11.352 6.0473988e-11 1.3265136e-11 -1.3265136e-11
208.834 17.705 -12.383 4.8463812e-11 1.0881172799999999e-11 -1.0881172799999999e-11
243.232 13.395 -16.693 5.3416512e-11 1.14591816e-11 -1.14591816e-11
267.723 11.47 -11.096 6.8187924e-11 1.4937793199999998e-11 -1.4937793199999998e-11
294.218 17.57 -15.025 4.4251271999999993e-11 9.976175999999999e-12 -9.976175999999999e-12
325.234 14.135 -13.446 6.025464e-11 1.2878135999999998e-11 -1.2878135999999998e-11
352.724 14.225 -13.355 5.246802e-11 1.17962928e-11 -1.17962928e-11
379.914 12.108 -12.965 5.7494088e-11 1.29086676e-11 -1.29086676e-11
407.81 19.315 -15.788 4.15179e-11 9.296312399999999e-12 -9.296312399999999e-12
443.308 16.412 -16.183 5.1698123999999996e-11 1.0805328e-11 -1.0805328e-11
471.68 10.605 -11.96 6.774353999999999e-11 1.4898474e-11 -1.4898474e-11
496.994 20.393 -14.709 4.1239044e-11 9.2843748e-12 -9.2843748e-12
535.003 12.473 -17.615 4.8190716e-11 1.0805119200000001e-11 -1.0805119200000001e-11
566.41 13.661 -18.934 5.0735195999999997e-11 1.0604070000000001e-11 -1.0604070000000001e-11
598.675 16.498 -18.605 4.1907420000000004e-11 9.3835296e-12 -9.3835296e-12
632.018 18.258 -16.844 4.1796648000000004e-11 9.3842532e-12 -9.3842532e-12
671.092 19.301 -20.816 3.62853e-11 8.146836e-12 -8.146836e-12
708.484 22.026 -18.091 3.55542912e-11 8.004535199999999e-12 -8.004535199999999e-12
747.228 15.877 -16.718 4.7036159999999993e-11 1.03041144e-11 -1.03041144e-11
782.578 18.137 -19.473 4.4615196e-11 9.324939599999998e-12 -9.324939599999998e-12
839.957 20.933 -39.243 2.42072244e-11 5.4648504e-12 -5.4648504e-12
883.485 20.029 -22.595 3.7934172e-11 8.117658e-12 -8.117658e-12
925.205 23.441 -21.69 3.40850592e-11 7.4961432e-12 -7.4961432e-12
976.388 29.92 -27.742 3.40089084e-11 6.5648303999999994e-12 -6.5648303999999994e-12
4321.033 48.626 -56.681 7.6550148e-12 1.7272490400000001e-12 -1.7272490400000001e-12
4422.937 59.551 -53.277 7.4465172e-12 1.6407745199999998e-12 -1.6407745199999998e-12
6127.161 48.553 -50.713 1.13350572e-11 2.66909184e-12 -2.66909184e-12
6300.082 101.94 -124.369 3.4231607999999998e-12 9.209876399999999e-13 -9.209876399999999e-13
6457.966 90.794 -55.944 6.3833508e-12 1.43742672e-12 -1.43742672e-12
6636.903 117.456 -88.143 3.9126852e-12 9.0496512e-13 -9.0496512e-13
10046.447 117.39 -105.761 3.51814464e-12 8.658680399999999e-13 -8.658680399999999e-13
10230.975 48.199 -67.138 7.931948399999999e-12 1.7856791999999999e-12 -1.7856791999999999e-12
10403.194 84.084 -124.02 5.5059696e-12 1.1056132799999999e-12 -1.1056132799999999e-12
12342.028 197.996 -225.027 2.16403956e-12 8.59248e-13 -8.59248e-13
15996.702 95.06 -195.789 2.20880124e-12 5.7814056e-13 -5.7814056e-13
16818.009 1488.668 -726.248 2.4541992e-12 4.012092e-13 -4.012092e-13
21727.919 148.381 -129.931 2.38585536e-12 6.245413199999999e-13 -6.245413199999999e-13
22014.85 154.806 -138.55 2.27187216e-12 5.947041599999999e-13 -5.947041599999999e-13
22297.656 155.326 -128.0 2.3376474e-12 6.137398799999999e-13 -6.137398799999999e-13
22638.575 145.366 -185.592 1.9758751199999996e-12 5.2394616e-13 -5.2394616e-13
27590.204 85.109 -210.753 2.15074404e-12 5.610672e-13 -5.610672e-13
27863.102 158.221 -187.788 1.84562748e-12 4.8230316e-13 -4.8230316e-13
28441.613 377.028 -420.29 8.9874432e-13 2.2370626799999998e-13 -2.2370626799999998e-13
33261.566 249.972 -188.808 1.44529344e-12 3.7834056e-13 -3.7834056e-13
33701.425 218.806 -189.886 1.5460786799999999e-12 4.0612932000000003e-13 -4.0612932000000003e-13
34300.285 266.834 -380.054 9.766346399999998e-13 2.5565778e-13 -2.5565778e-13
34766.157 234.715 -199.038 1.46956284e-12 3.8402891999999997e-13 -3.8402891999999997e-13
38987.779 131.215 -137.068 2.3970679199999998e-12 6.2602668e-13 -6.2602668e-13
39508.916 1869.576 -389.923 1.34597664e-12 2.63435112e-13 -2.63435112e-13
44818.372 164.56 -211.537 1.70749224e-12 4.451454e-13 -4.451454e-13
45488.335 1655.832 -505.403 1.2946068e-12 2.8744444799999994e-13 -2.8744444799999994e-13
51385.288 5053.885 -994.145 5.5500948e-13 1.48096008e-13 -1.48096008e-13
57457.869 693.79 -1018.696 5.881838399999999e-13 1.2582953999999999e-13 -1.2582953999999999e-13
144782.72 9450.275 -7988.944 1.9714536e-13 4.492389599999999e-14 -4.492389599999999e-14
292109.958 72168.854 -85802.322 5.5270332e-14 2.3643309599999998e-14 -1.88922564e-14
