col1 col2 col3 col4 col5 col6
150.54 0.573 -0.55 1.56468005e-09 2.33248925e-10 -2.33248925e-10
151.993 0.769 -0.881 1.0650516600000001e-09 1.5876866500000004e-10 -1.5876862800000002e-10
153.161 0.489 -0.399 1.97856575e-09 2.94947424e-10 -2.94947387e-10
154.13 0.504 -0.48 1.7853443500000001e-09 2.66143627e-10 -2.66143627e-10
155.199 0.519 -0.565 1.62118571e-09 2.41672308e-10 -2.4167227100000003e-10
156.443 0.966 -0.726 1.03818485e-09 1.5476360000000003e-10 -1.54763563e-10
158.23 0.894 -0.821 9.9214649e-10 1.54346573e-10 -1.54346573e-10
160.059 1.07 -0.935 8.7596427e-10 1.30581177e-10 -1.3058114000000001e-10
162.168 0.817 -1.039 9.3139397e-10 1.41823812e-10 -1.41823775e-10
164.244 1.123 -1.259 7.370337100000001e-10 1.09870612e-10 -1.09870612e-10
166.487 1.152 -1.12 7.6073369e-10 1.15837306e-10 -1.15837269e-10
168.682 1.018 -1.043 8.3890396e-10 1.27740317e-10 -1.27740317e-10
171.286 1.286 -1.587 6.0151455e-10 9.1592945e-11 -9.1592908e-11
173.824 1.392 -1.252 6.5372969e-10 9.9543764e-11 -9.9543727e-11
177.08 1.572 -1.864 5.0307531e-10 7.6603505e-11 -7.6603505e-11
180.173 1.532 -1.521 5.7510136e-10 8.573110900000001e-11 -8.573110900000001e-11
183.189 1.414 -1.484 6.0582542e-10 9.0311228e-11 -9.0311191e-11
186.681 2.027 -2.078 4.2777661e-10 6.3769241e-11 -6.3769241e-11
191.16 2.525 -2.453 3.48744684e-10 5.3103547e-11 -5.310351e-11
196.415 2.332 -2.73 2.3706122e-10 4.3281305e-11 -4.3281268e-11
201.737 1.867 -2.99 2.40662948e-10 4.5364109e-11 -4.5364109e-11
205.413 2.094 -1.809 2.9989203000000003e-10 5.4752563000000004e-11 -5.4752563000000004e-11
210.212 2.446 -2.705 2.1128302400000003e-10 4.2509855e-11 -4.2509855e-11
214.987 2.401 -2.329 2.41669533e-10 4.5553845000000003e-11 -4.5553845000000003e-11
227.296 5.372 -9.908 1.2524537e-10 2.43849536e-11 -2.43849536e-11
236.661 3.513 -3.993 1.4864805500000002e-10 2.99077808e-11 -2.99077808e-11
251.215 15.955 -11.041 7.657483e-11 1.5406748200000002e-11 -1.5406748200000002e-11
273.948 7.709 -6.778 7.786872000000001e-11 1.51608425e-11 -1.51608425e-11
265.51 48.327 -44.017 7.148292700000001e-11 1.60196125e-11 -1.60196125e-11
356.308 40.27 -42.471 1.7182134e-11 3.8938652e-12 -3.8938652e-12
455.295 56.619 -58.717 1.28707127e-11 2.85077711e-12 -2.85077711e-12
560.722 61.513 -48.808 9.5587132e-12 2.1642509900000003e-12 -2.1642509900000003e-12
708.138 114.682 -85.903 3.34296702e-12 8.410325699999999e-13 -8.410325699999999e-13
915.521 75.289 -92.701 3.54935191e-12 9.3622654e-13 -9.3622654e-13
1124.81 204.486 -134.0 1.7182955400000002e-12 4.639700100000001e-13 -4.639700100000001e-13
1472.636 112.406 -143.34 2.4292294500000002e-12 6.3423069e-13 -6.3423069e-13
1777.588 171.012 -192.547 1.57256031e-12 4.3281120000000004e-13 -4.3281120000000004e-13
2160.877 113.67 -212.276 1.80615352e-12 4.8846401e-13 -4.8846401e-13
6027.092 231.748 -481.457 1.2667653e-12 3.35201093e-13 -3.35201093e-13
6684.374 309.107 -425.533 8.5520875e-13 2.31420459e-13 -2.31420459e-13
7476.903 579.67 -483.422 1.12609685e-12 2.1912036400000001e-13 -2.1912036400000001e-13
12559.252 1278.507 -1248.852 5.894507000000001e-13 1.23952553e-13 -1.23952553e-13
17681.256 367.276 -591.79 7.332504600000001e-13 1.9733946300000002e-13 -1.9733946300000002e-13
18892.992 727.614 -844.46 6.8977176e-13 1.42539503e-13 -1.42539503e-13
24274.232 1128.996 -1403.001 4.5992443e-13 1.0049007600000001e-13 -1.0049007600000001e-13
30113.517 1072.571 -1411.403 5.102388800000001e-13 1.0234118600000001e-13 -1.0234118600000001e-13
35912.199 1055.078 -1345.07 5.5123821e-13 1.1041617700000001e-13 -1.1041617700000001e-13
52909.981 16381.644 -11836.586 3.9759016000000005e-13 7.9487396e-14 -7.9487396e-14
123775.529 22918.102 -23852.976 2.0552541700000002e-13 5.0954994e-14 -5.0954994e-14
283834.072 123021.062 -131724.955 4.7798302e-14 1.39227189e-14 -1.39227189e-14
490702.109 123510.777 -67798.24 2.7602614200000003e-14 7.657816000000001e-15 -7.657816000000001e-15
931701.032 23912.684 -57481.605 5.28323e-14 0.0 0.0
