col1 col2 col3 col4 col5 col6
68.06 0.37 -0.343 8.875727519999999e-08 1.2583082819999999e-08 -2.2821033179999997e-08
68.732 0.313 -0.302 1.014380268e-07 1.460478228e-08 -2.6170238160000003e-08
69.464 0.392 -0.418 7.67755164e-08 1.134046848e-08 -1.9889401620000002e-08
70.232 0.4 -0.376 7.93658844e-08 1.191734082e-08 -2.064350508e-08
71.025 0.337 -0.394 8.45941008e-08 1.1973496920000002e-08 -2.175307266e-08
71.751 0.373 -0.388 8.08492476e-08 1.144156398e-08 -2.020950228e-08
72.473 0.425 -0.349 7.954789260000001e-08 1.133758626e-08 -1.912321752e-08
73.196 0.344 -0.298 7.054213848e-08 1.08651708e-08 -1.72946631e-08
73.896 0.35 -0.356 8.84867676e-08 1.2563263019999999e-08 -2.095214946e-08
74.607 0.328 -0.36 8.9840322e-08 1.27895427e-08 -2.133419244e-08
75.303 0.404 -0.369 7.97325144e-08 1.135060344e-08 -1.929284016e-08
76.078 0.394 -0.371 8.0855709e-08 1.146402642e-08 -1.963689882e-08
76.744 0.342 -0.272 6.533565126000001e-08 1.076278302e-08 -1.661129382e-08
77.475 0.38 -0.389 8.010059640000001e-08 1.143585036e-08 -1.907328324e-08
78.18 0.42 -0.325 8.754579900000001e-08 1.243063008e-08 -2.0324667659999997e-08
79.033 0.47 -0.434 7.44576162e-08 1.073831682e-08 -1.739821974e-08
79.943 0.422 -0.439 7.70245344e-08 1.114118874e-08 -1.878527904e-08
80.798 0.375 -0.433 8.331648599999999e-08 1.2047766720000001e-08 -2.126056878e-08
81.613 0.405 -0.44 8.07804954e-08 1.1696840099999999e-08 -2.087931714e-08
82.379 0.334 -0.362 6.492845964e-08 1.0809515640000001e-08 -1.752623532e-08
83.063 0.41 -0.35 5.4346545e-08 9.697211040000001e-09 -1.507394526e-08
83.873 0.466 -0.4 7.84160586e-08 1.126631484e-08 -1.948846812e-08
84.811 0.463 -0.471 7.170163308e-08 1.0382772839999999e-08 -1.648319838e-08
