col1 col2 col3 col4 col5 col6
73.867 0.583 -0.666 1.72563384e-09 2.63569236e-10 -2.64692778e-10
74.898 0.452 -0.448 2.39408988e-09 3.65850408e-10 -3.6764196e-10
75.846 0.434 -0.497 2.31631932e-09 3.54030642e-10 -3.55848864e-10
76.711 0.541 -0.43 2.2514373e-09 3.37758666e-10 -3.3979444799999995e-10
77.735 0.413 -0.483 2.43904836e-09 3.66121392e-10 -3.68623668e-10
78.603 0.423 -0.454 2.4934967399999997e-09 3.742410839999999e-10 -3.7672580399999993e-10
79.454 0.744 -0.428 1.83825432e-09 2.81159718e-10 -2.82867606e-10
80.732 0.536 -0.535 2.04202068e-09 3.0658992e-10 -3.0877534799999997e-10
81.736 0.46 -0.467 2.35947558e-09 3.5461944e-10 -3.57655116e-10
82.68 0.407 -0.484 2.45369166e-09 3.68932116e-10 -3.72301188e-10
83.538 0.364 -0.451 2.6650646399999995e-09 4.08174522e-10 -4.11417972e-10
84.287 0.351 -0.385 2.9885478e-09 4.5761646e-10 -4.6111169999999995e-10
85.18 0.562 -0.541 2.0249942999999998e-09 3.04575936e-10 -3.07495062e-10
86.307 0.511 -0.566 2.0450829e-09 3.13702914e-10 -3.1686333e-10
87.449 0.635 -0.631 1.7377273199999998e-09 2.6655115199999997e-10 -2.6922924e-10
88.523 0.592 -0.438 2.16838146e-09 3.2632361999999996e-10 -3.29702856e-10
89.858 0.639 -0.743 1.59237792e-09 2.44564362e-10 -2.47435902e-10
91.274 0.604 -0.777 1.5708789599999998e-09 2.460717e-10 -2.4903757199999997e-10
92.464 0.769 -0.587 1.6476742799999998e-09 2.48584854e-10 -2.5198311599999996e-10
93.763 0.502 -0.53 2.16471906e-09 3.2665088399999997e-10 -3.3118659e-10
94.595 0.329 -0.329 3.3777328200000002e-09 5.1970044e-10 -5.269912199999999e-10
95.302 0.336 -0.378 4.6316801999999995e-09 5.9003112e-10 -6.0046434e-10
95.999 0.293 -0.362 5.1476628e-09 6.400573199999999e-10 -6.5276946e-10
96.595 0.298 -0.303 5.441536799999999e-09 7.034294399999999e-10 -7.172373599999999e-10
97.245 0.34 -0.352 4.7745642e-09 6.0901806e-10 -6.207856199999999e-10
97.865 0.355 -0.28 5.3061707999999995e-09 6.600362999999999e-10 -6.7348848e-10
98.551 0.276 -0.331 5.5008869999999995e-09 6.930881999999999e-10 -7.0710486e-10
99.192 0.429 -0.365 4.14244866e-09 5.2597692e-10 -5.366298e-10
99.914 0.295 -0.294 3.8438231999999994e-09 5.8068402e-10 -5.895670199999999e-10
100.528 0.343 -0.319 5.0923193999999994e-09 6.344373e-10 -6.4857534e-10
