col1 col2 col3 col4 col5 col6
81.468 1.871 -1.995 3.31925178e-10 6.060327e-11 -6.060795e-11
85.974 2.725 -2.635 2.3938863e-10 4.3707651e-11 -4.3710849e-11
94.758 3.743 -6.058 1.27901904e-10 2.40261489e-11 -2.4027588e-11
104.728 7.189 -6.227 8.735922000000001e-11 1.79157498e-11 -1.79166351e-11
136.249 28.807 -18.832 2.8161697200000003e-11 6.3088271999999995e-12 -6.3088271999999995e-12
227.283 55.616 -62.228 1.04186277e-11 2.34721578e-12 -2.34721578e-12
363.157 80.21 -80.258 5.508945e-12 1.2400677900000002e-12 -1.2400677900000002e-12
534.379 107.066 -91.012 4.4508828e-12 1.00573668e-12 -1.00573668e-12
753.441 166.315 -111.996 2.3819538600000003e-12 6.244910100000001e-13 -6.244910100000001e-13
1189.493 301.924 -269.737 1.08577794e-12 3.04172232e-13 -3.04172232e-13
7385.89 11221.388 -2428.816 4.1107794e-13 8.6910798e-14 -8.6910798e-14
86971.383 114974.891 -40368.447 5.2661505000000006e-14 2.0206988100000003e-14 -1.63357428e-14
