col1 col2 col3 col4 col5 col6
97.915 0.901 -0.8 1.2236073499999999e-09 2.07789295e-10 -2.1310404500000002e-10
99.654 0.908 -0.837 1.19241325e-09 2.0049004500000002e-10 -2.0513664500000002e-10
101.856 0.764 -1.295 1.0110387e-09 1.66379325e-10 -1.69321915e-10
103.157 0.518 -0.537 2.0011586e-09 3.1402052500000003e-10 -3.1714172e-10
104.205 0.568 -0.53 1.89590415e-09 3.02621655e-10 -3.05525535e-10
105.365 0.596 -0.593 1.7257863000000002e-09 2.76253775e-10 -2.77730635e-10
106.383 0.418 -0.422 2.44242565e-09 3.8797395e-10 -3.892378e-10
107.225 0.316 -0.424 2.8526078e-09 4.3686125e-10 -4.3832915e-10
107.991 0.413 -0.45 2.1347756500000002e-09 3.2542027e-10 -3.2611050500000005e-10
108.754 0.337 -0.35 2.58812295e-09 4.0814515e-10 -4.0869255000000005e-10
109.388 0.335 -0.297 2.8967564500000004e-09 4.395944e-10 -4.4003680000000003e-10
109.959 0.347 -0.236 3.3691616e-09 4.9679455e-10 -4.968607000000001e-10
110.629 0.378 -0.323 2.61001755e-09 3.936583e-10 -3.935876e-10
111.395 0.279 -0.388 2.74221115e-09 4.1351905000000004e-10 -4.134347e-10
112.074 0.487 -0.4 2.06077795e-09 3.1000840500000003e-10 -3.09871135e-10
112.903 0.292 -0.341 2.8885615500000003e-09 4.3413615000000003e-10 -4.339167e-10
113.557 0.321 -0.362 2.63973675e-09 4.040015e-10 -4.0379990000000006e-10
114.188 0.454 -0.31 2.36283845e-09 3.61214e-10 -3.6103515e-10
115.053 0.435 -0.412 2.09875085e-09 3.2650397500000004e-10 -3.2637157e-10
115.87 0.423 -0.381 2.2426033000000003e-09 3.4215755000000003e-10 -3.42030465e-10
116.751 0.46 -0.458 1.96449225e-09 2.9969555000000004e-10 -2.9958803000000006e-10
117.606 0.321 -0.396 2.5517299500000002e-09 3.8178455e-10 -3.81675e-10
118.38 0.423 -0.453 2.0472340000000002e-09 3.0612148e-10 -3.0606229500000007e-10
119.189 0.393 -0.386 2.26106545e-09 3.37985865e-10 -3.37938545e-10
120.061 0.578 -0.479 1.6672505500000002e-09 2.4909654e-10 -2.490845e-10
121.114 0.457 -0.475 1.8630122e-09 2.83578085e-10 -2.8357640500000003e-10
121.886 0.409 -0.315 2.4332868e-09 3.634442e-10 -3.6344594999999997e-10
122.732 0.444 -0.436 1.9721765000000002e-09 3.0011936500000006e-10 -3.0013193000000004e-10
123.532 0.32 -0.356 2.5690399e-09 3.9086600000000003e-10 -3.908982e-10
124.15 0.306 -0.298 2.9213793e-09 4.360223e-10 -4.3608425e-10
124.8 0.324 -0.344 2.52117355e-09 3.9842075000000004e-10 -3.9847255000000006e-10
125.462 0.329 -0.338 2.56562985e-09 3.9771690000000004e-10 -3.9777185000000003e-10
126.288 0.365 -0.497 2.0461731500000004e-09 3.05339755e-10 -3.0539222e-10
127.042 0.37 -0.389 2.31932785e-09 3.4606586000000004e-10 -3.4613047000000005e-10
127.808 0.406 -0.396 2.1332836000000002e-09 3.3061098000000003e-10 -3.3066936000000005e-10
128.58 0.416 -0.365 2.2556443e-09 3.3653567499999997e-10 -3.3660214e-10
129.453 0.472 -0.457 1.8850692e-09 2.8123431000000004e-10 -2.8129136000000003e-10
130.277 0.321 -0.353 2.59631925e-09 3.8735165e-10 -3.874297e-10
130.916 0.293 -0.317 2.8688184e-09 4.2802795e-10 -4.2811160000000003e-10
131.508 0.437 -0.299 2.37682655e-09 3.545738e-10 -3.5464870000000006e-10
132.352 0.445 -0.407 2.0249838e-09 3.0781866500000003e-10 -3.0788362500000004e-10
133.308 0.36 -0.51 2.01228055e-09 3.0015566e-10 -3.0022174e-10
134.256 0.454 -0.588 1.67919675e-09 2.5045639500000005e-10 -2.5051222e-10
135.249 0.52 -0.539 1.6302279e-09 2.47766995e-10 -2.4782051000000003e-10
136.372 0.441 -0.603 1.6524399500000001e-09 2.5114334e-10 -2.5119755500000004e-10
137.345 0.586 -0.532 1.5445342500000002e-09 2.3473775500000004e-10 -2.34788295e-10
138.428 0.502 -0.498 1.75089915e-09 2.6110367500000004e-10 -2.6116132e-10
139.544 0.738 -0.614 1.2728877e-09 1.9344363500000002e-10 -1.93484725e-10
141.04 0.686 -0.757 1.1885132e-09 1.8061382500000001e-10 -1.80651485e-10
142.94 1.086 -1.214 7.346671500000001e-10 1.13796935e-10 -1.1381993e-10
144.874 0.787 -0.848 1.04884255e-09 1.5938618500000002e-10 -1.5941912e-10
146.548 0.957 -0.888 9.429441000000001e-10 1.4060294500000002e-10 -1.4063224e-10
148.635 1.059 -1.129 7.836374e-10 1.1907714e-10 -1.1910045e-10
150.815 1.165 -1.121 7.493892000000001e-10 1.1387068000000001e-10 -1.13892415e-10
153.271 1.33 -1.29 6.630067500000001e-10 9.8857185e-11 -9.8876925e-11
156.225 1.201 -1.625 6.0620805e-10 9.211762e-11 -9.213599500000001e-11
158.599 1.15 -1.173 7.371119e-10 1.12008295e-10 -1.12030415e-10
161.815 1.883 -2.065 4.3467935e-10 6.7321275e-11 -6.7333175e-11
165.297 1.848 -1.6 5.165223e-10 7.701323e-11 -7.702789500000001e-11
168.491 1.649 -1.345 5.86299e-10 8.9086095e-11 -8.910223e-11
171.029 0.963 -0.889 9.4155915e-10 1.4307895e-10 -1.4310793e-10
173.17 1.197 -1.178 7.2326555e-10 1.0990777e-10 -1.0993010000000001e-10
175.486 1.091 -1.119 7.8867915e-10 1.1760833e-10 -1.17633985e-10
178.473 1.111 -1.897 5.7926715e-10 8.638322e-11 -8.640226e-11
181.529 2.036 -1.944 4.3161895000000003e-10 6.559511e-11 -6.560911000000001e-11
185.303 1.801 -1.738 4.9243775e-10 7.343161000000001e-11 -7.344750000000001e-11
189.163 1.956 -2.06 4.2777245e-10 6.501026000000001e-11 -6.5024085e-11
192.467 1.659 -1.348 5.637961000000001e-10 8.7336025e-11 -8.735412e-11
196.253 2.317 -2.127 3.4143007500000005e-10 5.4700135e-11 -5.4710635e-11
200.368 2.004 -1.798 4.6050445000000004e-10 6.8689285e-11 -6.870444000000001e-11
204.546 2.463 -2.174 3.2783716e-10 5.4552645e-11 -5.4562340000000004e-11
209.681 2.247 -2.673 2.37204975e-10 4.3324435e-11 -4.333084e-11
214.402 1.86 -2.474 2.5254614e-10 5.0296995e-11 -5.0302945000000004e-11
218.728 3.123 -2.467 2.09605585e-10 3.829007e-11 -3.829511000000001e-11
225.049 3.415 -3.198 1.7340697500000002e-10 3.25900435e-11 -3.25941805e-11
230.817 2.364 -2.352 2.48488415e-10 4.5395350000000004e-11 -4.540102e-11
238.058 2.828 -4.877 1.48850205e-10 2.7976676e-11 -2.7979997500000002e-11
