col1 col2 col3 col4 col5 col6
78.724 1.887 -1.915 4.717604800000001e-10 7.557198600000001e-11 -7.635479800000002e-11
82.503 1.855 -1.892 4.787023100000001e-10 7.664235400000001e-11 -7.742842100000001e-11
85.992 1.797 -1.633 5.1475097e-10 7.987106600000001e-11 -8.001772700000001e-11
89.358 1.441 -1.569 5.123047600000001e-10 7.847243900000001e-11 -7.844426e-11
92.457 1.982 -1.658 2.8035972200000004e-10 5.2798983e-11 -5.279374400000001e-11
96.382 2.11 -1.943 3.795283500000001e-10 5.7785023000000004e-11 -5.7786883000000005e-11
99.523 1.018 -1.032 7.377814e-10 1.1222561100000002e-10 -1.1224690800000001e-10
101.516 0.772 -0.975 8.782510800000001e-10 1.3102559200000003e-10 -1.31052314e-10
102.798 0.578 -0.509 1.4115357100000002e-09 2.1053340000000002e-10 -2.1058030300000004e-10
104.34 0.821 -0.964 8.473784900000001e-10 1.28837054e-10 -1.28864427e-10
105.973 0.734 -0.813 9.636009000000001e-10 1.49384598e-10 -1.4941330400000002e-10
107.475 0.83 -0.769 9.454008000000001e-10 1.4371739500000002e-10 -1.4374402400000003e-10
109.215 0.643 -0.91 9.8183944e-10 1.4639086600000002e-10 -1.46418456e-10
110.806 0.818 -0.947 8.508467700000001e-10 1.2934043200000003e-10 -1.29363403e-10
112.412 0.795 -0.788 9.6233858e-10 1.43477548e-10 -1.43502348e-10
113.886 0.927 -0.679 9.346890600000002e-10 1.4207792900000003e-10 -1.42099753e-10
116.186 1.445 -1.373 5.24985e-10 8.137434900000001e-11 -8.138523e-11
118.751 1.452 -1.119 5.9260778e-10 8.835006200000001e-11 -8.836360900000001e-11
121.206 0.888 -1.003 7.933089100000001e-10 1.20582746e-10 -1.2059818400000001e-10
123.21 1.215 -1.116 6.532347900000001e-10 9.7386066e-11 -9.7399179e-11
125.921 1.64 -1.497 4.853890100000001e-10 7.236395100000001e-11 -7.2374274e-11
128.798 1.511 -1.237 5.457779400000001e-10 8.295934800000001e-11 -8.2970911e-11
132.308 1.749 -1.998 4.0606776e-10 6.0538939e-11 -6.054796000000001e-11
135.626 1.228 -1.569 5.360935400000001e-10 8.1486476e-11 -8.1497202e-11
138.984 1.324 -2.131 4.3395567000000007e-10 6.596493100000001e-11 -6.597565700000001e-11
141.71 0.918 -1.401 6.571693100000001e-10 9.7980212e-11 -9.7997665e-11
144.064 1.312 -1.435 5.5506306e-10 8.2755802e-11 -8.277012400000001e-11
147.203 1.722 -1.828 4.2958529e-10 6.405071200000001e-11 -6.406280200000001e-11
150.569 1.918 -1.644 4.2236632000000006e-10 6.420654900000001e-11 -6.4218205e-11
154.232 1.736 -1.746 4.3991325000000004e-10 6.559166e-11 -6.5604339e-11
158.079 2.166 -2.111 3.5290989000000005e-10 5.3653529000000005e-11 -5.3664534000000005e-11
161.981 1.705 -1.736 4.4496935e-10 6.765077300000001e-11 -6.7664847e-11
165.569 1.64 -1.883 4.4701380000000006e-10 6.665558000000001e-11 -6.6669685e-11
169.071 1.666 -1.862 4.4633645000000004e-10 6.6565029e-11 -6.657994000000001e-11
172.727 1.614 -1.99 4.3244225000000005e-10 6.449646100000002e-11 -6.4510907e-11
175.728 1.324 -1.387 5.5989193e-10 8.512627900000001e-11 -8.514429e-11
