col1 col2 col3 col4 col5 col6
75.156 0.277 -0.239 3.51819972e-09 5.1877188e-10 -5.1884352e-10
75.808 0.332 -0.375 2.5140970799999996e-09 3.7481364e-10 -3.7486764e-10
76.569 0.348 -0.429 2.2840257599999997e-09 3.40516908e-10 -3.4056828e-10
77.318 0.241 -0.402 2.7647622e-09 4.1219028e-10 -4.1225364e-10
77.96 0.33 -0.401 2.4284134799999997e-09 3.6204336e-10 -3.6209808e-10
78.579 0.219 -0.289 3.5020317599999997e-09 5.2211304e-10 -5.2219656e-10
79.136 0.396 -0.338 2.3821775999999998e-09 3.6195011999999994e-10 -3.6201095999999996e-10
79.986 0.447 -0.454 1.9443535199999998e-09 2.95428168e-10 -2.9547831600000003e-10
80.824 0.53 -0.392 1.92654468e-09 2.87236404e-10 -2.87287416e-10
81.743 0.371 -0.389 2.30407596e-09 3.5008631999999997e-10 -3.5014633199999995e-10
82.51 0.353 -0.396 2.37075912e-09 3.53461356e-10 -3.5352201599999996e-10
83.264 0.445 -0.402 2.09688012e-09 3.1263253199999997e-10 -3.12688008e-10
84.064 0.382 -0.355 2.3764233599999996e-09 3.6109404e-10 -3.61161e-10
85.016 0.652 -0.57 1.4540839199999999e-09 2.16808416e-10 -2.16851256e-10
86.228 0.523 -0.56 1.64700936e-09 2.45579724e-10 -2.45629548e-10
87.34 0.558 -0.588 1.55749896e-09 2.32235028e-10 -2.32282548e-10
88.506 0.616 -0.608 1.43706996e-09 2.1836861999999997e-10 -2.1841128e-10
89.594 0.471 -0.472 1.89248508e-09 2.8218509999999997e-10 -2.82243096e-10
90.553 0.542 -0.488 1.6829244e-09 2.60659764e-10 -2.60709732e-10
91.63 0.469 -0.536 1.7752744800000001e-09 2.64711996e-10 -2.64767184e-10
92.725 0.665 -0.625 1.38346668e-09 2.06286372e-10 -2.0632878e-10
93.894 0.444 -0.505 1.82816928e-09 2.8315799999999996e-10 -2.83212648e-10
94.951 0.531 -0.613 1.5599185199999997e-09 2.3261230799999997e-10 -2.3266263599999997e-10
96.452 0.882 -0.97 9.8173764e-10 1.4639792399999997e-10 -1.46429892e-10
98.121 0.778 -0.787 1.17323604e-09 1.7496586799999998e-10 -1.7500489199999997e-10
99.736 0.914 -0.837 1.0342681199999999e-09 1.5719601599999999e-10 -1.57229964e-10
101.525 0.848 -0.874 1.06659252e-09 1.59076188e-10 -1.5911189999999997e-10
103.74 1.063 -1.367 7.4503692e-10 1.13236704e-10 -1.13261184e-10
105.992 1.235 -1.189 7.253395199999999e-10 1.1455963199999998e-10 -1.1458238399999999e-10
107.917 0.547 -0.69 1.48835664e-09 2.2198013999999997e-10 -2.2203e-10
109.478 1.009 -1.014 8.838107999999999e-10 1.36920276e-10 -1.36948752e-10
111.393 1.081 -0.906 9.2606904e-10 1.38121668e-10 -1.38152592e-10
113.492 1.188 -1.018 8.342035199999999e-10 1.24418376e-10 -1.24446276e-10
115.766 1.179 -1.086 8.1257472e-10 1.2118899599999999e-10 -1.2121621199999998e-10
118.384 1.872 -1.439 5.3684388e-10 8.159706e-11 -8.1614664e-11
121.974 1.791 -1.718 5.120103599999999e-10 7.6368852e-11 -7.638580799999999e-11
125.548 1.492 -1.784 5.3279172e-10 8.2547784e-11 -8.2564632e-11
128.797 1.853 -1.757 4.9001436e-10 7.448457599999999e-11 -7.450045199999999e-11
132.106 1.454 -1.456 5.9864364e-10 9.274751999999999e-11 -9.27666e-11
135.1 1.362 -1.54 6.004774799999999e-10 9.30375e-11 -9.3056364e-11
138.382 2.354 -1.92 4.1406696e-10 6.2947296e-11 -6.2960184e-11
142.599 1.967 -1.863 4.693428e-10 7.000884e-11 -7.0024176e-11
