col1 col2 col3 col4 col5 col6
147.344 0.305 -0.321 2.6002238899999997e-09 3.8762049699999997e-10 -3.8762015599999996e-10
147.933 0.282 -0.284 2.828210352e-09 4.3196959299999997e-10 -4.3196891099999996e-10
148.496 0.308 -0.281 2.669080656e-09 4.17777514e-10 -4.1777717299999997e-10
149.101 0.277 -0.297 3.288194118e-09 4.61073261e-10 -4.6107223799999995e-10
149.669 0.247 -0.29 2.9253830759999996e-09 4.57895141e-10 -4.578948e-10
150.263 0.291 -0.347 3.79595062e-09 4.6375318e-10 -4.6375215699999995e-10
150.813 0.26 -0.258 3.2850784009999996e-09 4.79180702e-10 -4.7918002e-10
151.371 0.375 -0.299 3.59563699e-09 4.3928063299999995e-10 -4.392796099999999e-10
152.031 0.222 -0.285 3.354218538e-09 4.89265777e-10 -4.89265095e-10
152.588 0.305 -0.334 2.505261869e-09 3.82643602e-10 -3.826432609999999e-10
153.155 0.26 -0.263 3.1975078959999996e-09 4.77375107e-10 -4.773744249999999e-10
153.653 0.265 -0.238 3.3061334459999997e-09 4.87465297e-10 -4.87464615e-10
154.193 0.363 -0.274 3.76218821e-09 4.67173751e-10 -4.671730689999999e-10
154.895 0.285 -0.34 3.83715706e-09 4.76483392e-10 -4.76482369e-10
155.479 0.327 -0.299 3.8714377899999995e-09 4.72975184e-10 -4.729741609999999e-10
156.105 0.283 -0.299 4.07013849e-09 5.13762194e-10 -5.137615119999999e-10
156.699 0.282 -0.31 4.0923307699999996e-09 4.999615829999999e-10 -4.999605599999999e-10
157.271 0.236 -0.291 4.55014032e-09 5.650189269999999e-10 -5.65017904e-10
157.749 0.28 -0.242 4.647833409999999e-09 5.678274029999999e-10 -5.6782638e-10
158.278 0.276 -0.249 4.5621946699999994e-09 5.66515576e-10 -5.66514553e-10
158.825 0.305 -0.271 4.2029511699999995e-09 5.134757539999999e-10 -5.134750719999999e-10
159.389 0.252 -0.259 4.7448342699999994e-09 5.796781759999999e-10 -5.79677153e-10
159.894 0.293 -0.253 4.28039227e-09 5.492828e-10 -5.49282118e-10
160.454 0.245 -0.267 5.1517939e-09 6.029770009999999e-10 -6.029756369999999e-10
160.95 0.262 -0.251 4.829634149999999e-09 5.95585485e-10 -5.95584462e-10
161.448 0.282 -0.236 4.51566181e-09 5.794739169999999e-10 -5.794732349999999e-10
162.011 0.243 -0.282 4.616069259999999e-09 5.639464819999999e-10 -5.63945459e-10
162.512 0.245 -0.258 5.186552029999999e-09 6.1618359e-10 -6.161822259999999e-10
163.025 0.252 -0.267 4.6090583e-09 5.723347409999999e-10 -5.72333718e-10
163.557 0.302 -0.28 4.16434997e-09 5.08759724e-10 -5.08758701e-10
164.094 0.266 -0.235 4.71613571e-09 5.953045009999999e-10 -5.95303478e-10
164.618 0.246 -0.257 4.77129587e-09 5.97533618e-10 -5.97532595e-10
165.174 0.247 -0.31 4.2998599599999995e-09 5.33939505e-10 -5.33938823e-10
165.698 0.303 -0.277 4.17720226e-09 5.10330029e-10 -5.10329006e-10
166.347 0.277 -0.346 3.948878889999999e-09 4.788755069999999e-10 -4.78874484e-10
166.898 0.344 -0.275 3.86727077e-09 4.80222457e-10 -4.80221434e-10
167.524 0.281 -0.281 4.25909e-09 5.28877019e-10 -5.288759959999999e-10
168.069 0.238 -0.264 5.349052169999999e-09 6.26708214e-10 -6.267071909999999e-10
168.604 0.281 -0.297 3.993290729999999e-09 5.210135589999999e-10 -5.210128769999999e-10
169.199 0.255 -0.314 4.2046527599999994e-09 5.22117035e-10 -5.22116012e-10
169.743 0.266 -0.289 4.3634019e-09 5.33077798e-10 -5.330771159999999e-10
170.29 0.245 -0.281 4.54544134e-09 5.64434453e-10 -5.644337709999999e-10
170.803 0.258 -0.267 4.507119759999999e-09 5.68920649e-10 -5.689199669999999e-10
171.3 0.266 -0.239 4.73763235e-09 5.88300361e-10 -5.882993379999999e-10
171.811 0.281 -0.245 4.8052901599999995e-09 5.743459589999999e-10 -5.74344936e-10
172.338 0.298 -0.245 4.530246379999999e-09 5.49376575e-10 -5.493755519999999e-10
172.898 0.244 -0.263 4.84807202e-09 5.879191229999999e-10 -5.879181e-10
173.404 0.263 -0.262 4.614845069999999e-09 5.637967829999999e-10 -5.6379576e-10
174.009 0.214 -0.341 4.26153838e-09 5.37921703e-10 -5.37921021e-10
174.536 0.27 -0.313 4.05376026e-09 5.116943699999999e-10 -5.116936879999999e-10
175.095 0.321 -0.29 3.92278898e-09 4.871161129999999e-10 -4.8711509e-10
175.723 0.305 -0.307 4.0165196499999996e-09 4.87077921e-10 -4.87076898e-10
176.299 0.286 -0.271 4.3494618199999994e-09 5.313745029999999e-10 -5.31373821e-10
