col1 col2 col3 col4 col5 col6
92.098 0.332 -0.371 7.193742e-09 1.410162e-09 -1.0502165999999999e-09
92.769 0.311 -0.339 8.055564e-09 1.4413761e-09 -1.1058434999999999e-09
93.364 0.313 -0.284 8.668229999999999e-09 1.4794298999999999e-09 -1.1772309e-09
93.947 0.274 -0.27 9.195309e-09 1.6671357e-09 -1.3038009e-09
94.514 0.265 -0.292 9.25572e-09 1.6077927e-09 -1.2609615e-09
95.088 0.288 -0.309 8.622156e-09 1.4598501000000001e-09 -1.1638593e-09
95.66 0.254 -0.284 9.460278e-09 1.6235607e-09 -1.3081842e-09
96.163 0.259 -0.25 1.0280715e-08 1.7248551e-09 -1.3768362e-09
96.692 0.248 -0.269 1.0263351e-08 1.7277279e-09 -1.3890237e-09
97.202 0.286 -0.262 9.366126e-09 1.541742e-09 -1.2673689e-09
97.772 0.28 -0.284 9.05136e-09 1.3917039e-09 -1.1966043e-09
98.341 0.28 -0.289 8.92815e-09 1.3952856e-09 -1.2002078999999999e-09
98.937 0.257 -0.316 8.997021e-09 1.4440653e-09 -1.1936361e-09
99.444 0.266 -0.25 9.606933000000001e-09 1.5072504e-09 -1.3119891e-09
99.971 0.246 -0.261 1.0631442e-08 1.5164697000000001e-09 -1.3658148000000001e-09
100.556 0.298 -0.339 8.014767000000001e-09 1.1159484e-09 -1.0335900000000001e-09
101.13 0.227 -0.276 1.1055539999999999e-08 1.4627897999999998e-09 -1.3640823e-09
101.695 0.265 -0.338 8.463968999999999e-09 1.1642904e-09 -1.0884425999999998e-09
102.197 0.299 -0.237 9.716469e-09 1.3308549e-09 -1.2602088e-09
102.87 0.359 -0.374 7.1270670000000006e-09 9.840764999999999e-10 -9.624536999999999e-10
103.526 0.212 -0.297 1.1218041e-08 1.4026419e-09 -1.382562e-09
103.98 0.272 -0.242 1.0676849999999999e-08 1.4226896999999999e-09 -1.3630203e-09
104.522 0.303 -0.27 9.582624e-09 1.2511674e-09 -1.2175704e-09
105.08 0.284 -0.255 1.0183527e-08 1.3127121e-09 -1.2899472e-09
105.663 0.276 -0.299 9.368115e-09 1.2350411999999999e-09 -1.215702e-09
106.271 0.262 -0.332 9.327714e-09 1.1925699e-09 -1.1683200000000002e-09
106.779 0.277 -0.246 1.0190661e-08 1.3805610000000002e-09 -1.3437972e-09
107.335 0.268 -0.278 9.856356e-09 1.3011312e-09 -1.2795147e-09
107.906 0.36 -0.304 8.192379e-09 1.048161e-09 -1.0452546e-09
108.576 0.291 -0.31 9.040989000000001e-09 1.1716401000000001e-09 -1.1574302999999999e-09
109.226 0.309 -0.358 8.307894e-09 1.058712e-09 -1.0397622e-09
109.857 0.3 -0.323 8.607711e-09 1.1410122e-09 -1.1328678e-09
110.43 0.311 -0.273 9.316335000000001e-09 1.1897532e-09 -1.1880165e-09
111.082 0.372 -0.342 7.810629e-09 9.728085e-10 -9.750423e-10
111.858 0.429 -0.404 6.3379559999999994e-09 8.381570999999999e-10 -8.384888999999999e-10
112.582 0.314 -0.295 9.109533e-09 1.1293070999999998e-09 -1.1316987e-09
113.195 0.332 -0.3 9.035187000000001e-09 1.1422443e-09 -1.1485512e-09
113.857 0.313 -0.33 9.078924e-09 1.1125001999999999e-09 -1.1231622000000002e-09
114.559 0.343 -0.39 7.955088e-09 9.745886999999998e-10 -9.840471e-10
115.275 0.358 -0.373 7.983249e-09 9.993756e-10 -1.0091841e-09
115.926 0.263 -0.292 1.0404123e-08 1.289787e-09 -1.3028414999999999e-09
116.583 0.338 -0.395 7.997595e-09 9.843182999999998e-10 -9.940404000000001e-10
117.245 0.312 -0.324 9.004715999999999e-09 1.1312058e-09 -1.1417682e-09
118.02 0.487 -0.463 5.902392e-09 7.603944e-10 -7.674812999999999e-10
118.873 0.365 -0.367 7.974441e-09 9.765828e-10 -9.868695000000002e-10
119.667 0.392 -0.43 7.026165e-09 8.716209e-10 -8.805027e-10
120.533 0.355 -0.473 6.77823e-09 8.731764e-10 -8.812782e-10
121.223 0.397 -0.336 7.878854999999999e-09 9.769824e-10 -9.869004e-10
122.086 0.411 -0.466 6.393264e-09 8.237181e-10 -8.315109e-10
122.939 0.428 -0.442 6.573995999999999e-09 8.258454e-10 -8.341236e-10
123.836 0.401 -0.469 6.487638e-09 8.146227e-10 -8.227065e-10
124.818 0.44 -0.581 5.4500789999999995e-09 6.934161e-10 -7.001913e-10
125.706 0.451 -0.447 6.316967999999999e-09 7.838210999999999e-10 -7.918763999999999e-10
126.737 0.477 -0.58 5.3994630000000004e-09 6.744246000000001e-10 -6.810314999999999e-10
127.653 0.467 -0.439 6.2067059999999995e-09 7.803282000000001e-10 -7.881006e-10
128.667 0.55 -0.548 5.2203989999999996e-09 6.392294999999999e-10 -6.459153e-10
129.805 0.549 -0.588 4.8956909999999996e-09 6.226359e-10 -6.285966e-10
130.903 0.504 -0.549 5.284368e-09 6.721001999999999e-10 -6.785697e-10
132.022 0.451 -0.615 5.32566e-09 6.602784e-10 -6.670026e-10
133.036 0.7 -0.563 4.4061209999999996e-09 5.607975e-10 -5.662683e-10
134.364 0.569 -0.628 4.64349e-09 5.911386e-10 -5.968641e-10
135.422 0.485 -0.489 5.765625e-09 7.247883e-10 -7.320108e-10
136.614 0.65 -0.708 4.133418e-09 5.200017000000001e-10 -5.251059e-10
137.896 0.529 -0.631 4.742544e-09 6.11703e-10 -6.174741e-10
139.045 0.64 -0.621 4.448283e-09 5.590401e-10 -5.645931e-10
140.455 0.734 -0.77 3.768768e-09 4.674405e-10 -4.722228e-10
141.848 0.736 -0.659 4.101297e-09 5.023695e-10 -5.073152999999999e-10
143.323 0.75 -0.739 3.731169e-09 4.746936e-10 -4.79049e-10
144.976 0.757 -0.903 3.418431e-09 4.2930690000000003e-10 -4.334484e-10
146.484 0.874 -0.752 3.525099e-09 4.4273969999999997e-10 -4.469907e-10
148.097 0.744 -0.738 3.905715e-09 4.846299000000001e-10 -4.891614e-10
149.606 0.839 -0.766 3.5370689999999998e-09 4.506405e-10 -4.544187e-10
151.231 0.819 -0.785 3.572031e-09 4.492359e-10 -4.53156e-10
152.846 0.764 -0.796 2.4798119999999997e-09 3.7768230000000004e-10 -3.7990500000000004e-10
154.443 0.931 -0.832 2.2263080999999997e-09 3.324423e-10 -3.3464190000000003e-10
156.041 0.666 -0.667 2.7688779e-09 4.29312e-10 -4.3203510000000003e-10
157.535 0.759 -0.828 2.3152221e-09 3.595743e-10 -3.6150420000000004e-10
159.218 0.732 -0.925 2.1856914e-09 3.4673039999999997e-10 -3.480807e-10
160.654 0.68 -0.704 2.6155265999999997e-09 4.145766e-10 -4.1640990000000003e-10
162.19 0.773 -0.856 2.2545936e-09 3.497847e-10 -3.518727e-10
163.725 0.903 -0.762 2.2064172e-09 3.4332359999999997e-10 -3.447825e-10
165.637 0.924 -1.008 1.9301046e-09 2.9448795e-10 -2.9590665e-10
167.557 0.871 -0.996 2.0016672e-09 3.052047e-10 -3.068049e-10
169.402 0.915 -0.974 1.9771442999999998e-09 3.0326370000000004e-10 -3.036675e-10
171.621 1.193 -1.305 1.4738874e-09 2.3012331000000001e-10 -2.3057672999999998e-10
174.003 1.276 -1.189 1.4721749999999998e-09 2.3685876e-10 -2.3543679e-10
176.167 1.147 -0.888 1.7521008e-09 2.8442925000000004e-10 -2.8478318999999997e-10
178.552 1.018 -1.238 1.5866816999999999e-09 2.5326468e-10 -2.5320315000000004e-10
180.724 1.034 -1.154 1.6844694e-09 2.5992504e-10 -2.5918278e-10
182.9 1.184 -1.142 1.5852207e-09 2.4432345e-10 -2.4381573e-10
185.106 1.004 -1.023 1.7663847e-09 2.8325901e-10 -2.8223103e-10
187.389 0.977 -1.279 1.663581e-09 2.5235232e-10 -2.5135761e-10
189.553 1.455 -1.187 1.3449429e-09 2.2122309e-10 -2.1938312999999998e-10
192.316 1.397 -1.308 1.3735953e-09 2.1325494e-10 -2.1167363999999999e-10
195.354 1.345 -1.642 1.1895198e-09 1.9330077e-10 -1.9340061e-10
197.574 0.839 -0.874 2.1673011e-09 3.344583e-10 -3.3345960000000003e-10
199.427 0.96 -1.015 1.8475425e-09 2.9064402e-10 -2.8965843e-10
201.53 1.178 -1.142 1.5957891e-09 2.4809958e-10 -2.4600936e-10
203.814 1.338 -1.107 1.5144903e-09 2.3978055e-10 -2.3448888e-10
206.195 1.219 -1.042 1.6609172999999999e-09 2.5972389e-10 -2.5280864999999996e-10
209.14 1.364 -1.726 1.2087567e-09 1.8557025e-10 -1.8319038e-10
211.695 1.764 -1.191 1.2419049e-09 1.9640718e-10 -1.9223178e-10
215.034 1.343 -1.575 1.2760113e-09 1.9650717e-10 -1.9353717e-10
217.825 1.526 -1.449 1.215879e-09 1.9296663000000001e-10 -1.9106964e-10
