col1 col2 col3 col4 col5 col6
119.424 1.463 -1.524 6.8336012e-10 1.04142255e-10 -1.0435811999999999e-10
123.045 2.107 -2.158 4.859963699999999e-10 7.253146000000001e-11 -7.265089300000001e-11
127.383 2.293 -2.231 4.5643496e-10 6.809034000000001e-11 -6.817857200000001e-11
132.062 1.659 -2.386 3.28847798e-10 6.1919717e-11 -6.1962439e-11
135.338 2.171 -1.616 4.07296501e-10 6.9870929e-11 -6.992115400000001e-11
139.779 1.946 -2.269 3.26569551e-10 5.9634336e-11 -5.966689e-11
144.208 3.012 -2.484 2.35160625e-10 4.7118143e-11 -4.7138028e-11
149.846 2.735 -2.626 2.38268548e-10 4.7739621e-11 -4.7757661000000005e-11
155.373 2.794 -2.793 2.36020231e-10 4.4431946e-11 -4.4450765e-11
160.499 2.55 -2.332 2.76451356e-10 5.0479077000000007e-11 -5.0501463000000005e-11
165.412 2.072 -2.363 3.0441397100000004e-10 5.558525800000001e-11 -5.5610391e-11
170.371 3.084 -2.887 2.28809602e-10 4.1781091e-11 -4.1801673e-11
175.747 1.915 -2.292 3.3038689700000005e-10 6.0330762e-11 -6.036278300000001e-11
181.48 3.311 -3.818 1.95215391e-10 3.56477657e-11 -3.56669455e-11
194.077 4.009 -3.513 1.31843454e-10 2.8770602e-11 -2.8770602e-11
204.45 6.173 -6.364 2.35188136e-10 5.2959986999999996e-11 -5.2959986999999996e-11
219.11 6.556 -8.488 2.36255325e-10 5.29023e-11 -5.29023e-11
238.508 9.724 -12.842 1.8583692799999999e-10 3.84717719e-11 -3.84717719e-11
261.609 9.189 -13.377 1.79087631e-10 3.7479084000000004e-11 -3.7479084000000004e-11
278.744 7.098 -7.946 2.56503216e-10 5.4826102e-11 -5.4826102e-11
291.514 6.865 -5.672 3.74173749e-10 7.3619108e-11 -7.3619108e-11
305.043 5.872 -6.665 3.37786085e-10 6.9111404e-11 -6.9111404e-11
323.416 7.558 -12.501 1.73682273e-10 3.92204647e-11 -3.92204647e-11
339.184 6.833 -8.21 2.66422797e-10 5.5824534e-11 -5.5824534e-11
353.173 7.889 -7.155 2.5519314300000004e-10 5.4546072e-11 -5.4546072e-11
369.094 7.012 -8.032 2.43655128e-10 5.3383230000000004e-11 -5.3383230000000004e-11
388.216 7.948 -12.11 2.2549262e-10 4.4318089000000004e-11 -4.4318089000000004e-11
406.441 7.274 -10.277 2.27512772e-10 4.778837e-11 -4.778837e-11
424.744 6.522 -11.029 2.28858556e-10 4.7895052e-11 -4.7895052e-11
439.306 7.004 -8.04 2.43756603e-10 5.3263018e-11 -5.3263018e-11
453.933 4.914 -7.623 3.03005498e-10 6.4931208e-11 -6.4931208e-11
466.227 7.663 -7.381 2.3105513100000001e-10 5.1956143e-11 -5.1956143e-11
