col1 col2 col3 col4 col5 col6
78.174 2.452 -2.981 6.650906500000001e-10 1.23171195e-10 -1.12213255e-10
83.364 2.31 -2.738 7.385969500000001e-10 1.60761125e-10 -1.4523957e-10
87.739 2.813 -2.065 4.9017465e-10 9.7676005e-11 -9.714838e-11
92.35 1.909 -1.798 6.548262000000001e-10 1.1209506000000001e-10 -1.17358185e-10
96.806 2.816 -2.546 3.9991455e-10 6.691863500000001e-11 -7.015967e-11
101.523 2.01 -1.901 3.2620595e-10 6.72014e-11 -6.882827e-11
105.858 2.577 -2.326 2.7387766e-10 5.0998115e-11 -5.1963975e-11
110.817 1.826 -2.381 3.0696008000000004e-10 5.6964495e-11 -5.788139e-11
115.603 2.73 -2.96 2.2686489000000002e-10 4.1993455000000006e-11 -4.2566020000000004e-11
121.667 3.527 -3.334 1.7908278500000002e-10 3.5172760000000003e-11 -3.5577185000000005e-11
130.428 4.36 -5.234 1.3296080000000002e-10 2.53875335e-11 -2.5746878500000003e-11
138.061 5.292 -3.273 1.39558965e-10 2.93664035e-11 -2.9852501e-11
164.028 41.201 -18.974 7.275488500000002e-11 1.6323611500000002e-11 -1.6323611500000002e-11
287.621 70.554 -82.392 1.7978509499999998e-11 4.060500500000001e-12 -4.060500500000001e-12
419.236 79.349 -61.061 8.891368500000001e-12 1.99691975e-12 -1.99691975e-12
618.992 155.397 -120.408 3.3873574000000003e-12 8.864474500000001e-13 -8.864474500000001e-13
925.141 250.419 -150.751 2.3046264500000004e-12 6.046386500000001e-13 -6.046386500000001e-13
1328.443 180.59 -152.883 2.72216735e-12 7.1297485e-13 -7.1297485e-13
1896.307 379.963 -387.274 1.4738283000000002e-12 3.48448485e-13 -3.48448485e-13
5980.177 332.294 -429.929 1.13896475e-12 2.9898386000000004e-13 -2.9898386000000004e-13
6682.02 319.955 -369.549 1.2982725000000001e-12 3.3994394e-13 -3.3994394e-13
11706.481 472.693 -322.125 8.841889000000001e-13 2.3253730500000004e-13 -2.3253730500000004e-13
12580.915 300.298 -401.741 1.21356935e-12 2.8956151e-13 -2.8956151e-13
17571.94 649.315 -396.229 8.608425e-13 1.8768547000000003e-13 -1.8768547000000003e-13
28885.9 2115.653 -5200.826 3.7511145000000003e-13 8.2302605e-14 -8.2302605e-14
41796.445 28386.232 -7359.841 1.4967407000000002e-13 2.99275585e-14 -2.99275585e-14
140659.679 5902.308 -23592.491 9.562000000000001e-14 0.0 0.0
