col1 col2 col3 col4 col5 col6
3650.896 24.209 -23.43 3.7591642199999994e-11 8.237338199999999e-12 -8.237338199999999e-12
3688.886 13.799 -13.781 6.2895966e-11 1.40844186e-11 -1.40844186e-11
3721.97 23.339 -19.285 3.99827442e-11 8.9795244e-12 -8.9795244e-12
3762.594 17.818 -17.285 4.9619009999999996e-11 1.1176275599999999e-11 -1.1176275599999999e-11
3792.254 15.739 -11.842 6.854958599999999e-11 1.46148156e-11 -1.46148156e-11
3828.784 21.833 -20.792 4.04151552e-11 9.0634194e-12 -9.0634194e-12
3870.241 20.493 -19.624 4.546416e-11 9.948607199999999e-12 -9.948607199999999e-12
3910.905 14.931 -20.171 4.8755784e-11 1.0949815799999999e-11 -1.0949815799999999e-11
3949.402 16.552 -23.566 4.5561432e-11 9.9698844e-12 -9.9698844e-12
3986.41 19.66 -20.457 4.605110999999999e-11 1.0105061399999999e-11 -1.0105061399999999e-11
4032.824 23.393 -26.754 3.7667183399999994e-11 8.051925e-12 -8.051925e-12
4087.253 29.139 -31.036 2.8839115199999997e-11 6.4862909999999996e-12 -6.4862909999999996e-12
4141.995 17.021 -25.603 4.9985838e-11 1.00087932e-11 -1.00087932e-11
4179.596 17.03 -20.58 4.800348e-11 1.0518853799999999e-11 -1.0518853799999999e-11
4224.484 24.796 -27.858 3.43545174e-11 7.496769e-12 -7.496769e-12
4269.695 27.224 -20.415 3.60216444e-11 8.1254628e-12 -8.1254628e-12
4325.835 28.752 -28.916 3.13652262e-11 6.8634341999999996e-12 -6.8634341999999996e-12
4382.198 22.535 -27.611 3.57713622e-11 7.827598799999999e-12 -7.827598799999999e-12
4420.396 14.426 -15.662 5.702613e-11 1.2769974e-11 -1.2769974e-11
4471.753 33.273 -36.932 2.441586e-11 5.483436e-12 -5.483436e-12
4531.583 21.083 -26.556 3.5533037399999995e-11 8.0387874e-12 -8.0387874e-12
4580.852 24.468 -28.186 3.24244494e-11 7.2926784e-12 -7.2926784e-12
4627.488 22.963 -22.169 3.7864717799999995e-11 8.5162644e-12 -8.5162644e-12
4672.507 13.046 -22.056 4.805598e-11 1.0776939599999998e-11 -1.0776939599999998e-11
4715.918 22.29 -30.364 3.45994614e-11 7.5711594e-12 -7.5711594e-12
4760.378 20.454 -22.171 4.06116816e-11 9.0942516e-12 -9.0942516e-12
4804.889 21.075 -24.057 3.8070870599999996e-11 8.537696999999999e-12 -8.537696999999999e-12
4852.519 23.591 -26.556 3.4073646599999997e-11 7.6748112e-12 -7.6748112e-12
4904.042 29.736 -27.932 2.9506797599999996e-11 6.646163999999999e-12 -6.646163999999999e-12
4959.834 24.09 -26.056 3.55636218e-11 7.825536599999999e-12 -7.825536599999999e-12
5017.601 31.514 -33.676 2.621598e-11 5.8963127999999995e-12 -5.8963127999999995e-12
5060.895 10.786 -11.78 7.624344e-11 1.7073340199999998e-11 -1.7073340199999998e-11
5102.512 26.837 -30.831 3.10747248e-11 6.790450799999999e-12 -6.790450799999999e-12
5150.892 16.067 -21.543 4.7438915999999994e-11 1.0409586599999998e-11 -1.0409586599999998e-11
5201.143 23.484 -34.184 3.12148116e-11 6.8400024e-12 -6.8400024e-12
5243.672 18.565 -19.045 4.5433835999999996e-11 1.01593128e-11 -1.01593128e-11
5303.35 34.094 -41.114 4.031984879999999e-11 6.8493936e-12 -6.8493936e-12
9666.796 50.808 -34.441 2.1726415199999997e-11 4.8778841999999994e-12 -4.8778841999999994e-12
9747.539 37.762 -29.936 2.7373310999999997e-11 6.158182799999999e-12 -6.158182799999999e-12
9821.88 46.162 -36.579 2.2153891199999996e-11 4.9738583999999995e-12 -4.9738583999999995e-12
9914.374 66.498 -46.331 1.6280859e-11 3.65528142e-12 -3.65528142e-12
10022.84 35.759 -41.968 2.4173927399999998e-11 5.416399799999999e-12 -5.416399799999999e-12
10104.336 44.526 -45.738 2.02144656e-11 4.5522834e-12 -4.5522834e-12
10204.177 32.441 -55.315 2.21511528e-11 4.8618444e-12 -4.8618444e-12
10306.89 57.601 -70.272 1.4575974e-11 3.2725110599999996e-12 -3.2725110599999996e-12
10413.66 86.227 -49.168 1.36284162e-11 3.0722344799999997e-12 -3.0722344799999997e-12
10545.237 44.914 -45.35 2.03893158e-11 4.5916584e-12 -4.5916584e-12
10673.07 70.027 -82.92 1.16850426e-11 2.6503352399999998e-12 -2.6503352399999998e-12
10798.14 47.756 -55.044 1.8434757599999998e-11 4.05793038e-12 -4.05793038e-12
10895.747 52.95 -49.85 1.77416022e-11 3.97517442e-12 -3.97517442e-12
11047.65 71.534 -98.953 1.4887509e-11 2.8236620999999997e-12 -2.8236620999999997e-12
14526.576 37.451 -47.798 1.2222755999999999e-11 2.68264374e-12 -2.68264374e-12
14641.78 85.222 -77.752 1.0924414199999998e-11 1.8338468399999996e-12 -1.8338468399999996e-12
15507.478 86.753 -101.296 7.6953408e-12 1.7412947999999999e-12 -1.7412947999999999e-12
15661.021 38.516 -66.791 9.2076642e-12 2.0692643999999997e-12 -2.0692643999999997e-12
15763.698 53.684 -64.16 8.215872e-12 1.84823772e-12 -1.84823772e-12
15864.94 42.705 -47.559 1.1259431399999998e-11 2.4570092399999997e-12 -2.4570092399999997e-12
15955.799 42.11 -48.154 1.12439166e-11 2.46066912e-12 -2.46066912e-12
16048.529 59.701 -50.621 8.6859948e-12 1.95794382e-12 -1.95794382e-12
16157.726 43.275 -49.496 1.0430590799999998e-11 2.3488269e-12 -2.3488269e-12
16274.802 44.043 -73.801 1.4009129399999999e-11 3.14793318e-12 -3.14793318e-12
16410.754 88.618 -91.909 9.4357116e-12 2.1223461e-12 -2.1223461e-12
16565.157 57.074 -65.785 7.851076799999999e-12 1.7643952199999997e-12 -1.7643952199999997e-12
16690.651 54.438 -68.42 7.9035558e-12 1.7761879799999998e-12 -1.7761879799999998e-12
16807.04 96.007 -61.951 9.4809162e-12 1.7094546e-12 -1.7094546e-12
20297.121 69.368 -81.071 6.520562999999999e-12 1.4698055399999997e-12 -1.4698055399999997e-12
20437.293 52.054 -70.804 7.8766758e-12 1.77728124e-12 -1.77728124e-12
20565.79 53.937 -76.443 7.4382336e-12 1.6732842000000001e-12 -1.6732842000000001e-12
20700.059 62.586 -80.331 6.761651399999999e-12 1.52568822e-12 -1.52568822e-12
20842.594 67.982 -79.949 6.552861e-12 1.4741126399999999e-12 -1.4741126399999999e-12
20948.55 44.768 -37.974 1.1856910799999999e-11 2.65394094e-12 -2.65394094e-12
21069.248 87.045 -75.93 5.939837399999999e-12 1.34025612e-12 -1.34025612e-12
21203.788 57.813 -47.495 9.2412348e-12 2.0726244e-12 -2.0726244e-12
21340.395 66.63 -78.794 6.649981799999999e-12 1.49746842e-12 -1.49746842e-12
21452.546 64.802 -45.52 9.208537799999999e-12 2.02296024e-12 -2.02296024e-12
21574.974 62.725 -57.627 8.050333199999999e-12 1.8146326799999999e-12 -1.8146326799999999e-12
21750.837 74.911 -113.138 5.165151599999999e-12 1.15844022e-12 -1.15844022e-12
21893.781 69.869 -68.034 7.032089399999999e-12 1.58351214e-12 -1.58351214e-12
22027.662 71.384 -64.011 7.156585799999999e-12 1.60830642e-12 -1.60830642e-12
22186.743 90.322 -87.697 5.4533387999999996e-12 1.22430336e-12 -1.22430336e-12
22397.037 291.686 -119.971 7.3981404e-12 1.27703772e-12 -1.27703772e-12
26126.915 107.756 -120.41 5.0369003999999995e-12 1.13614914e-12 -1.13614914e-12
26348.038 102.262 -113.367 5.3861052e-12 1.2165564599999999e-12 -1.2165564599999999e-12
26578.683 137.392 -128.383 4.4949155999999995e-12 1.01321346e-12 -1.01321346e-12
26840.725 108.531 -124.649 5.095376999999999e-12 1.15166688e-12 -1.15166688e-12
27086.703 115.793 -137.446 4.621533e-12 1.04035386e-12 -1.04035386e-12
27306.347 116.793 -103.851 5.3091192e-12 1.19513688e-12 -1.19513688e-12
27619.519 94.471 -196.378 3.05411946e-12 7.970873399999999e-13 -7.970873399999999e-13
27826.501 73.031 -112.511 6.3821478e-12 1.4328329399999999e-12 -1.4328329399999999e-12
28004.414 75.644 -104.883 6.3933281999999995e-12 1.4343814799999999e-12 -1.4343814799999999e-12
28258.459 210.215 -178.401 3.25293864e-12 7.0205352e-13 -7.0205352e-13
31933.437 160.008 -148.392 2.68414944e-12 7.0046844e-13 -7.0046844e-13
32212.476 134.208 -119.032 4.370352e-12 9.8244678e-13 -9.8244678e-13
32479.423 102.949 -132.739 3.48928566e-12 9.073411199999998e-13 -9.073411199999998e-13
32693.043 94.929 -110.671 3.9929589e-12 1.03831434e-12 -1.03831434e-12
32944.551 159.344 -156.578 2.6022263399999997e-12 6.8152266e-13 -6.8152266e-13
33263.847 128.39 -159.952 2.8447503e-12 7.437074399999999e-13 -7.437074399999999e-13
33513.964 88.888 -121.727 3.91761174e-12 1.01781582e-12 -1.01781582e-12
33699.097 189.59 -96.245 2.8908852e-12 7.5374628e-13 -7.5374628e-13
34015.967 236.261 -127.28 3.0129594599999995e-12 6.823055399999999e-13 -6.823055399999999e-13
37978.344 232.617 -409.256 2.52773178e-12 7.0803516e-13 -7.0803516e-13
38615.754 254.632 -404.793 2.5933601399999998e-12 6.8111442e-13 -6.8111442e-13
39459.896 576.375 -589.51 2.21809938e-12 4.809768599999999e-13 -4.809768599999999e-13
43522.942 150.575 -165.855 2.42302746e-12 6.672271199999999e-13 -6.672271199999999e-13
43835.459 169.023 -161.943 2.21085648e-12 5.8076508e-13 -5.8076508e-13
44145.583 127.182 -141.101 2.75587662e-12 7.164616199999998e-13 -7.164616199999998e-13
44484.256 99.417 -211.49 2.36647068e-12 6.1788342e-13 -6.1788342e-13
44735.639 111.302 -151.966 2.79732474e-12 7.3037916e-13 -7.3037916e-13
45033.168 102.115 -186.227 2.53588608e-12 6.6672564e-13 -6.6672564e-13
45251.833 114.124 -116.549 3.21186222e-12 8.335727399999998e-13 -8.335727399999998e-13
45590.882 228.882 -224.925 2.7128476199999997e-12 5.473398e-13 -5.473398e-13
49369.33 249.52 -226.87 1.7743866e-12 4.633104e-13 -4.633104e-13
49928.852 246.621 -310.003 1.5174201e-12 3.9563202e-13 -3.9563202e-13
50541.764 278.091 -366.29 1.29189354e-12 3.3848808e-13 -3.3848808e-13
51011.22 149.63 -191.365 2.4541679399999998e-12 6.3830508e-13 -6.3830508e-13
51387.0 215.121 -226.149 2.01724236e-12 5.0777202e-13 -5.0777202e-13
55334.231 309.049 -277.662 1.31473734e-12 3.4381279799999994e-13 -3.4381279799999994e-13
55921.058 364.097 -277.777 1.19837592e-12 3.1254934199999995e-13 -3.1254934199999995e-13
56770.067 618.291 -484.913 1.29754926e-12 2.48725176e-13 -2.48725176e-13
61004.769 264.148 -189.676 1.82890638e-12 4.746936599999999e-13 -4.746936599999999e-13
61676.995 253.854 -408.078 1.2337688999999999e-12 3.2224982999999996e-13 -3.2224982999999996e-13
62209.067 198.173 -278.218 1.7285910599999999e-12 4.5101783999999997e-13 -4.5101783999999997e-13
62818.842 353.113 -411.602 1.5560059199999998e-12 3.35554296e-13 -3.35554296e-13
66985.654 497.145 -443.098 9.918959399999998e-13 2.61259152e-13 -2.61259152e-13
68199.765 754.814 -716.965 1.1467142399999998e-12 2.2424161199999997e-13 -2.2424161199999997e-13
72685.256 233.354 -423.369 1.1933770799999999e-12 3.21166104e-13 -3.21166104e-13
73155.76 261.806 -237.15 1.48964088e-12 3.8856757799999995e-13 -3.8856757799999995e-13
73659.949 244.036 -242.384 1.53000708e-12 3.9861611999999996e-13 -3.9861611999999996e-13
74313.829 425.077 -409.844 1.73395782e-12 3.2510015999999997e-13 -3.2510015999999997e-13
78705.452 272.776 -406.706 1.07831304e-12 2.81953224e-13 -2.81953224e-13
79291.852 293.148 -313.623 1.2096336e-12 3.1571798999999996e-13 -3.1571798999999996e-13
80113.222 409.499 -528.223 8.827959e-13 2.1754634999999998e-13 -2.1754634999999998e-13
84816.285 405.967 -489.931 9.8128842e-13 2.57942748e-13 -2.57942748e-13
85638.25 667.155 -415.997 1.0468038e-12 2.2169309399999997e-13 -2.2169309399999997e-13
91264.814 825.68 -658.642 9.565248e-13 1.8107182799999998e-13 -1.8107182799999998e-13
97164.612 707.923 -618.439 8.1757032e-13 2.0376119399999998e-13 -2.0376119399999998e-13
101888.544 493.389 -692.572 8.325428999999999e-13 2.23688808e-13 -2.23688808e-13
102962.497 695.644 -580.564 1.1798383799999999e-12 2.4954111e-13 -2.4954111e-13
108115.643 1227.927 -1134.105 5.5858068e-13 1.2226649399999998e-13 -1.2226649399999998e-13
113336.456 535.492 -369.643 8.0451378e-13 2.11866312e-13 -2.11866312e-13
122919.065 2531.835 -4133.112 7.2553488e-13 1.57758006e-13 -1.57758006e-13
133654.347 3376.904 -3281.969 7.545110999999999e-13 1.6516953599999997e-13 -1.6516953599999997e-13
145197.268 3413.982 -3249.363 6.4658916e-13 1.34542296e-13 -1.34542296e-13
156784.121 3407.777 -3317.986 5.2554054e-13 1.2033062999999998e-13 -1.2033062999999998e-13
167350.772 4840.577 -2073.878 3.8205619199999997e-13 1.0203669e-13 -1.0203669e-13
179930.671 4140.148 -2616.974 5.1797172e-13 1.33154994e-13 -1.33154994e-13
197732.251 4159.181 -9514.357 3.63455358e-13 9.406290599999999e-14 -9.406290599999999e-14
212307.637 5723.425 -5425.258 3.14784372e-13 8.4512736e-14 -8.4512736e-14
226704.11 3866.676 -2993.026 3.929094119999999e-13 1.0086732599999999e-13 -1.0086732599999999e-13
244009.655 9721.223 -8723.74 2.42380866e-13 5.8007964e-14 -5.8007964e-14
273303.099 14747.262 -14550.398 2.33396562e-13 5.1995075999999996e-14 -5.1995075999999996e-14
306922.326 10649.269 -8644.41 2.1600948599999998e-13 5.8218384e-14 -5.8218384e-14
352481.052 27730.705 -30189.281 9.533571599999999e-14 2.6232191999999996e-14 -2.6232191999999996e-14
402665.969 18103.924 -17717.961 1.34926554e-13 3.34389132e-14 -3.34389132e-14
470694.625 31976.292 -43775.475 9.268156799999999e-14 2.5442755799999996e-14 -2.5442755799999996e-14
576242.685 59387.116 -68947.361 6.0394488e-14 1.49666538e-14 -1.49666538e-14
718006.939 49624.03 -60119.546 5.4160133999999995e-14 1.5345010799999998e-14 -1.5345010799999998e-14
815554.096 67817.323 -42724.735 2.3198191799999996e-14 1.40718228e-14 -1.0393475399999998e-14
