col1 col2 col3 col4 col5 col6
213.943 21.167 -21.457 2.8448238e-11 6.374628000000001e-12 -6.374628000000001e-12
271.428 11.321 -36.318 2.6616122e-11 5.6854486000000006e-12 -5.6854486000000006e-12
299.386 15.958 -16.637 3.5017996e-11 7.8412594e-12 -7.8412594e-12
351.708 61.421 -36.364 1.17255814e-11 2.6311428e-12 -2.6311428e-12
489.687 134.055 -76.558 3.3334366e-12 7.043951200000001e-13 -7.043951200000001e-13
5051.801 163.594 -119.731 1.5482326600000002e-12 4.0486108e-13 -4.0486108e-13
5422.984 115.854 -207.588 1.34686032e-12 3.5333142e-13 -3.5333142e-13
5721.1 183.804 -182.262 1.1899914e-12 3.1217888e-13 -3.1217888e-13
6071.973 146.345 -167.068 1.38693022e-12 3.6462218e-13 -3.6462218e-13
6491.789 202.912 -273.471 1.74569096e-12 3.3360158e-13 -3.3360158e-13
11098.161 243.628 -320.516 8.2736914e-13 2.15808684e-13 -2.15808684e-13
11551.854 296.411 -210.065 9.4884894e-13 2.47643942e-13 -2.47643942e-13
12055.371 161.469 -207.106 1.2669319e-12 3.2848868000000003e-13 -3.2848868000000003e-13
12520.595 292.98 -303.756 8.0006576e-13 2.09602068e-13 -2.09602068e-13
16982.384 213.046 -431.332 7.1801548e-13 1.88081816e-13 -1.88081816e-13
17415.543 311.435 -220.113 8.7549904e-13 2.28367308e-13 -2.28367308e-13
18231.814 726.247 -504.835 3.6058906e-13 9.8443254e-14 -9.8443254e-14
23193.731 473.611 -854.111 3.7571092e-13 1.01170004e-13 -1.01170004e-13
24216.043 614.684 -548.701 5.5593278e-13 1.23150222e-13 -1.23150222e-13
29420.535 1196.207 -1298.34 3.7284832e-13 7.2515508e-14 -7.2515508e-14
35515.811 884.603 -1609.591 3.037528e-13 6.90404e-14 -6.90404e-14
41026.917 1159.093 -1336.789 2.5295095800000004e-13 6.0105396e-14 -6.0105396e-14
46751.649 1218.371 -1276.532 2.6331266e-13 6.081777e-14 -6.081777e-14
55754.397 3784.225 -4492.146 1.94616162e-13 3.8111008e-14 -3.8111008e-14
67435.137 13932.603 -4605.211 1.1189175400000002e-13 2.4077261e-14 -2.4077261e-14
122688.577 11305.357 -19154.734 8.0259816e-14 2.03534006e-14 -2.03534006e-14
194552.805 31960.779 -56254.944 4.2282422e-14 1.06861482e-14 -1.06861482e-14
279572.806 55721.438 -48980.97 2.56628346e-14 7.3763144e-15 -7.3763144e-15
560650.143 145923.812 -213709.479 8.8795616e-15 2.7887782e-15 -2.7887782e-15
830494.448 153939.769 -119314.255 1.45728622e-14 4.3927623999999996e-15 -4.3927623999999996e-15
1018176.488 28955.949 -28955.949 2.448576e-14 0.0 0.0
