col1 col2 col3 col4 col5 col6
90.615 0.9 -0.729 1.2564976199999999e-09 1.8730802999999998e-10 -1.87307946e-10
92.234 0.776 -0.718 1.3701743999999998e-09 2.0425398e-10 -2.0425385399999998e-10
94.058 0.671 -1.047 1.1914727999999999e-09 1.7761468199999997e-10 -1.77614598e-10
95.753 0.867 -1.025 1.02629352e-09 1.6466394e-10 -1.64663898e-10
97.54 0.897 -0.919 1.1076962399999998e-09 1.6918456799999998e-10 -1.69184484e-10
99.416 1.29 -0.98 8.995832999999999e-10 1.34102304e-10 -1.3410222e-10
101.61 0.686 -0.903 1.2578286e-09 1.8750643799999998e-10 -1.8750635399999998e-10
103.618 0.676 -1.322 9.480672599999998e-10 1.52112954e-10 -1.5211287e-10
104.874 0.53 -0.58 1.8000675e-09 2.6833884e-10 -2.68338714e-10
106.213 0.888 -0.809 1.1774158199999998e-09 1.7551921799999998e-10 -1.75519092e-10
108.019 1.042 -0.919 1.0192660799999998e-09 1.5194356799999999e-10 -1.51943484e-10
109.941 1.261 -0.88 9.1748706e-10 1.40132874e-10 -1.4013279e-10
112.409 0.951 -1.207 9.261919799999999e-10 1.38068868e-10 -1.38068784e-10
114.361 0.783 -1.001 1.10063436e-09 1.6810592399999998e-10 -1.6810583999999998e-10
116.023 1.093 -0.878 9.9634458e-10 1.52177214e-10 -1.5217713e-10
118.459 0.884 -1.343 8.817467399999999e-10 1.34674008e-10 -1.34673924e-10
120.2 1.081 -0.857 1.03165272e-09 1.53790056e-10 -1.5378997199999998e-10
122.268 0.681 -0.987 1.17712938e-09 1.7978944199999998e-10 -1.79789358e-10
124.129 1.075 -1.179 8.869060199999999e-10 1.3221242999999997e-10 -1.3221238799999998e-10
126.568 1.023 -1.365 8.413876799999999e-10 1.27037904e-10 -1.2703782e-10
128.486 1.109 -0.895 9.459365999999999e-10 1.51771074e-10 -1.5177099e-10
130.873 1.202 -1.278 7.920931199999999e-10 1.20980748e-10 -1.2098070599999999e-10
133.388 1.215 -1.313 7.907822999999999e-10 1.17883122e-10 -1.17883038e-10
135.903 1.071 -1.3 8.4297948e-10 1.2566420999999997e-10 -1.2566416799999998e-10
138.344 1.386 -1.37 7.2542442e-10 1.08140088e-10 -1.0814004599999999e-10
140.788 0.997 -1.058 9.728942999999999e-10 1.4503083e-10 -1.45030746e-10
143.374 1.752 -1.589 5.8795044e-10 8.980091399999999e-11 -8.980082999999999e-11
146.517 1.511 -1.391 6.8896716e-10 1.02705414e-10 -1.0270532999999998e-10
149.408 1.534 -1.381 6.860279999999999e-10 1.02267228e-10 -1.0226718599999999e-10
152.614 1.811 -1.672 5.639323199999999e-10 8.613246599999999e-11 -8.613246599999999e-11
156.036 1.776 -1.61 5.802304199999999e-10 8.8621764e-11 -8.862172199999999e-11
159.21 1.373 -1.399 7.2125046e-10 1.075179e-10 -1.07517858e-10
162.17 1.514 -1.587 6.22293e-10 9.740408999999999e-11 -9.740400599999999e-11
165.727 2.007 -2.042 4.9371294e-10 7.359853199999999e-11 -7.359848999999999e-11
169.105 1.328 -1.371 7.4072544e-10 1.1042106599999999e-10 -1.10420982e-10
172.537 2.236 -2.105 4.5252438e-10 6.9116544e-11 -6.9116502e-11
176.636 1.742 -1.862 3.8050047e-10 7.440829199999999e-11 -7.440824999999999e-11
179.725 1.992 -1.348 5.882457e-10 8.984602199999998e-11 -8.984598e-11
183.841 1.397 -2.124 3.78533484e-10 6.9110538e-11 -6.9110538e-11
187.209 1.512 -1.971 5.739039599999999e-10 8.555274e-11 -8.5552698e-11
190.918 2.495 -2.197 4.2612864e-10 6.3523656e-11 -6.3523614e-11
195.301 1.5 -1.888 3.9508585199999993e-10 7.2132564e-11 -7.2132564e-11
198.641 2.296 -1.84 4.07269086e-10 6.6954762e-11 -6.695472e-11
203.15 2.151 -2.213 4.694844e-10 6.9986784e-11 -6.998674199999999e-11
207.431 2.247 -2.129 4.6184039999999995e-10 6.8847282e-11 -6.884724e-11
211.502 1.892 -1.824 3.49258854e-10 6.6136518e-11 -6.6136518e-11
215.21 1.994 -1.815 4.19881434e-10 6.9980358e-11 -6.9980316e-11
219.606 1.889 -2.402 4.6579554e-10 6.943683599999999e-11 -6.943679399999999e-11
223.403 1.91 -1.908 3.3081472199999994e-10 6.500654999999999e-11 -6.500654999999999e-11
227.89 2.538 -2.577 2.53722756e-10 4.8045563999999997e-11 -4.8045563999999997e-11
232.385 2.165 -1.957 3.2325383999999994e-10 5.9017896e-11 -5.9017854e-11
236.353 1.99 -1.803 3.42147666e-10 6.478991399999999e-11 -6.478991399999999e-11
240.117 1.958 -1.774 3.5437751999999993e-10 6.7105794e-11 -6.7105794e-11
244.446 2.414 -2.37 2.78079648e-10 5.2657835999999994e-11 -5.2657835999999994e-11
249.03 2.058 -2.171 3.23015994e-10 5.897446799999999e-11 -5.8974426e-11
253.057 2.091 -1.969 3.3651550799999996e-10 6.1439154e-11 -6.1439112e-11
257.52 2.354 -2.371 3.8970686999999996e-10 6.3362208e-11 -6.3362166e-11
262.221 2.304 -2.346 2.9378000399999997e-10 5.3636729999999995e-11 -5.3636687999999996e-11
266.721 2.532 -2.196 2.8891749599999997e-10 5.2748934e-11 -5.2748934e-11
271.737 1.799 -2.483 3.1899755999999997e-10 5.8240812e-11 -5.824076999999999e-11
276.364 2.207 -2.828 2.71297992e-10 4.9532069999999995e-11 -4.9532069999999995e-11
280.497 1.949 -1.926 3.51648192e-10 6.4201998e-11 -6.4201956e-11
284.781 1.963 -2.336 3.0999918599999995e-10 5.659793999999999e-11 -5.6597898e-11
288.851 2.14 -2.107 4.1017725e-10 6.66519e-11 -6.6651858e-11
293.758 2.244 -2.768 2.52059052e-10 4.9530725999999995e-11 -4.9530725999999995e-11
299.098 2.555 -3.095 2.35874436e-10 4.3064658e-11 -4.3064615999999994e-11
304.428 4.546 -2.775 1.7255725199999999e-10 3.39082674e-11 -3.3908259e-11
311.756 2.769 -2.782 2.40104634e-10 4.3836953999999994e-11 -4.3836953999999994e-11
316.652 1.997 -2.127 3.23183238e-10 5.9005002e-11 -5.900496e-11
320.688 2.208 -2.039 3.1383954e-10 5.7299087999999996e-11 -5.7299046e-11
324.773 2.236 -1.877 3.1897362e-10 6.0401628e-11 -6.0401628e-11
328.824 2.676 -1.815 2.96256114e-10 5.6099778e-11 -5.6099778e-11
334.434 2.157 -2.935 2.68261686e-10 4.8977712e-11 -4.8977712e-11
338.821 1.999 -2.23 3.22998354e-10 5.897123399999999e-11 -5.897123399999999e-11
343.116 2.273 -2.295 2.9897595e-10 5.4585384e-11 -5.458534199999999e-11
349.33 2.802 -3.941 1.9262657399999998e-10 3.6476243999999996e-11 -3.6476231399999996e-11
356.203 2.736 -4.071 1.82581056e-10 3.72521898e-11 -3.72521772e-11
361.944 2.312 -3.005 2.5022142599999997e-10 4.7382551999999995e-11 -4.7382551999999995e-11
381.197 8.125 -9.426 2.74857324e-10 5.8846536e-11 -5.8846536e-11
400.883 11.004 -11.561 2.23735722e-10 4.6839995999999994e-11 -4.6839995999999994e-11
425.007 9.447 -13.119 1.93337256e-10 4.3499064e-11 -4.3499064e-11
444.794 19.747 -10.341 1.4512717799999998e-10 3.2601807e-11 -3.2601807e-11
478.819 13.302 -14.278 1.74461994e-10 3.74572044e-11 -3.74572044e-11
509.577 12.632 -17.456 1.44527292e-10 3.2517269399999995e-11 -3.2517269399999995e-11
541.194 11.103 -18.985 1.6002432599999998e-10 3.42609708e-11 -3.42609708e-11
567.566 9.804 -15.269 2.0012012999999996e-10 4.18959786e-11 -4.18959786e-11
588.244 14.199 -10.874 1.7526217799999998e-10 3.9432329999999994e-11 -3.9432329999999994e-11
613.133 11.876 -10.689 2.2235723999999998e-10 4.6551414e-11 -4.6551414e-11
635.407 7.154 -10.398 2.8636889399999996e-10 5.995252199999999e-11 -5.995252199999999e-11
650.97 9.141 -8.41 2.7430880399999996e-10 5.8564716e-11 -5.8564716e-11
671.622 8.548 -11.51 2.16343344e-10 4.867522799999999e-11 -4.867522799999999e-11
686.556 6.15 -6.387 3.47136972e-10 7.786161599999999e-11 -7.786161599999999e-11
699.339 8.411 -6.633 2.89585128e-10 6.485291399999999e-11 -6.485291399999999e-11
721.002 14.329 -13.252 1.59122376e-10 3.57457338e-11 -3.57457338e-11
745.693 17.218 -10.362 1.57647294e-10 3.56345094e-11 -3.56345094e-11
788.356 12.165 -25.445 1.21721754e-10 2.67577758e-11 -2.67577758e-11
819.654 15.969 -19.133 1.24492662e-10 2.79664098e-11 -2.79664098e-11
852.746 20.486 -17.123 1.15016286e-10 2.59982226e-11 -2.59982226e-11
891.012 12.309 -17.779 1.65755268e-10 3.47949714e-11 -3.47949714e-11
927.885 23.075 -24.564 9.107250599999999e-11 2.05540398e-11 -2.05540398e-11
962.967 15.572 -12.008 1.5789601799999998e-10 3.53610012e-11 -3.53610012e-11
996.304 12.323 -17.764 1.44339384e-10 3.24749922e-11 -3.24749922e-11
1038.106 20.667 -29.479 9.989901599999999e-11 2.0886242999999998e-11 -2.0886242999999998e-11
1087.623 31.326 -28.849 7.262156999999999e-11 1.6288771799999998e-11 -1.6288771799999998e-11
1146.673 32.451 -27.725 7.5848262e-11 1.66735254e-11 -1.66735254e-11
