wavelength,flux
3300.826506,-3.033423e-15
3303.779566,1.707306e-15
3306.732625,6.35544e-15
3309.685685,8.353333e-15
3312.638744,9.973763e-15
3315.591804,8.888793e-15
3318.544863,4.978118e-15
3321.497922,1.40965e-15
3324.450982,2.784693e-15
3327.404041,6.773972e-15
3330.357101,7.759773e-15
3333.31016,4.301542e-15
3336.26322,4.292021e-17
3339.216279,-8.461442e-17
3342.169339,5.463982e-15
3345.122398,1.044225e-14
3348.075458,1.014198e-14
3351.028517,6.807931e-15
3353.981576,5.904509e-15
3356.934636,6.297861e-15
3359.887695,5.473585e-15
3362.840755,4.819008e-15
3365.793814,4.329038e-15
3368.746874,5.033441e-15
3371.699933,7.966901e-15
3374.652993,1.142047e-14
3377.606052,1.170804e-14
3380.559112,1.060235e-14
3383.512171,1.117248e-14
3386.46523,1.125056e-14
3389.41829,8.919019e-15
3392.371349,7.837206e-15
3395.324409,9.831713e-15
3398.277468,1.091625e-14
3401.230528,9.583196e-15
3404.183587,9.464315e-15
3407.136647,1.009126e-14
3410.089706,8.216169e-15
3413.042766,5.15421e-15
3415.995825,4.48852e-15
3418.948884,5.297664e-15
3421.901944,6.125041e-15
3424.855003,7.546715e-15
3427.808063,7.831133e-15
3430.761122,6.651623e-15
3433.714182,7.375229e-15
3436.667241,9.062352e-15
3439.620301,8.379794e-15
3442.57336,6.907078e-15
3445.52642,8.092977e-15
3448.479479,1.070699e-14
3451.432539,1.130633e-14
3454.385598,1.098288e-14
3457.338657,1.161397e-14
3460.291717,1.156744e-14
3463.244776,9.676581e-15
3466.197836,9.387231e-15
3469.150895,1.024657e-14
3472.103955,1.050971e-14
3475.057014,1.102597e-14
3478.010074,1.123539e-14
3480.963133,1.059824e-14
3483.916193,1.041678e-14
3486.869252,1.167887e-14
3489.822311,1.275963e-14
3492.775371,1.193873e-14
3495.72843,9.478981e-15
3498.68149,8.010649e-15
3501.634549,8.716924e-15
3504.587609,1.045774e-14
3507.540668,1.126082e-14
3510.493728,1.063537e-14
3513.446787,9.531971e-15
3516.399847,8.97554e-15
3519.352906,9.338293e-15
3522.305965,9.989372e-15
3525.259025,1.032533e-14
3528.212084,1.023107e-14
3531.165144,1.036672e-14
3534.118203,1.059158e-14
3537.071263,1.053654e-14
3540.024322,1.024773e-14
3542.977382,1.028995e-14
3545.930441,1.031805e-14
3548.883501,9.438887e-15
3551.83656,8.486537e-15
3554.789619,8.485185e-15
3557.742679,9.332531e-15
3560.695738,1.027215e-14
3563.648798,1.081599e-14
3566.601857,1.051925e-14
3569.554917,9.503775e-15
3572.507976,9.001598e-15
3575.461036,9.71022e-15
3578.414095,1.009203e-14
3581.367155,9.849111e-15
3584.320214,1.02384e-14
3587.273274,1.067135e-14
3590.226333,1.029221e-14
3593.179392,9.694749e-15
3596.132452,9.696531e-15
3599.085511,9.736903e-15
3602.038571,9.75571e-15
3604.99163,9.596768e-15
3607.94469,9.185339e-15
3610.897749,9.928286e-15
3613.850809,1.10686e-14
3616.803868,1.11358e-14
3619.756928,1.002235e-14
3622.709987,8.95766e-15
3625.663046,8.61472e-15
3628.616106,8.919799e-15
3631.569165,9.643517e-15
3634.522225,1.01992e-14
3637.475284,9.985744e-15
3640.428344,9.841454e-15
3643.381403,1.040943e-14
3646.334463,1.061638e-14
3649.287522,1.038156e-14
3652.240582,1.019741e-14
3655.193641,1.053802e-14
3658.1467,1.12269e-14
3661.09976,1.122706e-14
3664.052819,1.043837e-14
3667.005879,1.008738e-14
3669.958938,1.062085e-14
3672.911998,1.112836e-14
3675.865057,1.089496e-14
3678.818117,1.031745e-14
3681.771176,1.036843e-14
3684.724236,1.064266e-14
3687.677295,1.024594e-14
3690.630354,1.014016e-14
3693.583414,1.063355e-14
3696.536473,1.109701e-14
3699.489533,1.10913e-14
3702.442592,1.108054e-14
3705.395652,1.128239e-14
3708.348711,1.135506e-14
3711.301771,1.145495e-14
3714.25483,1.140593e-14
3717.20789,1.11424e-14
3720.160949,1.090642e-14
3723.114008,1.066811e-14
3726.067068,1.067332e-14
3729.020127,1.111227e-14
3731.973187,1.153119e-14
3734.926246,1.14101e-14
3737.879306,1.119758e-14
3740.832365,1.123831e-14
3743.785425,1.144231e-14
3746.738484,1.170289e-14
3749.691544,1.178981e-14
3752.644603,1.158388e-14
3755.597663,1.152794e-14
3758.550722,1.152043e-14
3761.503781,1.118382e-14
3764.456841,1.067103e-14
3767.4099,1.04483e-14
3770.36296,1.105647e-14
3773.316019,1.237612e-14
3776.269079,1.291871e-14
3779.222138,1.210948e-14
3782.175198,1.127456e-14
3785.128257,1.106537e-14
3788.081317,1.120055e-14
3791.034376,1.131092e-14
3793.987435,1.124933e-14
3796.940495,1.086077e-14
3799.893554,1.068558e-14
3802.846614,1.079167e-14
3805.799673,1.071305e-14
3808.752733,1.041671e-14
3811.705792,1.037999e-14
3814.658852,1.061311e-14
3817.611911,1.083599e-14
3820.564971,1.109165e-14
3823.51803,1.125641e-14
3826.471089,1.120706e-14
3829.424149,1.109169e-14
