wavelength,flux
4151.060076,5.345022e-19
4153.710252,5.336580999999999e-19
4156.360429,5.348586999999999e-19
4159.010606,5.361151999999999e-19
4161.660783,5.163712e-19
4164.310959,5.008823e-19
4166.961136,5.10784e-19
4169.611313,5.134474999999999e-19
4172.26149,5.2688629999999995e-19
4174.911666,5.316938999999999e-19
4177.561843,5.553810999999999e-19
4180.21202,5.744123999999999e-19
4182.862197,5.925623999999999e-19
4185.512373,5.990540999999999e-19
4188.16255,5.947027e-19
4190.812727,5.64198e-19
4193.462904,5.580503999999999e-19
4196.113081,5.550153999999999e-19
4198.763257,5.52146e-19
4201.413434,5.561516e-19
4204.063611,5.63492e-19
4206.713788,5.725397e-19
4209.363964,5.632218999999999e-19
4212.014141,5.633046e-19
4214.664318,5.669322e-19
4217.314495,5.507318999999999e-19
4219.964671,5.348107e-19
4222.614848,5.203773e-19
4225.265025,5.17796e-19
4227.915202,5.364221e-19
4230.565378,5.361775999999999e-19
4233.215555,5.125810999999999e-19
4235.865732,5.181152999999999e-19
4238.515909,5.201175e-19
4241.166085,5.150639e-19
4243.816262,5.080221e-19
4246.466439,5.071014e-19
4249.116616,5.067080999999999e-19
4251.766793,4.875159e-19
4254.416969,4.601005999999999e-19
4257.067146,4.617412999999999e-19
4259.717323,4.731299e-19
4262.3675,4.54635e-19
4265.017676,4.2692489999999996e-19
4267.667853,4.2200029999999994e-19
4270.31803,4.2228809999999997e-19
4272.968207,4.2047239999999996e-19
4275.618383,4.456455999999999e-19
4278.26856,4.2682639999999995e-19
4280.918737,4.0634249999999996e-19
4283.568914,4.1423389999999996e-19
4286.21909,4.382088999999999e-19
4288.869267,4.438304e-19
4291.519444,4.286843e-19
4294.169621,4.1929369999999996e-19
4296.819798,4.1244879999999997e-19
4299.469974,4.0655509999999996e-19
4302.120151,3.9915719999999997e-19
4304.770328,3.9588119999999994e-19
4307.420505,3.8755309999999997e-19
4310.070681,3.7924329999999996e-19
4312.720858,3.794976e-19
4315.371035,3.801069e-19
4318.021212,3.6849949999999996e-19
4320.671388,3.3459289999999996e-19
4323.321565,3.1510409999999997e-19
4325.971742,3.0692829999999997e-19
4328.621919,2.953606e-19
4331.272095,2.8264889999999997e-19
4333.922272,2.7322559999999997e-19
4336.572449,2.6920059999999996e-19
4339.222626,2.6326549999999997e-19
4341.872802,2.4477059999999998e-19
4344.522979,2.3367149999999996e-19
4347.173156,2.404618e-19
4349.823333,2.419181e-19
4352.47351,2.3208949999999998e-19
4355.123686,2.2734479999999997e-19
4357.773863,2.352576e-19
4360.42404,2.283523e-19
4363.074217,2.0913069999999998e-19
4365.724393,2.05075e-19
4368.37457,2.07126e-19
4371.024747,2.0744119999999997e-19
4373.674924,2.0698659999999999e-19
4376.3251,2.1511289999999997e-19
4378.975277,2.255449e-19
4381.625454,2.290517e-19
4384.275631,2.3624359999999997e-19
4386.925807,2.346575e-19
4389.575984,2.2626000000000003e-19
4392.226161,2.2783159999999996e-19
4394.876338,2.246916e-19
4397.526515,2.2109009999999997e-19
4400.176691,2.245386e-19
4402.826868,2.3409249999999997e-19
4405.477045,2.440948e-19
4408.127222,2.54849e-19
4410.777398,2.5712539999999996e-19
4413.427575,2.4558209999999997e-19
4416.077752,2.444869e-19
4418.727929,2.4304429999999996e-19
4421.378105,2.444422e-19
4424.028282,2.6618339999999996e-19
4426.678459,2.7520959999999995e-19
4429.328636,2.7810059999999996e-19
4431.978812,2.83251e-19
4434.628989,2.7211219999999996e-19
4437.279166,2.7061169999999996e-19
4439.929343,2.79147e-19
4442.57952,2.825575e-19
4445.229696,2.88588e-19
4447.879873,2.970906e-19
4450.53005,2.9943939999999997e-19
4453.180227,3.018576e-19
4455.830403,3.0733149999999998e-19
4458.48058,3.1654669999999995e-19
4461.130757,3.165298e-19
4463.780934,3.119373e-19
4466.43111,3.2242759999999995e-19
4469.081287,3.2959589999999996e-19
4471.731464,3.267905e-19
4474.381641,3.3438819999999997e-19
4477.031817,3.41152e-19
4479.681994,3.4006679999999995e-19
4482.332171,3.3917959999999997e-19
4484.982348,3.437899e-19
4487.632524,3.5647389999999994e-19
4490.282701,3.626885e-19
4492.932878,3.6452689999999995e-19
4495.583055,3.77002e-19
4498.233232,4.032373e-19
4500.883408,4.047134e-19
4503.533585,4.0515639999999994e-19
4506.183762,4.065555e-19
4508.833939,4.110364e-19
4511.484115,4.1873159999999995e-19
4514.134292,4.430366999999999e-19
4516.784469,4.2955819999999996e-19
4519.434646,4.2020489999999997e-19
4522.084822,4.1852489999999998e-19
4524.734999,4.2258049999999996e-19
4527.385176,4.25644e-19
4530.035353,4.2385069999999997e-19
4532.685529,4.345953e-19
4535.335706,4.459793999999999e-19
4537.985883,4.577298999999999e-19
4540.63606,4.660311e-19
4543.286237,4.629167e-19
4545.936413,4.659984e-19
4548.58659,4.677859e-19
4551.236767,4.686727e-19
4553.886944,4.876201e-19
4556.53712,5.074781999999999e-19
4559.187297,5.096239e-19
4561.837474,5.125505e-19
4564.487651,5.1272959999999995e-19
4567.137827,5.132064e-19
4569.788004,5.162306e-19
4572.438181,5.183287e-19
4575.088358,5.280357e-19
4577.738534,5.353715999999999e-19
4580.388711,5.2851169999999995e-19
4583.038888,5.192286999999999e-19
4585.689065,5.233562999999999e-19
4588.339242,5.336853999999999e-19
