wavelength,flux
3201.410054,-1.401941e-15
3204.665001,1.463411e-15
3207.919949,2.689745e-15
3211.174896,2.987558e-15
3214.429844,1.301479e-15
3217.684792,8.105474e-16
3220.939739,6.02015e-16
3224.194687,-6.908685e-16
3227.449635,9.654857e-16
3230.704582,1.969571e-17
3233.95953,6.521726e-16
3237.214478,1.103432e-15
3240.469425,7.774505e-16
3243.724373,6.410513e-16
3246.979321,1.31292e-15
3250.234268,7.403101e-16
3253.489216,9.046681e-16
3256.744164,7.156828e-16
3259.999111,4.981939e-16
3263.254059,3.01699e-16
3266.509007,5.089609e-16
3269.763954,-1.658167e-17
3273.018902,-5.146858e-16
3276.27385,2.282124e-16
3279.528797,3.246737e-16
3282.783745,5.030136e-16
3286.038693,1.417305e-16
3289.29364,1.419016e-16
3292.548588,2.240855e-16
3295.803535,4.334387e-16
3299.058483,2.812617e-16
3302.313431,1.967295e-16
3305.568378,2.816254e-16
3308.823326,2.536303e-16
3312.078274,3.01583e-16
3315.333221,2.181558e-16
3318.588169,3.019496e-16
3321.843117,2.034685e-16
3325.098064,1.949088e-16
3328.353012,2.794504e-16
3331.60796,2.026187e-16
3334.862907,2.147902e-16
3338.117855,2.130896e-16
3341.372803,2.099173e-16
3344.62775,2.104841e-16
3347.882698,2.470704e-16
3351.137646,2.888544e-16
3354.392593,1.786361e-16
3357.647541,9.293824000000001e-17
3360.902489,3.073638e-16
3364.157436,1.589952e-16
3367.412384,1.969872e-16
3370.667331,2.363382e-16
3373.922279,1.713997e-16
3377.177227,1.687946e-16
3380.432174,7.969528e-17
3383.687122,1.534077e-16
3386.94207,1.766332e-16
3390.197017,2.009411e-16
3393.451965,2.31058e-16
3396.706913,2.229197e-16
3399.96186,2.251696e-16
3403.216808,1.857932e-16
3406.471756,2.281642e-16
3409.726703,2.267206e-16
3412.981651,2.28617e-16
3416.236599,2.618142e-16
3419.491546,3.116739e-16
3422.746494,2.147589e-16
3426.001442,2.562914e-16
3429.256389,2.398509e-16
3432.511337,2.165383e-16
3435.766285,2.314874e-16
3439.021232,2.272585e-16
3442.27618,2.894398e-16
3445.531128,2.803873e-16
3448.786075,2.342555e-16
3452.041023,2.888428e-16
3455.29597,2.50646e-16
3458.550918,2.395695e-16
3461.805866,2.490453e-16
3465.060813,2.489249e-16
3468.315761,2.469493e-16
3471.570709,2.829786e-16
3474.825656,2.53631e-16
3478.080604,2.559475e-16
3481.335552,2.508172e-16
3484.590499,2.898913e-16
3487.845447,2.619483e-16
3491.100395,2.402702e-16
3494.355342,2.421364e-16
3497.61029,2.596437e-16
3500.865238,2.335523e-16
3504.120185,2.392768e-16
3507.375133,2.159605e-16
3510.630081,1.907203e-16
3513.885028,2.414674e-16
3517.139976,2.116844e-16
3520.394924,2.209767e-16
3523.649871,2.345879e-16
3526.904819,2.358185e-16
3530.159767,2.385538e-16
3533.414714,2.550915e-16
3536.669662,2.677946e-16
3539.924609,2.639735e-16
3543.179557,2.445014e-16
3546.434505,2.806788e-16
3549.689452,2.436521e-16
3552.9444,2.569044e-16
3556.199348,2.684384e-16
3559.454295,2.546496e-16
3562.709243,2.635819e-16
3565.964191,2.690451e-16
3569.219138,2.513524e-16
3572.474086,2.51413e-16
3575.729034,2.559328e-16
3578.983981,2.419625e-16
3582.238929,2.518309e-16
3585.493877,2.55099e-16
3588.748824,2.500602e-16
3592.003772,2.460704e-16
3595.25872,2.351437e-16
3598.513667,2.398221e-16
3601.768615,2.491375e-16
3605.023563,2.466137e-16
3608.27851,2.328757e-16
3611.533458,2.380635e-16
3614.788405,2.434819e-16
3618.043353,2.724965e-16
3621.298301,2.696086e-16
3624.553248,2.564645e-16
3627.808196,2.546237e-16
3631.063144,2.374953e-16
3634.318091,2.509044e-16
3637.573039,2.535688e-16
3640.827987,2.391173e-16
3644.082934,2.505586e-16
3647.337882,2.60749e-16
3650.59283,2.402367e-16
3653.847777,2.487485e-16
3657.102725,2.523124e-16
3660.357673,2.49551e-16
3663.61262,2.335126e-16
3666.867568,2.323857e-16
3670.122516,2.392279e-16
3673.377463,2.345811e-16
3676.632411,2.370911e-16
3679.887359,2.338234e-16
3683.142306,2.440979e-16
3686.397254,2.537685e-16
3689.652202,2.51937e-16
3692.907149,2.451914e-16
3696.162097,2.512298e-16
3699.417044,2.478583e-16
3702.671992,2.485679e-16
3705.92694,2.554458e-16
3709.181887,2.525116e-16
3712.436835,2.522548e-16
