wavelength,flux
3342.761475,4.802566e-15
3345.713875,3.424434e-15
3348.666276,3.954311e-15
3351.618676,3.547313e-15
3354.571076,4.546172e-15
3357.523477,5.587685e-15
3360.475877,5.125036e-15
3363.428278,5.214763e-15
3366.380678,5.610434e-15
3369.333079,5.802522e-15
3372.285479,5.510022e-15
3375.23788,4.991547e-15
3378.19028,5.09666e-15
3381.14268,5.505984e-15
3384.095081,5.960343e-15
3387.047481,5.633099e-15
3389.999882,5.467059e-15
3392.952282,5.373713e-15
3395.904683,5.787626e-15
3398.857083,6.214065e-15
3401.809484,6.093306e-15
3404.761884,5.841792e-15
3407.714284,6.354759e-15
3410.666685,6.308958e-15
3413.619085,5.156665e-15
3416.571486,5.65568e-15
3419.523886,6.710239e-15
3422.476287,6.394752e-15
3425.428687,6.143084e-15
3428.381088,5.560699e-15
3431.333488,5.818916e-15
3434.285888,5.965138e-15
3437.238289,6.714816e-15
3440.190689,6.836599e-15
3443.14309,5.733473e-15
3446.09549,5.964692e-15
3449.047891,6.134692e-15
3452.000291,6.138145e-15
3454.952692,6.370181e-15
3457.905092,6.420986e-15
3460.857492,6.334239e-15
3463.809893,6.3141e-15
3466.762293,6.201138e-15
3469.714694,6.096277e-15
3472.667094,6.211795e-15
3475.619495,6.326185e-15
3478.571895,6.151855e-15
3481.524296,6.292591e-15
3484.476696,6.30797e-15
3487.429096,6.332245e-15
3490.381497,6.63683e-15
3493.333897,6.441598e-15
3496.286298,6.121094e-15
3499.238698,6.236574e-15
3502.191099,6.217398e-15
3505.143499,5.997562e-15
3508.0959,5.34511e-15
3511.0483,5.114227e-15
3514.0007,5.087976e-15
3516.953101,5.752055e-15
3519.905501,5.976881e-15
3522.857902,5.659232e-15
3525.810302,5.611024e-15
3528.762703,6.294578e-15
3531.715103,6.075044e-15
3534.667504,6.05586e-15
3537.619904,6.415728e-15
3540.572304,6.343704e-15
3543.524705,5.82335e-15
3546.477105,5.486653e-15
3549.429506,5.617532e-15
3552.381906,6.288448e-15
3555.334307,6.101945e-15
3558.286707,5.980292e-15
3561.239108,5.69025e-15
3564.191508,6.058824e-15
3567.143909,6.447298e-15
3570.096309,6.144625e-15
3573.048709,6.063194e-15
3576.00111,5.770213e-15
3578.95351,5.604529e-15
3581.905911,5.881388e-15
3584.858311,6.189036e-15
3587.810712,5.981799e-15
3590.763112,5.953148e-15
3593.715513,5.110574e-15
3596.667913,4.552e-15
3599.620313,4.794339e-15
3602.572714,4.610916e-15
3605.525114,4.781374e-15
3608.477515,5.322679e-15
3611.429915,5.693704e-15
3614.382316,6.036111e-15
3617.334716,6.256074e-15
3620.287117,6.231009e-15
3623.239517,6.008426e-15
3626.191917,6.156106e-15
3629.144318,6.42062e-15
3632.096718,6.407309e-15
3635.049119,6.310471e-15
3638.001519,6.596226e-15
3640.95392,6.713301e-15
3643.90632,6.394292e-15
3646.858721,6.388352e-15
3649.811121,6.519419e-15
3652.763521,6.561428e-15
3655.715922,6.79074e-15
3658.668322,6.457149e-15
3661.620723,6.370126e-15
3664.573123,6.299792e-15
3667.525524,6.506135e-15
3670.477924,6.754737e-15
3673.430325,6.742078e-15
3676.382725,6.642358e-15
3679.335125,6.592613e-15
3682.287526,6.910709e-15
3685.239926,6.966172e-15
3688.192327,6.90843e-15
3691.144727,6.904076e-15
3694.097128,6.752331e-15
3697.049528,6.97618e-15
3700.001929,7.083502e-15
3702.954329,7.116202e-15
3705.906729,7.193581e-15
3708.85913,6.969102e-15
3711.81153,6.919398e-15
3714.763931,7.178441e-15
3717.716331,7.364144e-15
3720.668732,7.172274e-15
3723.621132,7.197966e-15
3726.573533,7.220342e-15
3729.525933,7.155817e-15
3732.478333,7.232611e-15
3735.430734,7.427983e-15
3738.383134,7.262536e-15
3741.335535,7.134872e-15
3744.287935,7.235272e-15
3747.240336,7.365066e-15
3750.192736,7.420766e-15
3753.145137,7.484467e-15
3756.097537,7.416678e-15
3759.049937,7.30336e-15
3762.002338,7.267988e-15
3764.954738,7.477191e-15
3767.907139,7.350701e-15
3770.859539,7.156042e-15
3773.81194,7.249728e-15
3776.76434,7.459862e-15
3779.716741,7.544987e-15
3782.669141,7.578786e-15
3785.621542,7.517937e-15
3788.573942,7.487345e-15
3791.526342,7.397869e-15
3794.478743,7.414655e-15
3797.431143,7.511486e-15
3800.383544,7.626591e-15
3803.335944,7.686514e-15
3806.288345,7.728996e-15
3809.240745,7.867181e-15
3812.193146,7.746074e-15
3815.145546,7.677027e-15
3818.097946,7.772512e-15
3821.050347,7.835811e-15
3824.002747,7.795454e-15
3826.955148,7.714468e-15
3829.907548,8.170262e-15
3832.859949,8.172708e-15
3835.812349,7.796817e-15
3838.76475,7.93602e-15
