col1	col2	col3	col4	col5	col6	col7
153.366	0.854	-0.751	3.019646e+01	4.600202e+00	-4.600203e+00	4
155.408	1.209	-1.189	1.955241e+01	3.112692e+00	-3.112693e+00	4
157.501	1.080	-0.884	2.507036e+01	3.737275e+00	-3.737276e+00	4
159.729	1.059	-1.147	2.232073e+01	3.327384e+00	-3.327385e+00	4
161.736	0.718	-0.948	2.909950e+01	4.433088e+00	-4.433090e+00	4
163.679	1.018	-1.226	2.195768e+01	3.273263e+00	-3.273264e+00	4
165.795	0.816	-1.098	2.573860e+01	3.836890e+00	-3.836891e+00	4
167.583	0.927	-0.972	2.512976e+01	3.913104e+00	-3.913105e+00	4
169.517	1.085	-1.008	2.354974e+01	3.510593e+00	-3.510595e+00	4
171.700	1.160	-1.098	2.147705e+01	3.271865e+00	-3.271866e+00	4
173.798	0.930	-0.938	2.638771e+01	3.933654e+00	-3.933655e+00	4
175.705	0.832	-0.977	2.725991e+01	4.063674e+00	-4.063675e+00	4
177.823	1.249	-1.286	1.945507e+01	2.900194e+00	-2.900195e+00	4
180.131	0.926	-1.059	2.484194e+01	3.703223e+00	-3.703224e+00	4
182.385	1.145	-1.328	1.994489e+01	2.973213e+00	-2.973214e+00	4
184.304	1.025	-0.774	2.698887e+01	4.111548e+00	-4.111549e+00	4
186.510	0.989	-1.181	2.273163e+01	3.388635e+00	-3.388636e+00	4
188.784	1.308	-1.285	1.945724e+01	2.868818e+00	-2.868819e+00	4
191.881	1.432	-1.789	1.385908e+01	2.360841e+00	-2.360842e+00	4
194.616	1.306	-1.304	1.830326e+01	2.850109e+00	-2.850110e+00	4
197.191	0.983	-1.269	2.190807e+01	3.265866e+00	-3.265867e+00	4
199.286	0.998	-1.112	2.338557e+01	3.486119e+00	-3.486120e+00	4
201.876	1.618	-1.591	1.512973e+01	2.304899e+00	-2.304900e+00	4
204.638	1.122	-1.144	2.177051e+01	3.245361e+00	-3.245362e+00	4
207.035	1.599	-1.274	1.776704e+01	2.675822e+00	-2.675822e+00	4
209.593	1.115	-0.959	2.448476e+01	3.649978e+00	-3.649979e+00	4
212.173	1.065	-1.465	2.007700e+01	2.992907e+00	-2.992908e+00	4
214.479	1.521	-1.241	1.839511e+01	2.742185e+00	-2.742186e+00	4
217.354	1.154	-1.355	1.944777e+01	2.962719e+00	-2.962720e+00	4
219.619	1.228	-1.111	2.107747e+01	3.142048e+00	-3.142049e+00	4
222.116	1.364	-1.269	1.842970e+01	2.807624e+00	-2.807625e+00	4
225.436	1.796	-1.956	1.293293e+01	1.970233e+00	-1.970234e+00	4
228.858	1.885	-1.625	1.337625e+01	2.129463e+00	-2.129464e+00	4
232.237	1.349	-1.494	1.734306e+01	2.585355e+00	-2.585355e+00	4
234.852	1.381	-1.266	1.803233e+01	2.807921e+00	-2.807921e+00	4
237.935	1.413	-1.702	1.582670e+01	2.359308e+00	-2.359309e+00	4
240.894	1.349	-1.545	1.703162e+01	2.538929e+00	-2.538929e+00	4
243.738	0.848	-1.495	2.104070e+01	3.136567e+00	-3.136568e+00	4
246.379	1.794	-1.792	1.352662e+01	2.060678e+00	-2.060678e+00	4
249.867	1.562	-1.694	1.490010e+01	2.269916e+00	-2.269916e+00	4
252.930	1.657	-1.501	1.560887e+01	2.326837e+00	-2.326838e+00	4
256.118	1.580	-1.531	1.533801e+01	2.388372e+00	-2.388373e+00	4
259.408	1.769	-1.709	1.417141e+01	2.112552e+00	-2.112552e+00	4
262.478	1.362	-1.301	1.850755e+01	2.758946e+00	-2.758947e+00	4
265.267	1.309	-1.427	1.801412e+01	2.685391e+00	-2.685392e+00	4
268.296	2.338	-1.720	9.330463e+00	1.642407e+00	-1.642408e+00	4
272.267	1.586	-1.633	1.507045e+01	2.295867e+00	-2.295868e+00	4
275.388	1.745	-1.535	1.502402e+01	2.239652e+00	-2.239653e+00	4
278.409	0.947	-1.276	2.217926e+01	3.306294e+00	-3.306295e+00	4
281.254	1.682	-1.898	1.376947e+01	2.052634e+00	-2.052635e+00	4
284.512	1.538	-1.577	1.557040e+01	2.372032e+00	-2.372032e+00	4
287.422	1.249	-1.372	1.820989e+01	2.835570e+00	-2.835571e+00	4
290.221	1.813	-1.550	1.465909e+01	2.185251e+00	-2.185251e+00	4
293.525	1.565	-1.492	1.586897e+01	2.417516e+00	-2.417517e+00	4
296.656	1.487	-1.566	1.614493e+01	2.406747e+00	-2.406748e+00	4
299.935	1.832	-1.792	1.390306e+01	2.049897e+00	-2.049898e+00	4
302.991	1.287	-1.224	2.016124e+01	3.005465e+00	-3.005466e+00	4
305.800	1.577	-1.522	1.637190e+01	2.440583e+00	-2.440584e+00	4
309.019	1.650	-1.642	1.492552e+01	2.324142e+00	-2.324142e+00	4
312.155	1.319	-1.487	1.765042e+01	2.688907e+00	-2.688908e+00	4
315.047	1.234	-1.574	1.699944e+01	2.647083e+00	-2.647084e+00	4
317.551	1.453	-1.269	1.810727e+01	2.699277e+00	-2.699277e+00	4
320.594	1.398	-1.591	1.622916e+01	2.472388e+00	-2.472389e+00	4
323.375	1.489	-1.383	1.716565e+01	2.558908e+00	-2.558909e+00	4
325.975	1.026	-1.111	2.306835e+01	3.438832e+00	-3.438833e+00	4
327.990	1.245	-0.990	2.205844e+01	3.288283e+00	-3.288284e+00	4
330.443	1.255	-1.208	1.938115e+01	3.017954e+00	-3.017955e+00	4
333.260	1.830	-1.563	1.452815e+01	2.165732e+00	-2.165732e+00	4
336.663	1.306	-1.573	1.657832e+01	2.581508e+00	-2.581509e+00	4
339.947	2.448	-1.978	1.138302e+01	1.678337e+00	-1.678338e+00	4
343.925	1.370	-1.530	1.672667e+01	2.548180e+00	-2.548181e+00	4
346.621	1.375	-1.325	1.767042e+01	2.751566e+00	-2.751567e+00	4
349.731	1.264	-1.735	1.617114e+01	2.463550e+00	-2.463550e+00	4
352.502	1.531	-1.506	1.597297e+01	2.433361e+00	-2.433362e+00	4
355.470	1.699	-1.437	1.521486e+01	2.369195e+00	-2.369196e+00	4
358.509	1.418	-1.340	1.787366e+01	2.664452e+00	-2.664453e+00	4
361.470	1.566	-1.544	1.584994e+01	2.362772e+00	-2.362773e+00	4
364.549	1.516	-1.512	1.550116e+01	2.467743e+00	-2.467744e+00	4
368.041	1.802	-1.977	1.304439e+01	1.944546e+00	-1.944546e+00	4
371.183	1.655	-1.340	1.646259e+01	2.454102e+00	-2.454102e+00	4
375.038	2.162	-2.201	1.129944e+01	1.684424e+00	-1.684425e+00	4
379.070	1.782	-1.870	1.328058e+01	2.023196e+00	-2.023196e+00	4
382.986	2.096	-2.133	1.165574e+01	1.737537e+00	-1.737538e+00	4
387.335	2.116	-2.253	1.145051e+01	1.706943e+00	-1.706944e+00	4
391.253	1.608	-1.802	1.487788e+01	2.217867e+00	-2.217868e+00	4
394.769	1.628	-1.907	1.412535e+01	2.151889e+00	-2.151890e+00	4
398.092	2.167	-1.696	1.292773e+01	1.969442e+00	-1.969442e+00	4
402.649	2.083	-2.390	1.134383e+01	1.691041e+00	-1.691041e+00	4
406.753	2.074	-2.021	1.216831e+01	1.853749e+00	-1.853749e+00	4
411.504	1.426	-2.677	1.201479e+01	1.791062e+00	-1.791062e+00	4
415.271	2.046	-2.341	1.105646e+01	1.684367e+00	-1.684367e+00	4
418.529	1.758	-1.211	1.607195e+01	2.502658e+00	-2.502659e+00	4
422.788	1.789	-2.501	1.094269e+01	1.742047e+00	-1.742047e+00	4
426.818	2.160	-2.242	1.119858e+01	1.669388e+00	-1.669388e+00	4
430.733	1.740	-1.756	9.399154e+00	1.716045e+00	-1.716045e+00	4
434.865	1.878	-2.392	1.135954e+01	1.730540e+00	-1.730540e+00	4
438.770	1.543	-2.026	8.767422e+00	1.709437e+00	-1.709437e+00	4
442.351	2.223	-2.038	7.726956e+00	1.457537e+00	-1.457538e+00	4
446.644	2.432	-2.071	7.512017e+00	1.371502e+00	-1.371502e+00	4
451.199	2.518	-2.122	1.059772e+01	1.614482e+00	-1.614482e+00	4
455.782	1.662	-2.065	8.816586e+00	1.609683e+00	-1.609683e+00	4
460.178	2.192	-2.734	6.192950e+00	1.248712e+00	-1.248712e+00	4
463.923	1.844	-1.553	9.998207e+00	1.795733e+00	-1.795733e+00	4
468.012	1.871	-2.246	7.982260e+00	1.457356e+00	-1.457356e+00	4
472.204	2.874	-2.321	6.325612e+00	1.154895e+00	-1.154895e+00	4
