flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference	time	time_unit	time_frame	dtime
0.16904	11605.0	0.55185	7478.17121500145	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.18561	11615.0	0.55185	7484.61513677224	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.15343	11625.0	0.55185	7491.059058543029	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.18545	11635.0	0.55185	7497.5029803138195	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.17605	11645.0	0.55185	7503.946902084609	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.18391	11655.0	0.55185	7510.390823855399	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.22216	11665.0	0.55185	7516.834745626188	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.20919	11675.0	0.55185	7523.278667396978	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.15707	11685.0	0.55185	7529.722589167768	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
0.18453	11695.0	0.55185	7536.166510938558	utc	2010-12-20T00:00:00.000	VLT-UT2 - X-Shooter	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2011ApJ...735L..24S/abstract	0.3139699074074074	days	observer	NaN
