flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference
-9.13183e-19	3353.9	0.0085	3325.632	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.0164286e-17	3357.9927	0.0085	3329.6904	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
-4.1918895e-18	3362.0857	0.0085	3333.7488	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.873554e-17	3366.1785	0.0085	3337.8071	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
-6.9158214e-18	3370.2715	0.0085	3341.8657	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
-1.1672639e-17	3374.3643	0.0085	3345.924	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.2425178e-17	3378.4573	0.0085	3349.9824	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0065863e-17	3382.55	0.0085	3354.0408	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.6141599e-17	3386.643	0.0085	3358.0994	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.746794e-18	3390.7358	0.0085	3362.1575	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
-4.5910414e-18	3394.8289	0.0085	3366.216	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.2982315e-17	3398.9216	0.0085	3370.2744	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.0721268e-17	3403.0146	0.0085	3374.333	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.0280114e-17	3407.1074	0.0085	3378.391	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.6332522e-17	3411.2004	0.0085	3382.4497	utc	1999-04-12T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
