flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference
8.9224995e-17	3343.9116	0.0085	3315.728	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
9.579608e-17	3345.9602	0.0085	3317.7593	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.397867e-16	3348.009	0.0085	3319.7908	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.7449493e-19	3350.0576	0.0085	3321.8223	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.739413e-17	3352.1062	0.0085	3323.8535	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.1208236e-16	3354.155	0.0085	3325.885	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.4696036e-16	3356.2036	0.0085	3327.9165	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.6214405e-17	3358.2522	0.0085	3329.9478	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.778044e-17	3360.301	0.0085	3331.9792	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.5306652e-16	3362.3496	0.0085	3334.0105	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.370841e-17	3364.3982	0.0085	3336.042	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.522873e-17	3366.4468	0.0085	3338.0732	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.1436032e-18	3368.4956	0.0085	3340.1047	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.1424336e-16	3370.5442	0.0085	3342.136	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.168404e-17	3372.5928	0.0085	3344.1675	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
-6.1377335e-18	3374.6416	0.0085	3346.199	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.07954885e-16	3376.6902	0.0085	3348.2302	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.2382891e-16	3378.7388	0.0085	3350.2617	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.4236306e-16	3380.7876	0.0085	3352.2932	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.228469e-16	3382.8362	0.0085	3354.3245	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.7304424e-16	3384.8848	0.0085	3356.3557	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
9.996016e-17	3386.9336	0.0085	3358.3875	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
9.477795e-17	3388.9822	0.0085	3360.4187	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.740051e-16	3391.0308	0.0085	3362.45	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.2370092e-16	3393.0796	0.0085	3364.4814	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.319131e-16	3395.1282	0.0085	3366.513	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.718258e-17	3397.1768	0.0085	3368.5442	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.7682022e-17	3399.2253	0.0085	3370.5754	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.212108e-16	3401.2742	0.0085	3372.6072	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.5995923e-16	3403.3228	0.0085	3374.6384	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.6570083e-17	3405.3713	0.0085	3376.6697	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.158474e-18	3407.4202	0.0085	3378.7012	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.340863e-17	3409.4688	0.0085	3380.7327	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.998542e-17	3411.5173	0.0085	3382.764	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.1949784e-17	3413.5662	0.0085	3384.7954	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.426303e-17	3415.6147	0.0085	3386.827	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.627578e-17	3417.6633	0.0085	3388.8582	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.9047243e-18	3419.7122	0.0085	3390.8896	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.1675583e-16	3421.7607	0.0085	3392.921	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.218495e-17	3423.8093	0.0085	3394.9524	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.1039242e-16	3425.8582	0.0085	3396.984	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.3051524e-16	3427.9067	0.0085	3399.0151	utc	1998-11-26T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
