flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference
3.172029e-15	3354.8882	0.0085	3326.612	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.645139e-15	3358.9578	0.0085	3330.6472	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.844383e-15	3363.0276	0.0085	3334.6829	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.859691e-15	3367.0972	0.0085	3338.718	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.057417e-15	3371.167	0.0085	3342.7537	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.188983e-15	3375.2366	0.0085	3346.7888	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.335601e-15	3379.3064	0.0085	3350.8245	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.457157e-15	3383.376	0.0085	3354.8596	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.601887e-15	3387.4458	0.0085	3358.8953	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.76442e-15	3391.5154	0.0085	3362.9304	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.848102e-15	3395.585	0.0085	3366.9658	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.909532e-15	3399.6548	0.0085	3371.0012	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.064235e-15	3403.7244	0.0085	3375.0366	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.120943e-15	3407.7942	0.0085	3379.0723	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.218492e-15	3411.8638	0.0085	3383.1074	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.401069e-15	3415.9336	0.0085	3387.143	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.388279e-15	3420.0032	0.0085	3391.1782	utc	1998-05-04T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
