flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference
2.258637e-15	3351.376	0.0085	3323.1294	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.745966e-15	3354.3286	0.0085	3326.0571	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.765537e-15	3357.2815	0.0085	3328.985	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.409412e-15	3360.2341	0.0085	3331.9128	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.687825e-15	3363.187	0.0085	3334.8408	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.467371e-15	3366.14	0.0085	3337.769	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.385023e-15	3369.0925	0.0085	3340.6968	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.679878e-15	3372.0454	0.0085	3343.6248	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
4.653321e-15	3374.9983	0.0085	3346.5527	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.96069e-15	3377.951	0.0085	3349.4805	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.810741e-15	3380.9038	0.0085	3352.4084	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.570723e-15	3383.8564	0.0085	3355.3362	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.820674e-15	3386.8093	0.0085	3358.2642	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.266591e-15	3389.7622	0.0085	3361.1921	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.463331e-15	3392.7148	0.0085	3364.1199	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.78847e-15	3395.6677	0.0085	3367.0479	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.559397e-15	3398.6206	0.0085	3369.9758	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.083422e-15	3401.5732	0.0085	3372.9036	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.843759e-15	3404.5261	0.0085	3375.8315	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.775918e-15	3407.479	0.0085	3378.7595	utc	1998-05-14T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
