flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference
1.638816e-15	3379.1968	0.0085	3350.7158	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.193632e-16	3382.153	0.0085	3353.6472	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.118626e-15	3385.1091	0.0085	3356.5784	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.129115e-15	3388.0654	0.0085	3359.5098	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.605321e-15	3391.0215	0.0085	3362.441	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.752122e-15	3393.9778	0.0085	3365.372	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.578686e-15	3396.9338	0.0085	3368.3032	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.993485e-15	3399.8901	0.0085	3371.2346	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.519316e-15	3402.8462	0.0085	3374.1658	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.976971e-15	3405.8025	0.0085	3377.0972	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.36935e-15	3408.7585	0.0085	3380.0283	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
3.05967e-15	3411.7148	0.0085	3382.9597	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.897971e-15	3414.671	0.0085	3385.8909	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.874678e-15	3417.6272	0.0085	3388.8223	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.325606e-15	3420.5833	0.0085	3391.7534	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.419367e-15	3423.5396	0.0085	3394.6848	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.557538e-15	3426.4956	0.0085	3397.616	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
2.835413e-15	3429.452	0.0085	3400.5474	utc	1998-05-16T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
