flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference
1.1487238e-15	9427.291	0.0085	9347.835	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.124323e-15	9434.241	0.0085	9354.727	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.2056517e-15	9441.191	0.0085	9361.618	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.2174053e-15	9448.143	0.0085	9368.511	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.2130013e-15	9455.093	0.0085	9375.402	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0917238e-15	9462.043	0.0085	9382.294	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0310645e-15	9468.993	0.0085	9389.186	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
9.402081e-16	9475.943	0.0085	9396.077	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.1006643e-15	9482.894	0.0085	9402.969	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0501408e-15	9489.845	0.0085	9409.861	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0262803e-15	9496.795	0.0085	9416.753	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.028701e-15	9503.745	0.0085	9423.645	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0359539e-15	9510.695	0.0085	9430.536	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0773249e-15	9517.6455	0.0085	9437.428	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0382953e-15	9524.596	0.0085	9444.319	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0666773e-15	9531.547	0.0085	9451.212	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0561148e-15	9538.497	0.0085	9458.104	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0261847e-15	9545.447	0.0085	9464.995	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.1071089e-15	9552.397	0.0085	9471.887	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
1.0294776e-15	9559.348	0.0085	9478.778	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.69974e-16	9566.298	0.0085	9485.67	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
9.581743e-16	9573.249	0.0085	9492.5625	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
9.076545e-16	9580.199	0.0085	9499.454	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.2256127e-16	9587.149	0.0085	9506.346	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.7590404e-16	9594.1	0.0085	9513.237	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.0919985e-16	9601.05	0.0085	9520.129	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.458174e-16	9608.0	0.0085	9527.0205	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.8299347e-16	9614.951	0.0085	9533.913	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.563662e-16	9621.901	0.0085	9540.805	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.996388e-16	9628.852	0.0085	9547.696	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.7831973e-16	9635.802	0.0085	9554.588	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.617689e-16	9642.752	0.0085	9561.4795	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.9025146e-16	9649.702	0.0085	9568.371	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.49044e-16	9656.653	0.0085	9575.264	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.089255e-16	9663.604	0.0085	9582.155	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.414522e-16	9670.554	0.0085	9589.047	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.375582e-16	9677.504	0.0085	9595.938	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.4091785e-16	9684.454	0.0085	9602.83	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.714094e-16	9691.404	0.0085	9609.722	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.901019e-16	9698.355	0.0085	9616.614	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
8.2448885e-16	9705.306	0.0085	9623.506	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.746865e-16	9712.256	0.0085	9630.397	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.627769e-16	9719.206	0.0085	9637.289	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.3497996e-16	9726.156	0.0085	9644.181	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.55673e-16	9733.107	0.0085	9651.073	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.69615e-16	9740.058	0.0085	9657.965	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.337803e-16	9747.008	0.0085	9664.856	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.097956e-16	9753.958	0.0085	9671.748	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
7.416338e-16	9760.908	0.0085	9678.64	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.5279866e-16	9767.858	0.0085	9685.531	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.994528e-16	9774.81	0.0085	9692.424	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.279152e-16	9781.76	0.0085	9699.315	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.925979e-16	9788.71	0.0085	9706.207	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.8036077e-16	9795.66	0.0085	9713.099	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.912749e-16	9802.61	0.0085	9719.99	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.9148766e-16	9809.561	0.0085	9726.882	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.016529e-16	9816.512	0.0085	9733.774	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.0297134e-16	9823.462	0.0085	9740.666	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.3482015e-16	9830.412	0.0085	9747.558	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.376283e-16	9837.362	0.0085	9754.449	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.537082e-16	9844.3125	0.0085	9761.341	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.339744e-16	9851.263	0.0085	9768.233	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.057156e-16	9858.214	0.0085	9775.126	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.384864e-16	9865.164	0.0085	9782.018	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.199501e-16	9872.114	0.0085	9788.909	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.1637685e-16	9879.064	0.0085	9795.801	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.2797e-16	9886.015	0.0085	9802.692	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.865846e-16	9892.965	0.0085	9809.584	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.128467e-16	9899.916	0.0085	9816.477	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.101862e-16	9906.866	0.0085	9823.368	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
5.732189e-16	9913.816	0.0085	9830.26	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.114959e-16	9920.767	0.0085	9837.151	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.2184394e-16	9927.717	0.0085	9844.043	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.332043e-16	9934.667	0.0085	9850.935	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.4593706e-16	9941.618	0.0085	9857.827	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
6.371627e-16	9948.568	0.0085	9864.719	utc	1998-06-30T00:00:00.000		uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract
